,Reviews
13,本体部分读得很痛苦，尽管有后面非常详尽的注解和梳理，论文本体还是只理解了个囫囵吞枣，我的垃圾洋文实在看不醒豁，尤其是起源那一部分，希望这本书能快点有译本，关于托尔金的研究最近几年稍微引进了一些了，但是托尔金自身的论文却几乎还没有看到，关于这本书也还没有听到引进的风声。
14,"5/5A linguist's (more precisely, a philologist's) take on ""Fair Tales"".Mr. Tolkien's legendarium needs no defending, however fantasy as a genre often quite discarded as ""serious literature"". It's quite refreshing to get into the mind of the man himself on how he viewed fantasy.
""Though fairy stories are of course by no means the only medium of Escape, they are today one of the most obvious and (to some) outrageous forms of ""escapist"" literature: and it is thus reasonable to attach to a consideration of them some considerations of this term ""escape"" in criticism generally.""
"
15,"Essentially, Lewis, Tolkien and Chesterton viewed fairy stories not as ""untrue,"" but as stories within which the greatest truths are hidden. That is why Chesterton calls the gospel ""The Truest Fairy Tale"" and why Tolkien writes, ""The Gospels contain a fairy-story, or a story of a larger kind which embraces all the essence of fairy stories. They contain many marvels - peculiarly artistic, beautiful and moving; 'mythical' in their perfect self-contained significance; and among the marvels is the greatest and most complete conceivable eucatastrophe [Christ's resurrection]."" (p. 78)This book is not light reading. Because Tolkien invents various words to describe his ideas, you are literally working your way through new language. But it's a worthy endeavor. The intro by editors Flieger and Anderson was very helpful."
16,"Lijepo istkano štivo, ali nije donijelo ništa posebno novo u mome proučavanju bajki i usmene književnosti."
17,"This was another one I had my senior read. As I preread her other books, they were all on the heavy side. I wanted to remind her of fairy tales and wonder, so I put together a little Fairytale 101 class where I had her compare and contrast Lang and Grimm, read this essay and do a research paper on the history of fairies, and then she read Phantasies. She had a lot of fun with that. I found bits and pieces of this essay reminded me of what I’ve come to love about nature study. Those connections were fun."
18,"Absolute genius and an inspiring piece that examines many important aspects of human life that are often swept aside: fairy tales, escapism, fantasy, and the lot. Clear and beautifully written by one of the great fantasy writers of our time. "
19,"Ak chcete, aby sa vo vás opäť prebudila túžba čítať si s nadšením rozprávky ako malé dieťa (alebo ako hovorí Chesterton a Tolkien so srdcom malého dieťaťa), tak si musíte prečítať túto esej. Je krásna, inšpiratívna a veľmi poučná. Pri jej čítaní som sa cítil ako keď som dlho do paradajkovej omáčky dával uhorku, za čo ma druhí považovali za blázna. Prečo? Pretože som netušil, čo je na tom zlé, až som to pochopil. Áno, ja som osamelý jazdec, ale Tolkien tu hovorí o probléme oveľa väčšom. Existuje tu totiž predstava, že rozprávky sú pre deti. Nie sú a nikdy pre ne neboli určené. To až dospelí prišli s tým, že by to tak malo byť. Práve pojednávanie o tejto téme je podľa mňa najkrajšou časťou eseje, kedy si človek začne uvedomovať, že o čom to vlastne celé je. Áno, celé je to o rozprávkach a o čom sú, odkiaľ pochádzajú a načo sú. Ale je to aj o tom, ako k rozprávkam pristupovať, ako ich čítať, na čo dbať. Je to o tom, čo rozprávka je a čo nie je. Je to o tom, čo rozprávka musí obsahovať, inak nie je rozprávkou. Dávno som nebol taký nadchnutý ako počas čítania tejto eseje. Odporúčam čítať v angličtine práve kvôli dôležitosti slovného spojenia ""fairy-story"" a Tolkienovou prácou s ním, ale aj pre jazyk, s ktorým Tolkien nádherné narába. Ja som to síce musel čítať dvakrát, ale čo tam po tom.Okrem iného táto edícia obsahuje veľmi dobré úvodné slovo od Verlyn Flieger a Douglasa A. Andersona, v ktorom rozoberajú kontext eseje, jej históriu a vplyv. Taktiež obsahuje rozsiahle komentáre a poznámky, dva rukopisy, kde môžete pozorovať, ako Tolkien tvoril a esej upravoval, ale aj bibliografiu diel, ktoré Tolkien v eseji spomína. Vyčerpávajúce spracovanie eseje, ktorá sama o sebe nemá ani sto strán. Vrelo odporúčam.Základné otázky, ktoré si Tolkien v eseji kladie sú, že čo sú to rozprávky, odkiaľ pochádzajú, aký je ich zmysel.Tolkien hovorí, že “fairy stories” sú v podstate príbehy, pochádzajúce zo sveta Faerie, teda z rozprávkového sveta. Nie sú to príbehy o vílach, pretože rovnako ako víly, do rozprávkového sveta patria stromy či slnko. Najzaujímavejšie rozprávky ani nie sú tie, kde vystupujú víly či draci, ale tie, kde človek zažíva dobrodružstvo v tomto čarovnom svete.Definícia rozprávky teda závisí od popisu tejto krajiny, ktorá však nemôže byť popísaná. Rozprávka je teda príbeh, ktorý sa dotýka alebo je súčasťou Faerie, pričom jeho hlavný cieľ môže byť čokoľvek - pobaviť, poučiť atď. Slovo Faerie možno nahradiť slovom Magic, ide však o špeciálne kúzlo. V prípade rozprávky sa môže robiť sranda zo všetkého len nie z tohto Kúzla.Kúzlo Faerie nie je cieľom osobe, jej cnosť je v jej účinnosti - uspokojenie istých prvotných ľudských túžob. Jednou z takých je preskúmať hĺbku času a priestoru. Ďalšou je napríklad spolužitie a porozumenie iným živým bytostiam.Tolkien teda odmieta “Cestovateľské príbehy” ako rozprávky. Teda Guliverova cesta nie je rozprávkou, pretože je satirická a takých malých ľudí možno reálne vo svete nájsť. Ďalej odmieta “Snové rozprávky”, ako je napríklad Alica v krajine zázrakov, pretože tu sa v istom momente jasne povie, že “to bol len sen”, ale rozprávky jednoducho musia byť “pravdivé” a nie len “snom”. Ďalej odmieta taktiež “Zvieracie príbehy”, zrejme niečo ako bájky, pretože túžbou nie je, aby zvierata vedeli rozprávať a žili svoj “príbeh”. Túžbou človeka je, aby sa so zvieratami zhováral on. Ak nie je súčasťou príbehu, nie je to rozprávka.Pôvod rozprávokTolkien ponúka metaforu (od Dasenta) s polievkou a kosťami, pričom podľa neho sa treba zamerať na polievku (príbeh) ako na kosť, z ktorej je polievka uvarená.Tolkien polemizuje o troch spôsoboch, ako sa mohli rozprávky šíriť a vznikať - nezávislý vznik, dedenie (požičiavanie v čase) a difúzia (požičiavanie v priestore). V podstate však všetky mali nejaký nezávislý vznik.Ďalšej v eseji rozoberá mytológiu, ktorú Muller označil za chorobu jazyka. S tým Tolkien nesúhlasí, ba obracia - moderný jazyk je chorobou mytológie. Vyzdvihuje vynález prídavných mien, schopnosť generalizovať a abstrakcie. Človek vďaka používaniu adjektív v príbehu dokáže kúzliť. Stáva sa sub-kreátor. Esenciálnou silou Faerie je teda schopnosť konať okamžite efektívne vízie fantázie len vďaka vôli. Tolkien chápe mytológiu ako ľudskú tvorbu a vyššie popísaný efekt je teda ľudským pričinením. Tolkien polemizuje o prírodných mýtoch - tých, ktoré popisovali astronomické alebo meteorologické javy. Z nich vraj potom vzišli reálne mýty, pripísali sa im ľudské vlastnosti, reálne miesta v čase atď. S týmto však Tolkien nesúhlasí - aj keby to tak bolo, musel tam byť predsa človek, ktorý im vložil osobný zmysel, lebo zosobnenie môže pocházdať jedine od osoby. Čo bolo skôr, prírodný príbeh o hrome alebo príbeh o človeku, ktorý pripomínal hrom a blesk (Thor). Tolkien hovorí, že oba príbehy vzájomne.Ďalej Tolkien popisuje tri tváre/podoby príbehov - Tajomná podoba voči Nadprirodzenému, Magická podoba voči prírode a podoba Zrkadla, ktoré odráža posmech a ľútosť, voči človeku. Základná je tá prostredná - Magická.Tolkien sa vracia k metafore o polievke, kedy hovorí, že do veľkej polievky sa prilievali stále nové a nové ingrediencie a nikdy to pod pokrievkou neprestalo vrieť. Tolkien upozorňuje na fakt, že rozprávky majú zvláštny sugestívny vzťah s bohmi, kráľmi, ale aj prostými ľuďmi, rozprávkový prvok nemizne ani nevzniká, ale ostáva v kotle príbehov, kde je prihodený ďalší príbeh, tentokrát historický. Tolkien veľmi pekne popisuje, ako sa v tomto kotle varia mnohé príbehy - významné aj bezvýznamné - a v momente, keď sa ukáže, že nejaký mýtus je nepravdivý, neznamená to, že napríklad láska, ktorá bola v mýte popisovaná, je nepravdivá. Zrejme tomuto mýtu prepožičal prvok lásky (na prvý pohľad) iný, menej významný príbeh, ktorý sa stal. Keby sa nestal, nikdy by žiaden mýtus nevznikol.DetiPodľa Tolkien prevláda medzi ľuďmi predstava, že rozprávky sú pre deti, s ktorou on však nesúhlasí. Hovorí, že to môže byť len predstava človeka, ktorý považuje deti za dajaké zvláštne stvorenia, inú rasu od človeka. Najkrajšia časť eseje podľa mňa - Je pravda, že sa rozprávkové príbehy adaptujú pre deti. Podobne aj hudba, poézia, romány, dejiny, vedecké príručky. Je to nebezpečné i vtedy, keď to je nutné. Skaza je odvrátená (zatiaľ)) len vďaka tomu, že umenie a veda ešte neboli odhodené do detskej izby úplne. Deťom sa dostávajú len také záblesky záležitostí dospelých, len to, čo je “vhodné” podľa mienky dospelých, ktorú Tolkien považuje za mylnú.Tolkien taktiež rozlišuje medzi túžbou a vierou v zázraky. Hovorí o dobrovoľnom potlačení neviery, s ktorým sa počíta pri rozprávkach a dôverčivosti detí. V rozprávkach nejde o to, že by sa mohli stať, ale o to, že túžime, aby sa stali. Pokiaľ prebúdzali túžbu a uspokojovali ju, a zas ju znova podnietili, mali úspech. Je však pravda, že rozprávky môže človek čítať iba ako má srdce malého dieťaťa.Rozprávky, podľa Tolkiena ponúkajú tieto veci: Fantáziu, Obnovu, Únik, Útechu.FantáziaMentálna schopnosť vytvárať predstavy je jedna vec a mala by sa nazývať imaginácia. Fantázia je podľa Tolkiena vyššia forma umenia, vďaka ktorej je človek schopný vytvárať predstavy, ktoré možno ani v reálnom svete nenájde (čo im však neberie na reálnosti). Fantázia dokáže upútať, čo je pre ňu nebezpečné - ľudia ju zamieňajú za snívaním a bláznovstvom. Fantáziu je ťažké uskutočniť. Cieľom je vytvoriť druhotný svet, v ktorom by zelené slnko pôsobilo vierohodne a prebúdzalo by druhotnú vieru. Komukoľvek sa toto podarí, vytvára skutočný príbeh. Fantázii sa najviac darí v slovách, v literatúre. Tolkien je zásadne proti tomu, aby sa používala Fantázia v Dráme a aby sa dráma spájala s literatúrou. Fantázia je prirodzená ľudská činnosť.Obnova, Únik a ÚtechaRozprávky pomáhajú k obnov - spozorujeme kentaura, aby sme boli schopný opäť vnímať koňa. Obnova znamená znovunájdnie istej predstavy - vidieť veci tak, ako ich vidieť máme. Tvorca príbehu, ktorý si dopraje slobodne zaobchádzať s Prírodou, sa totiž stáva jej obdivovateľom a nie otrokom.Únik je pre Tolkiena jednou z hlavných funkcii rozprávky. Únik pred svetom, pred Smrťou atď.Útecha neuspokojuje túžbu. Zabezpečuje šťastný koniec. Eukatastrofa ako pravá forma rozprávky."
20,"The realm of fairy-story is wide and deep and high and filled with many things: all manner of beasts and birds are found there; shoreless seas and stars uncounted; beauty that is an enchantment, and an ever-present peril; both joy and sorrow as sharp as swords. In that realm a man may, perhaps, count himself fortunate to have wandered, but its very richness and strangeness tie the tongue of a traveller who would report them. And while he is there it is dangerous for him to ask too many questions, lest the gates should be shut and the keys be lost.The original essay on fantasy writing. Mostly discussing actual fairy tales.It opens with an excursion into what the -- ehem -- Fair Folk are like, before pulling back to treat with the actual subject matter of fairy tales, which is Faerie. He has some legitimate complaints about stories Andrew Lang included. (Though I note that some unquestionable fairy tales -- 
Catskin
, anyone? -- are scarce on magic.) He brushes off the question of origins with some observations about how irrelevant they are, and how the folk tale types can be dangerous, by omitting all that makes one tale differ from the next, and observes that there was always a story, as long as humans actually were involved. (With a comment that when a legend is attached to a historical figure, that doesn't prove it didn't really happen; you need evidence that it was otherwise, or internal reasons that make the story fantastic.) He discusses how things get into the Cauldron, and how the Cooks, not at random, stick in their ladles to draw a story from the soup.The subject of whether they are for children, of course, gets discussed at length.Then he gets into the matter so crucial for later fantasy, with his discussion of secondary worlds, and the necessary details, and how it produces an arresting strangeness. And his discussion of the Eucatastrophe, the happy ending."
21,"En sevdiğim yazardan tarafıma gönderilen bir mektuptu bu okuduğum. Biz fantezi okurlarının, uslanmaz peri masalları seven “yetişkinlerin” , modern dünyada ucube muamelesi gören ruhlarını akademik ama samimi bir dille teselli ediyor o güzel cümleleriyle (son derece kötü çeviri sebebiyle orijinalinden okudum). “Gerçek Dünya?!” müptelası insanların, sanayi ve dogmatik bilim kırbacıyla, peşinden koştuklarımızı anlamamasına değiniyor. Huzur bulduklarımızı, beslendiklerimizi ve bizi empati sahibi yapan diyarları, boş işler ve yalan dolan diye tanımlayan ve hor gören 1940 dünyasını suçluyor. Hor gördükleri tüm değerlere karşı savundukları ağır makinalar ve daha bir çok yozlaşma aracı üzerinden yerin dibine sokuyor bu kibirli, empati yoksunu, güç kölesi varlıkları. Tabii son derece beyefendi bir tavırla. Fantezi usdışı değil, ussal bir etkinliktir diye haykırıyor. Kendi ölümsüzlüğ��nü ilan ettiğin o güzel diyarları iyi ki bizlere ulaştırdın Tolkien, iyi ki yürümüşsün bu dünyada seni çekip almaya çalışan emperyalist ama son derece “somut” çılgınlıklara inat. Biz, ispat edilebilirliğe sıkışmışlara inat, görünmeyene - üstelik şeylerin doğruluğunu/gerçekliğini ıspatlamaya tenezzül etmeden - inanmaya devam edeceğiz. Tüm imgeler, resimler ve inançlar , pis kokulu ve gürültülü bacalardan , saf yaratılanı zehirleyen, yürüyen metallerden daha gerçek olmaya devam edecek. Seni tanıdığıma minnettarım.Not: O kavak ağacına ben de çok üzüldüm..."
22,"Here is the quintessential defense of fantasy as a higher form of Art, “a natural human activity,” worthy of adults and children alike. “Fantasy remains a human right: we make in our measure and in our derivative mode, because we are made: and not only made, but made in the image and likeness of a Maker.” Tolkien also lays forth now-famous ideas such as man as Sub-creator, the Consolation of the Happy Ending, Eucatastrophe, and the fairy-story quality of the gospel. A profound and thrilling essay."
23,"IntertextualidadMenciones directas:* Sir Gawain y el Caballero Verde (s. XIV), anónimo.* Mención al vellocino de oro, de la historia de Jasón y los argonautas de la mitología griega, cuya primera mención de que se tiene constancia está en la Odisea (s. VIII a.C.) de Homero.* Mención a Humpty-Dumpty, el huevo antropomórfico de la canción infantil inglesa.* Posible alusión a La máquina del tiempo (1895) de H. G. Wells.* Mención a los escritores G. K. Chesterton y Charles Dickens.Indirecta:?"
24,"Este homem é simplesmente GENIAL. 
""It is the mark of a good fairy-story, (...) that however wild its events, however fantastic or terrible the adventures, it can give to child or man that hears it, when the ""turn"" comes, a catch of the breath, a beat and lifting of the heart, near to (or indeed accompanied by) tears.""
"
25,"Rating: 4 starsThe fact that Tolkien himself essentially bought fantasy back into the world, and showed that it was not a genre only for children, really makes me happy after hearing him say some of these comments."
26,"Yetişkinlerin kendi zevkleri için okuyabileceklerini düşündükleri peri masallarını tamamlarken, sık sık ‘’bu kitap altısından altmışına kadar olan tüm çocuklar içindir’’ şeklinde şakalar yaparlar."
27,"Extremely thorough and useful commentary, notations, and supplementary material on this seminal lecture/essay by J.R.R. Tolkien."
28,"Questa edizione non contiene solo il saggio, ma anche alcuni documenti degli editori che si sono occupati di mettere in piedi questo libro nella sua totalità ed anche i manoscritti -con tanto di cancellature- di Tolkien della prima stesura del saggio.Il saggio è molto interessante. Riguarda il fantastico, i gusti letterari, la costruzione di secondi mondi di ""realtà"" e le riflessioni Tolkiniane sono profondamente percepibili.I concetti sono simili a quelli espressi da Lewis in On other worlds, o dovrei dire che i concetti di Lewis sono simili a quelli di Tolkien.In ogni caso è stata una lettura piacevole.L'inglese è di livello medio, non scorrevolissimo poichè si parla di saggistica, con riferimenti a volte astrusi alla mitologia/letteratura, ma nulla che le note dell'editore non possano risolvere!"
29,"This book is partly the incredibly interesting essay/lecture of Tolkien's that he gave on the subject of Fairy-stories and what fantasy/fantastic literature is/can do. And partly some really dedicated people's work with notes, commentaries and editing this into a volume which is definitely on my thesis bibliography. On one hand, Tolkien's insights and thoughts are hella interesting and show a depth and continued work with the subject and on the other hand, it's presented with a lot of notes and commentaries to explain both half-finished thoughts and miniscule references. I think this is a must read for fans of fantastic literature. And those who snub it as ""not real literature"" (I'm looking at you, my college professors 😅)."
30,"Loved reading this essay and seeing it in the context of the theoretical formation of a whole genre. It must have made quite the impact, especially with Tolkien's Lord of the Rings books coming after it. It was also just written very nicely and even though I had to use a lot of brain power for certain passages it felt kind of cozy doing so.The edition by Flieger and Anderson was masterfully put together. It gives you interesting context in the beginning, has helpful commentary notes on the essay itself, and in the back extensively compares various editions of the manuscript and highlights important differences. That last part wasn't all that interesting to me, but it's impressive scholarly work nevertheless. "
