,Reviews
11,"Shel Silverstein tells us the story of a boy and a tree. The tree loves the boy and gives him its fruits, leaves, branches, and even the trunk to the boy. But the boy grows older and still asks for more.You can see it as a toxic relationship between a boy and the tree. This can also be interpreted as a story of the unconditional love of the tree with the boy. 
 ""I wish that I could give you something... but I have nothing left. I am an old stump."" 
Different people will interpret this book in different ways. But no one can deny the fact that this is one of the most important books that most of us have read during our childhood.—————————————————————————
You can also follow me on 
  Instagram ID - Dasfill  |  YouTube Channel ID - Dasfill  |  YouTube Health Channel ID - Dasfill - Health  |  YouTube Malayalam Channel ID - Dasfill - Malayalam   |  Twitter ID - Dasfill1  |  Snapchat ID - Dasfill  |  Facebook ID - Dasfill  |  TikTok ID - Dasfill1 "
12,"So it is Christmas time, and my wife likes to have all of us—my wife and I, and our three years old twins—do a different event each night during Advent as a family. I like this practice; it is little things like this that keep our family strong. Tonight’s event was reading Christmas themed books.We decided to read THE GIVING TREE as well as three other Christmas books. Had I foreseen what was about to transpire I would have omitted THE GIVING TREE from my selection.Allow me to replay said event:The setting: Mommy and Daddy's bed.After a torturous time of getting my kids to brush their teeth, put on their pajamas, and convinced that they should only bring two stuffed animals apiece to bed, I began to read the books. The first book went well. The kids laughed. My wife and I smiled. The second book was just as good as the first book. More laughter. More smiles. Then it was time for THE GIVING TREE. Now I’ve read all of Shel Silverstein’s books. I find them quite enjoyable and zany and creative. THE GIVING TREE was no different. Or so I thought. You see, I never really paid much attention to the story. Well that’s not entirely true. I have always liked the message about giving when others are constantly taking. And Christmas time is a perfect time to share this message. But my son, Noah, interpreted the book differently. As I read the book I focused on how the little boy grows into a man and loses his innocence of giving, taking on a more selfish attitude. My son saw the boy growing older. When the tree gave everything but its stump to the boy as a man, I saw this as a generous message of charity. Noah saw it as the man killing the tree. But that’s not all.An excerpt of the night:Me: The End. That was a good story.Noah: I didn’t like it.Me: Why? The tree was very generous, and the man realized that he had only taken and never given back.Noah: (Staring blankly at me as if I had just finished reading him my bank statement.)Me: What didn’t you like about the story?Noah: The boy grows old and kills the tree and is now going to die.Me: (Inwardly: SSSSSHHHHHHHHIIIIIIIIIIITTTTTTTTTTTTT!!!!!!!!!! The death subject.)Me: No, honey. The tree gave its branches and trunk to the man—Noah: The boy killed the tree. And now the boy is old and is going to die.Me: No, buddy. The tree just changed. And the little boy lived a long life—Noah: And now he is going to die.Me: (FFFFFFFFFFUUUUUUUUUUCCCCCCCCCKKKKKKKKKKKK!!!!!!!!!! Inwardly, of course.) So having no other way to combat my son’s determination to prove that the tree was murdered and that the little boy was now an old man and was going to die soon, I did what every father should do in this matter.Me: Ask Mommy what she thinks, buddy. "
13,"Please visit our blog at www.twogalsandabook.com to see this and other reviews! The Giving Tree by Shel Silverstein is a must read for children. It's a story that can bring tears to your eyes. Children can learn about the importance of caring, giving, and how we should treat others. This essential and childhood favorite still remains a part of our home library. 5*****"
14,"Horrific relationship between a selfish unappreciative child and an enabling self-sacrificing mother who has no purpose in life other than to give herself away. I keep expecting a missing page to show up where he pisses all over the tree stump at the end.I think this is offensive and despicable.It is a horrible lesson for children. I'd rather see more literature that honors and respects the sacrifices that parents make, rather than this book's actual focus: demonstrating the expectations that this black hole of a child has.I feel that sacrifice, without a concept of self, gives less weight to the sacrifice.This could be rewritten with a hungry boy eagerly gnawing on the scraps that his mother is cutting off from her body."
15,This book review is now available on my blog at https://www.skylarb.com/single-post/2...
16,"“Once there was a tree, and she loved a little boy.” The Giving Tree ~~ Shel Silverstein  I recently reread Shel Silverstein's The Giving Tree. It was the first time in many years I have read it. 
I love this book
; I always have. But, reading it as an adult, over 30, was so different this time around. The warm fuzzies of past reads were missing. Now, it made me feel sad, and empty. This go around, I saw it not as a parable of generosity and love, but instead I saw it as a story of selfishness, greed and destruction. Perhaps I was influenced this time by events of my past, or by the events of mr trump's follies. Or, maybe, I've become jaded by age ...The funny thing is, I still love 
The Giving Tree
. It was powerful the first time around, and even more so this time. What can you say about a book that had a profound impact on you in your youth and again, years later but in a totally different way. The tree is selfless (me as an adult) and the boy becomes selfish (me in my youth) ~~ and let's not talk about the thing's I've (the boy) done for love. 
Yup, I can relate.
"
17,"The Giving Tree will rip your heart out in 621 words.We all know and love Shel Silverstein for his whimsical poems, but The Giving Tree is both one of the saddest and most hopeful stories ever told. Pure and utter genius, this one is."
18,من دلم می خواست می توانستم به تو چیزی بدهماما چیزی برایم باقی نمانده. من فقط یک کنده پیر...و کهنسالم. متاسفمدرخت برای هرکسی می‌تواند یادآور کسی یا چیزی باشدمی‌تواند همان زمینی باشد که به ما همه‌چیز داداما نابودش کردیمو میتواند در معنایی دور، یک دوست یا همسر و... باشداما برای من فقط یادآور یک نفر استممنون عموشلبی عزیزکه به یادم آوردی «مادر» چه وجود مقدسی استکه عظمت عشقش فراتر از درک ماستپسرک بزرگ شد و پیر شد اما هیچوقت از درخت سپاسگزاری نکردو با خودم فک می‌کنم که چقدر شبیه اویم!!!
19,"My 5-year-old daughter had this read to her in preschool and burst into uncontrollable sobs at the end. ""It's not fair! The tree is DEAD and the little boy was so mean to it!""Exactly, honey. This book reeks of the patriarchy. Keep it away from your kids--especially your daughters."
20,"I don't know why I cried reading this one.No, I know why I did.It reminded me of the times I take my parents for granted.It reminded me of the times I take those who were selfless for me for granted.The one who keeps giving keeps on giving without expecting in return.While I am like the one who keeps on taking keeps on taking.It is just not only that.I don't know how to describe the moments the boy keeps coming back to the tree especially in the end when how both the tree and the boy(who was a man by then) ended up being together.The giving tree made such an impact with such a few lines. I loved the illustrations✨"
21,"I try to steal books written for children, since I am no giving tree and I am not paying for what my child reads. But this book, each time I read this (at the bookshop itself), I thrust it back to the place from where I took it, angrily, if I may add. This book does not deserve to be stolen. What makes me angry:Each time I read this story, all I want to do is to insert my hand in bookcover, catch that falling fruit and saw the tree and take it home and make bat for my child a foot that my bed is missing (currently balanced on bricks) and add an extra plank to my bed so that I can lay with my legs spread a little more. After being fully relaxed, then, yes then, I would eat that tasty fruit and thus making sure that miniature, cute-looking, never-happy piece-of-shit gets nothing.But seriously speaking (this does not mean, I was not serious before), the tree which reduced itself to a stump, repeatedly asked the boy to sit under her shade and play with her. But all that mattered to that boy were his needs, indeed the tree fulfilled all his needs by giving all she had and not once that boy was thankful to her.I don’t think this story signifies parent and child relationship. This boy, all he shared was his problems but what about those moments when he enjoyed his life. In reality, obviously we tell our problems to our parents, and they do eventually help us get rid of it. But it is also those moments of happiness that we share with them.Happiness gets double when shared (with the right person). Parents do grow along with the child unlike the tree which diminished itself to make child happy, but never ever saw him happy and smiling.This story is often read by parents to their child but what if it makes them feel miserable and guilty, thinking that their parents are like the ‘giving tree’ and they don’t give anything in return. How can anyone read this book to a child?I told the story to my mother and asked about her thoughts - First of all she recites a verse in Sanskrit and translates to me as:A tree never eats its own fruit and a river never drinks its own water. Further she explains it that they (tree, river and in general nature) exist not for themselves but for others.I think to myself that it is also we people (certainly not everyone), who are there to protect and conserve them as our token of mutual love. As I am writing this review a song plays faintly in my mind: Sweet dreams are made of these Who am I to disagree? Travel the world and the seven seas Everybody's looking for something Some of them want to use you Some of them want to get used by you Some of them want to abuse you Some of them want to be abused Sweet dreams are made of these Who am I to disagree? I am utterly confused what this story is about and what message Mr. Silverstein was trying to convey....but what i know for sure is that Marilyn Manson Rocks!"
22,"Is this a children's story or the most effective flash fiction for adults ever written? The story is that of a one-sided relationship. The tree gives fully of herself, without holding anything back. The boy takes and takes, thinking only of himself. The story is both beautiful and unsettling. The simple prose is perfect for conveying this didactic story, which remains as sharp as ever nearly 60 years after its initial publication. Over the decades, this five-star book has only grown in its importance and impact."
