,Reviews
11,"There really isn’t anything I can add that many other reviews haven’t already done. It’s a five star read because it is important, because it is real and because the holocaust is something we should never forget. "
12,"It happened. That thing, the reason I have put off reading this, happened. My heart broke. And I knew it would. Sure, I had heard of Anne Frank, I knew who she was, what she did, what happened. She is a historic figure, and a tragic one certainly. But I didn't make the really personal connection until I read her words, this diary. Her words bring her to life again. What a precocious young girl, so smart, so full of life; a life with so much promise, so much hope. She thinks, even writes, very much like a young girl would today. I think that's why so many young people feel a connection with her still. It's not a great work of literature. It can be tedious at times, even repetitive. But it's an important contribution to history. It tells a story that needs to be told again and again, not forgotten. Yes, Anne's words do give her life, and they will break your heart. But more importantly they resonate across time and around the world, and I expect they always will."
13,"

I never knew that a book could make me so emotional until I read this memoir for the first time during my high school days. Every time I was quarantined during this pandemic, I thought about Anne Frank and her family. When I found it difficult to stay indoors for just 14 days during each quarantine, the Frank family had to hide in the Secret Annex for two long years. That too at the backdrop of the world war and the holocaust. This young lady had to go through many horrible conditions in the Bergen-Belsen concentration camp. Anne Frank shows us the horrors of one of the most brutal acts of cruelty in world history and the importance of freedom in a human being's life. This is a must-read book for everyone."
14,"Click here to watch a video review of this book on my channel, From Beginning to Bookend.

One cannot fathom what other marvelous books the world might have known had this talented, perceptive girl been permitted the life she was due. ""We don't want our belongings to be seized by the Germans, but we certainly don't want to fall into their clutches ourselves. So we shall disappear of our own accord and not wait until they come and fetch us.""""But, Daddy, when would it be?"" He spoke so seriously that I grew very anxious. ""Don't worry about it, we shall arrange everything. Make the most of your carefree young life while you can."" That was all. Oh, may the fulfillment of these somber words remain far distant yet!Fifteen months later . . .The atmosphere is so oppressive, and sleepy and as heavy as lead. You don't hear a single bird singing outside, and a deadly close silence hangs everywhere, catching hold of me as if it will drag me down deep into an underworld."
15,"This is a powerful must read. It makes me wonder how many other diaries like this were written during the war that were lost during the holocaust, destruction of cities, purging of Jewish living spaces, etc. It is amazing that this narrative on life in hiding made it through and can represent all those who were in hiding and whose voices were never heard.I knew the story of Anne Frank before reading this book. In fact, I may have read some or all of it back in high school, but I cannot remember for sure. Back around 2006 or 2007 I took a trip to Europe and had a chance to visit the Anne Frank House. Unless you get a chance to visit in person, it is hard to understand exactly what the conditions were like and the size of the space. Anne Frank did a good job describing, but seeing is believing!Another interesting thing about reading this now is that we are in the middle of the Coronavirus quarantine. While many of us get a bit of cabin fever being asked to stay home, reading Anne Frank’s words about being trapped in a small space for two years because of fear of death if found really puts it into perspective. But, at the same time, this might be a good time to revisit or read it for the first time because her frustrations with her family and situation may be a bit more understandable for those who have barely left the house in months.When the book first started, I wondered how accurate Anne’s descriptions were. She was an angsty and outspoken teenager which made me wonder what was true and what was just her perspective. For example, the first few chapters are mainly her complaining about her parents, other adults, and people she did not like from school. However, I think this part of the diary is important because it shows her growth throughout the story as the situation becomes more dire and she is forced to mature before her time. I cannot say that this book will be enjoyed by everyone – especially if biographies are not your thing. Also, the subject matter and the situation the Frank’s are in may be difficult for some to handle. But, it is an important document from World War II history and is worth reading no matter who you are."
16,"The problem with Diary of a Young Girl is that it's the diary of a young girl, and young girls are, like young boys, kindof a pain in the ass. It's like 300 pages straight of ""No one understands me!"" I guess the reason this made it on to so many high school curricula is that young people might relate to it, and clearly some of them do, because they wrote pissed-off comments below this review - but this doesn't depict the horrors of the Holocaust. Night does that. This depicts the boredom of being locked in an attic for two years. And Frank is very bright, but not bright enough to make great reading out of a kid's diary.In the pantheon of literature about being locked in an attic, Flowers in the Attic is still the gold standard."
17,"Dear Mom and Dad, Dear Friends,That’s my end. They have come to take me to be shot. To hell. Dying at the utmost of victory is a little unfortunate, but what cares? The importance of an event is just in human’s mind. Pierre Benoit/ February 08, 1943/ Free interpretation from Letters of Those Who Were Being Shot. A letter to Anne FrankMy Dear Little Girl,Until today, it has never occurred to me that going through a page of a book into the last page was so annoying and distressing. I have read too many books that its author has left it in the middle but any open ending and unfinished one hasn’t been so painful for me. If I read the book disregarding your story, it is nothing more than the personal notes of a freshly mature girl: description of unimportant stories, the passionate feelings of adolescence and nags about food and living conditions during the Second World War. But now that I know what happened to you, will I can leave easily your wishes, the future you imagined for yourself, your dreams and hopes without grief and tear? You wished to be devoted to something, you wanted to be useful and make joy for all those who you might never saw. You wanted to live even after your death. Although your memories didn’t end the way you wanted, Although the story of your grey but hopeful days remained unfinished, I followed your unwritten story up to the top of Auschwitz chimneys, until the Bergen-Belsen mass graves. Your wish came true. You are a symbol of innocence, hope and depredated childhood for me and thousands of others. Though you lost your life, your love to the life, to the tree, to the sky has become a power in our heart to fight that part of human nature which took the living chance from you to not portray your fate in other children; To you and Peter be the last children of human being who were drawn to the cross of injustice and discrimination. Yes, we swore and we will stand up to the day that human being is the helper of the other one. Tehran, February 12, 2018پدر و مادر عزیزم، دوستان عزیز! این پایان کار من است. آمده‌اند که من را برای تیرباران شدن ببرند، به جهنم. مردن در منتهای پیروزی کمی تاسف‌آور است، اما چه اهمیتی دارد؟ اهمیت یک واقعه تنها در خیال آدمی‌ست - پییر بنوآ 8 فوریه 1943 / برداشت آزاد از نامه‌های تیرباران شده‌هانامه‌ای به آن فرانکدخترک عزیزمتا امروز هرگز پیش نیامده بود که گذر از یک صفحه‌ی کتاب به صفحه‌ی آخر برایم چنین عذاب‌آور و ناراحت کننده باشد. کتاب‌های زیادی خوانده‌ام که نویسنده آن را نیمه‌کاره رها کرده، اما هیچ پایان باز و به سرانجام نرسیده‌ای این اندازه برایم دردآور نبود. کتاب را اگر فارغ از سرگذشتت بخوانم، چیزی نیست جز دلنوشته‌های یک دختر تازه بالغ: شرح ماجراهای بی‌اهمیت، احساسات پرشور دوران نوجوانی و غرولند‌هایی درباره‌ی خوراک و وضعیت زندگی در دوران جنگ جهانی دوم. اما حالا که می‌دانم چه بر سرت آمده، مگر می‌توانم از آرزوهایت، از آینده‌ای که برای خود متصور بودی، از رویاها و امیدهایت، به سادگی بدون اندوه و اشک بگذرم؟ تو آرزو داشتی وقف چیزی شوی، می‌خواستی مفید شوی و برای همه‌ی آن‌ها، حتی کسانی که هرگز ندیدی لذت بیافرینی. می‌خواستی بعد از مرگت هم به زندگی ادامه دهی. اگر چه خاطراتت آن‌طور که می‌خواستی به پایان نرسید، اگر چه داستان روزهای خاکستری ولی پر امیدت ناتمام ماند، اما من داستان نانوشته‌ی تو را تا بلندای دودکش‌های آشویتس دنبال کردم، تا گورهای دسته‌جمعی برگن. تو به آرزویت رسیدی. تو برای من و هزاران تنِ دیگر نمادی هستی از معصومیت، امید و کودکی‌ای که به یغما رفته است. اگرچه زندگی ��و از دست رفت، اما عشقِ تو به زندگی، به درخت، به آسمان در قلب ما نیرویی شد برای مبارزه با آن بخش از سرشت انسان که فرصت زیستن را از تو گرفت، تا سرنوشت تو در کودکان دیگر تجسم نیابد، تا تو و پتر آخرین فرزندان انسان باشید که به صلیب بی‌عدالتی و تبعیض کشیده می‌شوید. آری، ما قسم خوردیم و تا آن روز که انسان یارِ انسان باشد مقاومت خواهیم کردتهران - 12 فوریه 2018"
18,"For her 13th birthday Anne Frank received a diary she dubbed Kitty. Shortly after her birthday with the fear that her older sister, Margo may be taken by the Nazis the Franks disappear into the night and go into hiding. It is through Kitty that Anne records her thoughts and daily life living behind a bookcase in the secret annex.When I was younger I went through a ""holocaust"" phase before moving on to Harriet Tubman and slavery. The funny thing is that Anne Frank's Diary was not the first Holocaust book I read, I think that was The Devil's Advocate. Anyway,I soon became fascinated by the Secret Annex and the secluded life she lived for two years. Unfortunately she and the other occupants of the Annex were betrayed and sent to concentration camps with only her father Otto Frank surviving. The tragic thing (not to minimize the inhumanity of it all) is that Anne died mere weeks before liberation. Anne's dream was to have her diary published after the war and after liberation her father saw that happen, making Kitty a time capsule to an unfathomable past. View all my reviews on my blog She is too fond of books"
19,"""أننا يهود..مقيدون في مكان واحد دون حقوق و بآلاف الواجبات..يجب أن نتحلي بالشجاعة والصبر ونثق في الرب..يوما ما ستنتهي هذه الحرب...يوماً ما نستطيع أن نكون آدمين وليس فقط يهوداً..""أن فرانك ..الفتاة اليهودية التي أطلق اسمها علي شوارع ومدارس في أركان العالم ..آن فرانك.. الفتاة التي تُرجمت يومياتها إلي أكثر من ٥٥ لغة و بيع منها أكثر من ٢٠ مليون نسخة حول العالم....آن فرانك..الفتاة التي ظلت مختبئة مع عائلتها و عائلة يهودية أخري لمدة سنتين في مكتب والدها في هولندا خوفاً من إعتقالهم علي يد الألمان أثناء الحرب العالمية الثانية... بدأت آن كتابة يومياتها في ١٢ يونيو ١٩٤٢ يوم بلوغها سن الثالثة عشر وكتبت فيها لآخر مرة يوم ١ أغسطس ١٩٤٤ ...في ٤ أغسطس ١٩٤٤ جاء ثلاث هولنديين في خدمة الشرطة الألمانية أمام بناية برينسنغراخت ٢٦٣ وهي البناية التي يزورها الآن سنوياً أكثر من ٦٠٠ ألف شخص..تم إعتقال جميع من في المنزل و نقلهم إلي معسكرات الإبادة في أوشفيتز حيث توفت والدة آن من الجوع والإنهاك و توفت آن وأختها متأثرين بمرض التيفود ودفنوا في المقابر الجماعية في بيرغن ..أما أوتو فرانك والد آن،الوحيد من المختبئين الذي نجا من معسكرات الإعتقال بعد تحرير أوشفيتز من قبل الجيش الروسي و هو الذي قام بنشر يوميات ابنته...الصراحة الكتاب جاء أقل من توقعاتي بكتير..كنت أتوقع إنها حتتكلم عن معسكرات اليهود و تحكي تفاصيل أكتر عن الحرب ولكن للأسف كل اليوميات كانت معظمها تدور حول حياتهم وقت الأختباء و المشاجرات العائلية التي كانت تحدث بينهم والتغذية وانشغالات كل فرد و كان يوجد بعض التفاصيل عن قصة حب عاشتها آن مع بيتر الذي يبلغ من العمر ١٦ عاماً وكان مختبئ معهم في نفس المنزل...إسلوب البنت طبعا بالنسبة لسنها يعتبر كويس جداً و كان فعلاً ممكن تكون كاتبة أو صحافية زي ما هي كانت بتتمني...""عندما أكتب أتخلص من كل شئ ..يتبخر حزني تتجدد شجاعتي ولكن هذا هو السؤال الأساسي هل أستطيع يوماً ما كتابة شئ قيم؟ هل أصبح يوما ما صحافية وكاتبة؟""تعرض الكتاب للهجوم مشككاً في أصالته والبعض أتهم والدها إنه هو الذي كتب اليوميات بس أنا شوفت إن إسلوب الكتابة مناسب لفتاة في مثل هذه السن باستثناء بعض المقاطع اللي فعلاً حتحس إن مستحيل بنت عندها ١٤ سنة تكون كتبتها...أشتهرت هذه المذكرات -في رأيي- ليس بسبب ما تحتويه من أحداث ولكن بسبب البنت نفسها و حبها للحياة و موهبتها في الكتابة التي جعلتها إلي يومنا هذا رمز لمعاناة اليهود في العصر النازي... ""الأمل يجعلنا نحيا ..يمدنا بالشجاعة ..يمدنا بالقوة لأننا نحتاج للشجاعة لتحمل القلق،الحرمان والمعاناة.."""
20,"How can you not give this classic diary the coveted: ⭐️⭐️⭐️⭐️⭐️Note: this book is listed as one of the most popular books to be banned, over the past decade, from both schools and private libraries. Support freedom of expression by reading and buying banned books! ❤️📚"
21,"This book was given to me by my Rabbi as a gift on my confirmation. My edition is so old, you can't even find it. It is a Modern Library Book edition with an introduction by Eleanor Roosevelt. It doesn't mean that I am that old (although I am old-ish), but, the copyright is 1952 (I will say I wasn't born then). I still have this book. So this book is very personal to me. For a past I experienced growing up in a very prejudiced neighborhood. The anti-semitic past and hatred I endured living in Southern California. So a lot of times, I had to hide that I was Jewish. To protect myself. And it is especially hard to see the hatred in today's world. I don't practice Judaism today. But it is my history. It is a part of me. And my ancestors have endured a lot. So, yes, this book, Anne Frank's experience, it is personal. Premise: the diary of a young girl beginning on her 13th birthday (6-12-42). {Interesting that I am posting this review on the date that would have been celebrating her birthday 81 years later.} The diary ends August 1, 1944.Despite all that was going on around her, Anne was a happy and cheerful person. She was talkative and inquisitive. She was challenged as a teenager, and didn't always understand everyone or the situation, but she still had a great sunshine spirit. I think this was another reason the Rabbi felt this was an important book to share with us young ones as we were entering our commitment to Judaism. He not only wanted us to understand what it meant to be a Jew, and the sacrifices of those before us, but the joy of a good positive attitude - despite the circumstances they endured. I'm not sure that always worked for me. I questioned why the Jews didn't fight back. Why they allowed themselves to be shuttled into camps so easily once they knew that was what was happening. And as I questioned, I was reminded of the deepness of their religious beliefs of love and fellowship and the goodness and belief in humanity. Thank you Anne.We need to get back there again. Love. Fellowship. Goodness and belief in humanity. Yes?"
22,"While her story is sad, the naked Emperor cult around this book is unmerited.The key quotation about people being basically good at heart is absurd in the light of the story, and from a theological perspective, just plain wrong."
23,"Ya gotta hand it to this teen girl who was writing about her life with such clarity and eloquence when her life was hanging by a thread.I've read reviews of The Diary of a Young Girl that complained about how Frank ignored the bigger picture of the war and that her subject matter was trite, whiny and insular. What else could it be, this diary of a teen secreted away in the compact environs of an attic with the same people for years learning little-to-no outside information?From the standpoint of a detached, pure read, the fact that the diary includes a love interest is a blessing. But even without it, it's a wonderful and at times intense read. There were numerous times when the family was nearly caught during which my heart would race uncontrollably and my breath would catch. Knowing what happens to all of them after the diary ends packs the kind of punch you get in fiction...only it's not. "
24,"En mi humilde opinión, es un poco extraño calificar este libro como literatura. Mientras lo leía, era como leer un diario, nada más. Lo que vivió ella fue terrible, a pesar de que siempre dentro de todo lo malo -la guerra- siempre hubo una pequeña luz de alegría en su vida -Peter-. Lo peor de todo, es que estoy casi convencido que lo que escribió Ana fue algo común en muchas niñas y niños, adultos y adultas de la época, aunque suene frío, este es sólo un caso más de los muchos que hubo.La historia conmueve, por cierto, y es muy fácil entrar en el mundo de Ana mirado desde su perspectiva infantil/pre-adolescente. Era una niña muy inteligente, estaba al tanto de todo lo que pasaba con respecto a la guerra a pesar de su edad, y también se daba cuenta de las conversaciones de adultos que se llevaban a cabo en ""El Anexo"".Respecto a la veracidad de éste, hay unos que dicen que es un invento, yo no lo creo así, y si así fuera, quizás inventaron que una tal Ana Frank escribió un diario, pero de seguro esta misma historia le pasó a más de alguno.Hay un museo de Ana Frank en Amsterdam el cual tuve la oportunidad de visitar, así que creo y quiero creer que este diario efectivamente existió, quizás sólo le cambiaron unas que otras oraciones.¿Vale la pena leerlo? Absolutamente, es un libro/diario muy fácil de entender y seguir. Libro ""liviano""."
25,"I'm the daughter of German Jews. My mother's family came from Berlin and my father's from Frankfurt. Yes, the same Frankfurt as the Franks. They were a very old German family --- there is still an Edinger Institut at the University begun by my great grandfather, and Edinger Strasse, and other vestiges of my family's existence there. Moreover I still have relatives in Germany, those who came from lines where people had converted. Anyway, my father (whose father did not leave Germany and was eventually deported and killed) became an academic specialist in German politics and I spent several years of my childhood in Germany. One year was 7th grade. Before we left my father's mother gave me Anne Frank's diary and a diary. Later, upon visiting the Anne Frank House in Amsterdam and seeing her original diary, I realized that mine was just like hers. I mean, just like. Clearly my grandmother had given me one she had bought in Frankfurt and Anne's must have also been from Frankfurt, bought around the same time. They are identical other than a difference in coloringBut the diary was what woke me up to the Holocaust as well as to what it was to be a teenager. Anne's voice still echoes in my mind these many years later. "
26,"I'm really surprised by the number of people who thought this book was boring. I could understand how an adult man might find the musings of a young girl rather dull, but how can people in general not find this journal utterly fascinating? Here is a teenage girl who up until the end wrote with the same emotional consistency as when she began. Whoever thinks this books is boring is because they simply fail to realize, or even imagine the conditions in which this diary was written under. To think how this young girls personal life continued beyond the details of the war is rather remarkable. What would anyone else have written about in their diary as young boy or girl in the same predicament as the Franks? Anne is surprisingly strong and mature for her age, impressively intelligent, and although there was a World War going on, her own particular world never abated. Her personal life was just as important, if not necessary in order for her to survive the day to day living conditions at the Annex.Yes, there were brief moments of panic, but she had to live life, even if her living space was limited. She carried on as if being in hiding was a mere temporary inconvenience. She wasn't going to let that rob of her of her right to claim her passage into womanhood..her God given right to experience puberty, moodiness, emotions, and even love. Here I thought I was about to read the semi-interesting scribbles of a blooming young lady, with ambiguous references to the war. But there is nothing cryptic about her diary. She shoots straight from the hip in this incredibly and shockingly honest account of what life was like for her and her family living in hiding during the WW. It's not what I expected at all. I expected something rather tame, but it's far from it. This young girl was very interesting and quite special. You can't read this journal and think it's just an ordinary diary of a young girl, because it's not. Anne's diary is a representation of how other Jewish families lived and coped during the Nazi war. That's a pretty powerful thing. Many people don't realize how fortunate we are (thanks to Anne Frank, her Father Otto Frank and Miep Gies) to have some insight on how it must have been for the Jews to coexist this way. Because of Anne, we have an idea of how it was like to live under floorboards, in between walls, and behind bookshelves. This diary humanizes and brings back to life the Jewish people who mysteriously disappeared but who had not yet died. I love this diary and I'm so grateful to have read it.It must have been extremely difficult for her father Otto Frank to read his daughters diary after her death."
27,"This is an autobiography based on Anne Frank's diary. Even today after 73 years this book is widely famous among us.  What makes this book so special? Well, this book was never written to get published, or even that someone will ever read it for that matter. If you write a diary entry you must be familiar with the unfiltered, raw, and original emotion behind writing it. As this was not a planned book, so there is no unexpected twist but this book is worth a read. Please don't presume it to be a sad story, Anne Frank was a very jolly person which you can see in her little stories that she shared every day with her diary ""Kitty"". I was so amazed to notice how a teenager's writing can be so strong and thoughts can be so clear. It inspires me that even after so much chaos and fear around how positive and hopeful she was.Grab your copy here or here."
28,"

Book Review

4 out of 5 stars to The Diary of a Young Girl, written during the 1940s by Anne Frank. Many are first exposed to this modern-day classic during their middle or high school years, as a way to read a different type of literature from that of an ordinary novel. In this diary, young Anne express her thoughts (both positive and negative) over a two-year period during which her family and friends are in hiding during World War II and the Holocaust. For most of us, this is one of the few ways we can actually read or hear the words from someone who was actually there and went through this, especially if you don't know anyone who was alive during this time period in the 1930s and 1940s in Germany and the surrounding areas. I read this in my 9th grade English course, and I remember disliking it a lot. Not because of the way it was written or published, but due to the topic. I dislike anything about that time in history. But I later re-read it and had a different level of appreciation for the value a book of this type can bring. Unlike The Book Thief, it's raw and natural in its words. But where I love The Book Thief because of its story, I found this one a bit harder to digest. It's not this extraordinary novel by any means, at least to me, but given how it came about, what happened to her and the way she expresses everything, it is definitely a great book. Everyone should read some passages from it at some point in their life.

About Me

For those new to me or my reviews... here's the scoop: I read A LOT. I write A LOT. And now I blog A LOT. First the book review goes on Goodreads, and then I send it on over to my WordPress blog at https://thisismytruthnow.com, where you'll also find TV & Film reviews, the revealing and introspective 365 Daily Challenge and lots of blogging about places I've visited all over the world. And you can find all my social media profiles to get the details on the who/what/when/where and my pictures. Leave a comment and let me know what you think. Vote in the poll and ratings. Thanks for stopping by."
29,آن فرانک عزیزمن دفترچه خاطرات تو رو نزدیک به یازده هزار کیلومتر دورتر از مخفیگاهت در هلند و ٧۵ سال بعد از اینکه نوشتیش خواندم. شگفت انگیزه، نه؟بگذار این رو هم بهت بگم که سال ها عکس تو روی کتابت (آره، تو واقعا یک نویسنده شدی!) بهم زل زده بود و من اتفاقی سالی رو برای خوندنت انتخاب کردم که خودم دارم توی یک جور قرنطینه زندگی می کنم، برای همین شاید فقط کمی بهتر درکت کردمبا خودم می گفتم اگر تو تونستی توی یک خونه ی کوچک با پنجره های تیره شده، غذای کم، کنار هفت نفر آدم و با وجود ترس از مرگ و بمباران، ٧۶١ روز دوام بیاری و زندگی کنی، من حتی نباید گلایه کنم. چطور تونستی همه ی اون روزها امیدت رو حفظ کنی؟ چطور تونستی درس بخونی و عاشق بشی و زندگی کنی، وقتی خرابی و نابودی همه ی جهانت رو گرفته بود؟آن عزیزم، جنگ جهانی تموم شد و ای کاش فقط چند هفته بیشتر زنده می موندی تا پایانش رو ببینی. آره اون جنگ تموم شد ولی درد تموم نشد. اصلا مگه میشه تموم شدنی باشه؟ تو همیشه به ذات خوب انسان ها باور داشتی و منم مدت هاست که سعی می کنم باورم رو حفظ کنم، ولی یه رازی رو بهت بگم؟ فکر می کنم مدتیه که دیگه اینطور فکر نمی کنم و فقط نمی خوام بپذیرمراستش رو بخوای گاهی با خودم فکر می کردم که این نوشته ها شخصی بوده و شاید هرگز دوست نداشتی که همشون خونده بشن. ولی وقتی فهمیدم که نویسنده و ژورنالیست شدن بزرگترین آرزوی تو بوده، خوشحال شدم که حداقل بعد از رفتنت بهش رسیدی. تو نوشته هات رو برای دختر خیالی ای به نام کیتی می نوشتی، حالا میلیون ها کیتی حرف های تو گوش کردند و همدم تو شدند. شاید اون زمان که از افکار خاص و متفاوتت می نوشتی، فکر می کردی که هرگز کسی تو رو درک نمی کنه. ولی فقط لازم بود زمان بگذره تا کیتی هایی که تو رو می فهمند از راه برسندازت ممنونم که نوشتی. من همیشه اعتقاد داشتم که نوشتن بزرگترین جادوگری دنیاست و وقتی نوشته های تو رو توی دستام گرفته بودم و به صدات که بعد از این همه سال شنیده میشه گوش میدادم، بیشتر از همیشه بهش ایمان آوردم مائده تهران-٢٠٢١٩٩.١٠.٢٢
30,"""I hope I will be able to confide everything to you, as I have never been able to confide in anyone, and I hope you will be a great source of comfort and support.""Dear Anne, I hope what you confided in the diary, what we millions of readers around the world read today, will be a source of comfort to you, knowing that we are in awe of your courage, strength, and the magnitude of your faith. We can't begin to imagine what you and the rest of the members of the annex, as well as those others who were in hiding, had to go through: The constant fear of being discovered, the anxiety that comes from the uncertainty, the dire living conditions having to coup up in a small space for years end. And after all those sufferings, you had to be a victim and not a victor. That broke my heart, Anne. To tell you honestly, Anne, I read your diary as if in a dream. I knew beforehand that it will be an emotionally taxing journey, not only because of what you've written but because I knew the end. So perhaps reading it as if in a trance maybe my way of protecting me from breaking down. But occasionally, when my veil of protection was shaken, I felt an icy cold gripping my heart. The discriminations and the horrors your people had to endure, and also the horrors the rest of the people in occupied countries had to endure, were too cruel to be true. But they truly happened. They did happen. And we live in that same world where at one point some deemed it right to exterminate one race! It's just appalling. But, while I felt all this Anne, you were optimistic. ""Beauty remains even in misfortune. If you just look for it, you discover more and more happiness and regain your balance... A person who has courage and faith will never die in misery"". Your diary is truthful. It tells us how the eight of you lived nearly two years couped up in the ""secret annex"". You tell us how crowded it can be, and the quarrels between people who live in such close proximity. Then you describe the emotional strain of living closed up with constant fear and anxiety. You were a brave girl, Anne. But even you despaired at times. ""I've asked myself again and again whether it wouldn't have been if we hadn't gone into hiding, if we were dead now and didn't have to go through this misery. But we shrink from this thought. We still love life, we haven't yet forgotten the voice of nature, and we keep hoping.."" At times it was hard to read your words, Anne; the words full of life, hope, and faith. You hoped for the invasion to come, to rescue you, and to allow you once again to step into the free world. But fate intervened before that. After forming a close connection with you and the other members in the annex through your diary, it was hard to digest that none except your father made it through to the free world. But I'll tell you this, Anne. Remember what you wrote in your diary about not wanting to be forgotten. You wrote ""I can't imagine having to live like all the women who go about their work and are then forgotten. I want to go on living even after my death!"". You are not forgotten and even after your death, you're living in millions of readers' hearts. You wanted to be an author. And you are one, through your diary. So dear Anne, in a way, you accomplished your goal. And I'll tell you this also, Anne. You are a beautiful soul. ""I still believe, in spite of everything, that people are truly good at heart"".  Only you could have said that having to live through such injustice and cruelty. You wrote once, Anne that ""ten years after the war people would find it amusing to read how we lived"". But it is not amusing; it is heartbreaking. Only people who had similar experiences could truly know the physical suffering and mental agonies of such living. The rest cannot even imagine. At least, you are now in your eternal rest. You cannot be touched by any sort of suffering now. That is a comfort to my burdened heart. I'll now say my farewell to you. But before I go, I have a confession to make. Anne, I bought your diary at Auschwitz. It may be looked at as a cruel trick played on you, selling your story at a place you suffered much. But to tell you the truth, Anne, I see it as a tribute to you and all the holocaust victims who died without their voices being heard. And I sincerely hope you'll feel the same."
