,Reviews
11,"2021 - I re-read this for university and loved it even more the second time round... Lord Henry is a paradigmatic sophist and his epigrams are delightful (partly because it's easy to forget that he is more rhetoric than truth). The connection between youthful appearance and character is also so fascinating, especially since Wilde is writing at the end of the century where physiognomy is an outdated science. What does it mean to be young? And can innocence ever be restored?2017 - If you haven't already, you HAVE TO read this! Wilde delves into the cartesian dualist debate, asking us to question where the self truly does reside (and contradicting the popular Victorian idea of physiognomy). In his personal Fall and descent into sinfulness I saw similarities with H.G. Wells's 'The Invisible Man' where sin thrives simply because the individual cannot be held accountable. Similarly, the debate about the value of art is intriguing and, after reading this, I recommend reading Poe's 'The Oval Mirror' because, again, there are definite similarities."
12,"So I read all of Wilde's plays a couple of years ago but for some reason I never read this at the time. This is probably the number one most requested book for me to read. So I read it. Are ya happy now!? ARE YA!?I really rather enjoyed this. Well, obviously. I mean, did you honestly think I wasn't going to like The Picture of Dorian Gray? It's by Oscar Wilde for fuck's sake. His prose is like spilled honey flowing across a wooden table and waterfalling onto the floor beneath. The viscous liquid flowing slowly over the edge. His plot, perfectly paced, moves slowly as we wade deeper and deeper into Dorian Gray's maniacal life. Over the edge we go as everything goes wrong, there's death, there's pain, there's long conversations about art. We hit the floor as we finish and we see nothing but sweetness amassing around us as we escape from Wilde's prose. Putting the book down you see the light has hit the stream and it glows and it shines and it sparkles and you stand there mesmorised by what you're witnessing and you put the book back on your shelf and feel sorry for the book you read next. So, yeah, it's good. "
13,"”He grew more and more enamoured of his own beauty, more and more interested in the corruption of his own soul.”I think I must have been about fifteen when I read “The Picture of Dorian Gray” for the very first time and I was totally blown away by it. There was this book, written in such a beautiful way, using such colourful and flowery language and there were those three amazing characters that made me feel and wonder and question their lives and decisions! You might say that up until I picked up “The Picture of Dorian Gray” I was as innocent as Dorian himself. I didn’t know that there were books like that out there, that there actually existed morally grey characters, corrupted characters, book characters that felt like real people and could make you question their behaviour. It was an entirely new world for me and I was totally fascinated by it. So I read this book and I savoured every sentence, I devoured its wisdom and got lost in its pages! Looking at it in retrospective I think that Oscar Wilde actually was the first writer who didn’t only make me love classics but also the first author that ignited my undying love for villains and complex characters. And for that I’ll always be grateful! I don’t know how often I read this book by now (goodreads your count doesn’t even get close to the actual number *lol*), but no matter how often I already read it, I’m still captivated by it. My fifteen year old me loved it as much as my 31 year old me does and if you ask me that’s exactly what makes a good classic. ;-) I’m sure I’ll never get tired of reading this book and I’ll always discover new things about it. And I genuinely hope that many other people will read it as well. It’s definitely worth it! ;-)The characters:
Warning: You are now entering the gallery of “Spoilery Spoilers” and since this is one of my all-time faves I’ll probably end up writing an entire essay about it. If you prefer to stay innocent you better leave before my spoilers get to you and corrupt your soul! ;-P
Dorian Gray:”It held the secret of his life, and told his story. It had taught him to love his own beauty. Would it teach him to loathe his own soul?” Dorian Gray! I don’t even know where to start! I love his character to bits and pieces and he’s definitely one of the most intriguing book characters I ever had the pleasure to read about. At the beginning of the book he’s so innocent and naïve and I totally agree with Lord Henry when he says that this is charming. Dorian definitely is a charming character! He’s beautiful and pure and whenever I read the beginning of the book I get a sudden urge to protect him against everything that’s going to happen over the course of those 256 pages! He’s like a child that gets corrupted by the bad influence of others and when I write this I really mean it! Even at his worst he still seems to retain that innocent outlook at things. I mean he was corrupted and tainted by Lord Henry, and he ends up corrupting and tainting his friends but despite all of this he still wonders why they have become like that. He’s completely oblivious to his own role in their downfall and when Basil confronts him with it, he doesn’t believe him. He is convinced that his friends could have done the right thing and that his influence on them isn’t as strong as Basil claims it to be. What is even more intriguing is that Dorian actually wants to be good! There’s a part of him that’s still innocent and hopes that he can be redeemed, but there’s also that other side of him that whispers that he’s entitled to do whatever he wishes to do. It’s obvious that he’s fighting an inner struggle and that he seems to have lost his way. It’s the century old question every person has to ask her/himself. Do I want to be good? And even more important: Can I resist being bad? It’s so easy to do the wrong thing and it’s so tough to do what’s right. I mean that’s the main reason why actors and role-players love to be the baddies! Being bad is fun, it gives you a lot of freedom and if you’re good at it the consequences never catch up to you. ;-P So Dorian constantly finds himself at a crossroads. Will he do the right thing or is he going to give into his bad side? Is his bad side truly that bad? Is having a little fun with his friends and to indulge in pleasure wrong or is it just a part of being human? The fate of Dorian Gray makes you think and it involuntarily causes you to face your own demons and weaknesses. It ultimately causes you to acknowledge your own vices and fears. In short: It makes you pause and forces you to ponder your own life-choices! And this is nothing but awesome! XD”I want to be good. I can’t bear the idea of my soul being hideous.” ”He felt that the time had really come for making his choice. Or had his choice already been made? Yes, life had decided that for him – life, and his own infinite curiosity about life. Eternal youth, infinite passion, pleasures subtle and secret, wild joys and wilder sins – he was to have all these things. The portrait was to bear the burden of his shame: that was all.””I don’t want to be at the mercy of my emotions. I want to use them, to enjoy them and to dominate them.” ”He was prisoned in thought. Memory, like a horrible malady, was eating his soul away.”Lord Henry:”You seem to forget that I am married, and the one charm of marriage is that it makes a life of deception absolutely necessary for both parties. I never know where my wife is, and my wife never knows what I am doing.” Ahh Lord Henry! How much I love that bastard! *lol* He’s quite literally the devil in this book. He’s the person that stirrs Dorian’s soul! He’s the man who leads him down that dark road and just like Dorian he is completely oblivious to the magnitude of his influence! Yes, he knows that he’s corrupting Dorian, he even finds pleasure and joy in it, but throughout the entire book he never truly realizes how much his words actually changed him! How much damage they did to his soul! Lord Henry is the kind of character you just got to love. Arrogant, intelligent, wise, self-confident, brutally honest and completely unapologetic about his inappropriate behaviour. It’s no wonder Dorian is so fascinated by him and isn’t only willing but also eager to spend his time in his company. Lord Henry is basically the embodiment of temptation and young and innocent Dorian wants to be seduced! And honestly, who wouldn’t be drawn towards a character like Lord Henry? I swear he says the wisest things and vocalizes the most accurate statements regarding society! He’s exactly the kind of devil you’d love to have on your shoulder! Plus there’s so much truth in his words that it hurts! XD”I make a great difference between people. I choose my friends for their good looks, my acquaintances for their good characters, and my enemies for their good intellects. A man cannot be too careful in the choice of his enemies.””I like persons better than principles, and I like persons with no principles better than anything else in the world.” ”We are punished for our refusals. Every impulse that we strive to strangle broods in the mind, and poisons us. The body sins once, and has done with its sin, for action is a mode of purification. Nothing remains then but the recollection of a pleasure, or the luxury of a regret. The only way to get rid of a temptation is to yield to it.” Basil Hallward:”When I like people immensely I never tell their names to anyone. It is like surrendering a part of them. I have grown to love secrecy.” If Lord Henry is the devil on Dorian’s shoulder then Basil certainly is the angel that sits on his other side. The painter functions as Dorian’s consciousness and as long as they know each other he always appeals to his good side and tries his best to sway him on a righteous path. He’s clearly the counterweight to Lord Henry’s corruption, but unfortunately he doesn’t have a lot of leverage. Well, at least not as much as Harry does! I mean the saying: “Come to the dark side, we got cookies” exists for a reason, right? ;-P In the end Dorian can’t stand his bad conscience any longer and does the only thing that’s seemingly able to liberate him. He kills Basil in order to silence his remorse and regrets, but what he didn’t expect is that this dark deed makes him feel even more tainted and guilty. So in the end Basil’s death only increased his sense of guilt and caused him to feel even more haunted. In my opinion the murder of Basil is the final nail in Dorian’s coffin and from that moment on he couldn’t be saved anymore. ”You were the most unspoiled creature in the whole world. Now, I don’t know what has come over you. You talk as if you had no heart, no pity in you.” The relationships:Dorian Gray & Basil Hallward:”He won’t like you the better for keeping your promises. He always breaks his own. I beg you not to go.” Dorian Gray laughed and shook his head.“I entreat you.”The lad hesitated, and looked over at Lord Henry, who was watching them from the tea-table with an amused smile.“I must go, Basil,” he answered.And this is the key moment! The very first time Dorian Gray finds himself at a crossroads and choses the wrong path. You gotta love Oscar Wilde for the subtle intensity of this scene! There’s nothing extraordinary or special about it, yet it’s still the first choice that leads Dorian down his dark descent. It’s unagitated, ordinary and so very powerful! It’s obvious Basil loved Dorian and when I talk about love here, I’m talking about true love and not just friendship. He’s infatuated with him and basically worships the young and innocent Dorian. After he realises what Dorian has become, it’s already too late for him though. Poor Basil, if he would have known what his picture would make of Dorian, if he would have known how much Lord Henry’s negative influence would change his innocent and pure friend…. ”One has a right to judge of a man by the effect he has over his friends. Yours seem to lose all sense of honour, of goodness, of purity. You have filled them with a madness for pleasure. They have gone down into the depths. You led them there.” ”There was nothing evil in it, nothing shameful. You were to me such an ideal as I shall never meet again. This is the face of a satyr.”“It is the face of my soul.”“Christ! what a thing I must have worshipped! It has the eyes of a devil.”“Each of us has Heaven and Hell in him, Basil,” cried Dorian, with a wild gesture of despair.Dorian Gray & Lord Henry:”Words! Mere words! How terrible they were! How clear, and vivid and cruel! One could not escape from them. And yet what a subtle magic there was in them!”Okay, and here comes the moment when I say that Lord Henry and Dorian Gray are in love with each other. *lol* It’s so freaking obvious!! They are fascinated by each other, they are besotted with each other and they want to spend every free moment in each other’s company! So yeah, there’s that! I think their dynamic and their interactions are very interesting and to me it seems like Lord Henry is some sort of catalyst. He’s the impulse that changes Dorian’s soul, he’s the first person who opens Dorian’s eyes and tells him that he’s beautiful. Oscar Wilde uses him as his tool to initiate Dorian’s monumental change. Which is kind of interesting, if you consider that Oscar Wilde was gay. It feels like Dorian’s and Henry’s relationship is wrong and I’m not even sure if Wilde was aware of that? I mean yes, their friendship led Dorian into the abyss of his soul, which is pretty obvious if you ask me, but there’s some subtle note about their “relationship”. It’s like deep down Oscar Wilde thought that it was wrong to have intense feelings for another man. And if you consider the time in which this was written it’s not surprising that he might have felt that way. Lord Henry represents Oscar’s sins and vices and it becomes quite apparent that some small part of him might have bemoaned his sexual orientation. In contrast to Wilde no one holds Dorian Gray to account though. He gets away with all of his sins and in the end this eventually causes him to destroys himself! What a moral punchline! XD”Talking to him was like playing upon an exquisite violin. He answered to every touch and thrill of the bow…””Yes,” continued Lord Henry, “that is one of the great secrets of life – to cure the soul by means of the senses, and the senses by means of the soul. You are a wonderful creation. You know more than you think you know, just as you know less than you want to know.””The moment I met you I saw that you were quite unconscious of what you really are, of what you really might be. There was so much in you that charmed me that I felt I must tell you something about yourself. I thought how tragic it would be if you were wasted.""You know how a voice can stir one. Your voice and the voice of Sibyl Vane are two things that I shall never forget. When I close my eyes, I hear them, and each of them says something different. I don't know which to follow.""”The soul is a terrible reality. It can be bought, and sold, and bartered away. It can be poisoned, or made perfect. There is a soul in each one of us. I know it.”Conclusion:This book is a gem! It’s perfection and so quotable that I could probably highlight each and every single passage! No matter how often I read it, there is always something new I didn’t notice before! I still wonder and guess about certain characters and “The Picture of Dorian Gray” still causes me to think. The writing style is so beautiful I can’t help but fall in love with it. I fall in love with this book over and over again. Every time I read it I love it even more and I’m sure that I will adore this masterpiece until I’m wrinkled and old. Oscar Wilde drags us into the dark depths of the human soul, and once you get there you don’t want to return to the surface anymore.P.E.R.F.E.C.T.I.O.N!That’s what this book is. <333"
14,بسهولة شديدة يستحيل البياض سواد لكن كم هو صعب إعادة البياض لقلب اسود مختوم بالمعاصي..مفتون بالاثام..كقلبك يا دوريان♥هذا وجهه سمح و ملامحه وضاءة تشع نور و هذا وجهه فظ غليظ خشن حجب نورههل وجوهنا تحمل اثامنا؟هل تجاعيدنا =خطايانا بالطبع لا☆ و الا لما كان في ا��لغة تعبيرات مثل و أسفر عن وجهه. .او اماط اللثام عن ملامحه الحقة.. فالشيطان جميل دوما هل تعبر ملامحنا عن صفاتنا ؟ بمرور الزمن..نعم..لهذا كلنا نخاف مرور الزمن..و بصماته التي يتركها حول العيون المبتسمة دوما..او الجباه العابسةللابد ..لكن تظل العيون مرآة الروح..فقط لمن أجاد قراءتهاهناك من يلبس قناعه فور استيقاظه و يجيد إخفاء وجهه الحقيقي لسنوات..و هناك من يضع جرائمه و جحوده و سفالاته في دولاب مغلق..و لكن لابد و سيأتي يوم و يتم فتحه..فهل سيتح��ل ما سيراه؟؟ قرأتها في سن 18 وظل الجدل الذي اثارته في نفسي حاضرا حتى راجعتها في سن 30من الكلاسيكيات الواجب قراءتها في سن مبكرة. .في سن الجمال والشباب..و من افضل مائة رواية باللغة الإنجليزية لا يخطر على بالك للحظة واحدة ان كلنا دوريان جراي..ابدا ..نعم كل منا لديه دولابه المغلق على ما ستره الله عليه ..لكننا نحمل اخطاءنا في قلوبنا و عقولنا..لا مهرب في وجود الضميراختلف انا مع اوسكاروايلد في حياته ومبادئه واسلوبه بل وكثير من اعماله ولكن مع دوريان الامر يختلف.. فهي مرآة جيدة لنقاط ضعف هامة بالنفس البشرية..ولم تكن لتحوز هذا القدر من الاهتمام لوكانت بطلتها إمرأة 
15,"I should probably admit that most of what I thought I knew about Dorian Gray came from pop culture references. In my defense, I'm actively trying to branch out and read more than comics and trashy romance novels, but it's slow going and I've got a lot of catching up to do.Shockingly, I didn't bother to read the blurb, and it turns out this was a bit more complex than I thought it would be.Point is, I had no idea it was about gay dudes!And I'm always thinking that the guys in classic novels seem kinda gay, but then everyone tells me no, men were just more sensitive back then, and I just sorta pretend to believe them and we all go on about our day.But there's no way that's the case here.Anyway, I said that to say this: this book was waaaay more interesting than I thought it was going to be when I first decided to read it.I mean, having to hide that you're in love with someone is awful no matter what the reason, but potentially getting tossed in the clink and having your life ruined because people think it's wrong is a whole other level of horrible.Poor Basil! My heart just went out to that guy! He was so decent and so sweet. And yet somehow his love for Dorian, so pure it created a painting that seemed to capture the essence of Dorian's soul, became twisted by Lord Henry's influencing Dorian to desire youth and beauty above all else.Enter the wacky Crayola curse!And the really sad thing was that Dorian wasn't evil in the beginning. Selfish and silly, yes. But not truly bad. Which made watching him slip slowly at first, then eventually plunge headlong into villainy, even more tragic. The longer you live the easier it is to see what a slippery slope life can be, and how one bad choice left uncorrected can lead to far worse things.The only one who escaped relatively unscathed was the instigator, Henry. And isn't that just the way it always goes?There's always that fucking asshole who sets shit into motion and then steps aside to watch everyone else flail around in the mess they've created.Albeit, this time around it was a bit of a supernatural mess...This is one of the few classics that I've found to be meaty, interesting, and still has characters that ring true.Loved it!  
This is the cover of the audiobook I listened to which was published by Author's Republic and narrated by John Gonzalez.
 <--if you see this version, swerve to avoid!  I've had great luck in general with classic audiobooks, but this was the exception to the rule. It seemed to me as though the narrator almost stumbled over words sometimes, and beyond that, the reading was just sort of off."
16,"“I loved you because you were marvelous, because you had genius and intellect, because you realized the dreams of great poets and gave shape and substance to the shadows of art.”-	The Picture of Dorian Gray, Oscar WildeWow! This book can really mess with your head.Let’s start off by my confession. Most people won’t describe this book in these terms, but it’s my review, and this is my take….The Picture of Dorian Gray is about a young man named Dorian Gray. He is exquisitely good looking, and his friend, Basil Hallward, paints Dorian’s portrait. In walks, Lord Henry Wotton, Harry, who convinces Dorian that youth is everything, and Dorian wishes that his portrait would grow older while he could retain his youth.Lord Henry is an extreme narcissist, and his conversations with Dorian are riveting. There are so many quotable quotes, and the discussion of his philosophy is highly intriguing. He essentially views anything honorable as horrible and boring. Although the book is The Picture of Dorian Gray, the book really belongs to Lord Henry. He is far from a perfect character, but he is definitely not boring.Tip: Audible has a version of this for free!Connect With Me!Blog Twitter BookTube Facebook Insta"
17,"Possessing eternal youth and beauty produces exactly the same effect as sentencing a man to life without the possibility of parole. Both have nothing to lose and morals disappear before the desire for immediate self-gratification in all things. And so it is with Dorian Gray. It's a moral story so eventually his evil catches up with him and he dies, as does the criminal. Is Oscar Wilde saying that it is man's essential nature, to be so internally psychopathic and selfish that so long as he can keep his reputation he will wreak havoc on people's lives and not care in the process of enriching his own? Oscar Wilde was a man who held some very nasty views and only cared when extremely similar ones were turned upon himself. (He was imprisoned for homosexuality, but felt it was ok for Dreyfus to be imprisoned on trumped-up crime of murder but really because he was Jewish. He chose the wrong side on that one and lost even his best friend and was out of step with almost the whole of Britain). I don't like the author, but I do love his prose.I read this book years ago. But the psychological story of a man's realisation that there are no consequences to his actions, nothing is forbidden, everything is permitted, you never forget."
18,"""A face without a heart"", so said Shakespeare in Hamlet, but it applies to the portrait of Dorian Gray even better.... When the young gentleman Dorian Gray from a wealthy aristocratic family in Victorian England, has his picture completed something is missing, Basil Hallward, the painter senses it and insists that no one sees his greatest work, except a few people ... The witty Lord Henry Wotton, Dorian's soon to be best friend seems amused, a shy artist! All three are fascinated by the painting, discussing it at length in Mr.Hallward's house. The lord is a notorious man, with a well- deserved evil reputation, warned by many to stay away from him. Nevertheless Gray's a lonely orphan, needs excitement in his dreary life, Wotton tells Dorian to have fun while he is still young, it will not last long. Mr.Gray has good looks, and like a moth to a flame the boy can't resist. Dorian wishes that the portrait ages while he remains young, as time goes by, Dorian would give his soul for this, Lord Henry laughs at the oath, strangely his request is fulfilled shortly afterwards. Dorian meets a beautiful seventeen- year- old actress, both fall madly in love, later the nervous Sibyl Vane, gives a really bad performance in front of Gray , and his two friends, Wotton, Hallward, the young gentleman is crushed , and so disappointed he leaves her. Sibyl then kills herself, James her brother had pledged to destroy anyone who harms his sister, he will cause Mr.Gray much concern subsequently. The wicked lord tells the distraught youth to forget about it, ""Eternal youth, infinite passion, pleasures subtle and secrets, wild joy and wilder sins"". All this and only the picture to show its evil, a great bargain Dorian feels. Rumors abound about Dorian, they the people look at his face and see only purity, Gray continues his hedonistic life, murder , another suicide and a killing results ... In a locked, quiet, dark room upstairs at his home, where the curious Mr.Gray keeps the painting, it Grotesquely Changes, whenever more wickedness is committed by the owner. The ugly side of Dorian, only he sees... Later into the shadows , Dorian goes to get opium, he wants salvation through drugs, blackout his memories but gloom is everywhere, a thick atmosphere of foreboding, intense desperation and immense helplessness, prevails. Reaching for something, that will save his poor soul, make him feel worthwhile that life has some meaning, is all lost? A mournful torrent rushes Dorian forward always forward, into the abyss, the darkness, the endless unknown regions, next oblivion? The light is going out, Dorian must face his destiny, he couldn't escape himself ..."
19, ما هو أبشع كابوس تخيلته في حياتك؟ما الذي تراه أصعب شيء يمكن أن تتعرض لهماذا لو استطعت تجميع كل خطاياك و تخبئتها في مكان سري لا يعلمه ‏سواكماذا لو استطعت أن تنفض يدك عن أي جريمة ارتكبت‏وأي شر اقترفتماذا لو استطعت تحقيق المستحيلوضمنت الخلود..؟؟وماذا لو كان ذلك المكان السري هو وجهك الذي نحته فيلسوف فنان ‏على الورق..‏وماذا لو كان بإمكانك رؤية جميع مفاسدك تتجلى يوما بعد يوم على ‏وجهك الكامل الجمال في عيون الكلسواك..‏:::::::::::ما رأيك يا دوريان في قول المسيحماذا يستفيد الإنسان لو خسر روحه وربح العالم أجمع؟---------‎ ‎هذا هو ملخص الرواية في نظريالرواية المعتقة بالفلسفةوالسخريةوالفانتازيا‏ ‏ الرواية المدهشة والمخيفة وكاشفة خبايا النفس البشرية‏‎ ‎يعري فيها وايلد -لا النفس البشرية فقط بل المجتمع الإنكليزي بأكملهوزيف من كان يطلق عليهم الطبقات النبيلةإنها كاشفة لكلل ما هو خاوٍ بريقه خادع فور ما تقترب منه يتكشف لك الخواء والسطحية ‏والأنانية....والرواية تترك منبهرافمك مفتوح على أخره في شهقة لا صوت لها‎ ‎ :::::::::::ربما من أسباب عشقي لأوسكار وايلد هي قدرته الفذة على الخيالوقدرته على الإتيان بأفضل العبارات إدهاشافي عمقها وفلسفتها وسخريتهاأكثر بكثير في رأيي من شو أو مارك تويندوريان جراي كان العمل الأول الذي أقرؤه لهذا العقل اللامعومن يومها أدمنته
20,"Even if we haven’t read the book everyone knows the plot. A painter paints a portrait of a beautiful young man. The portrait ages while he keeps his beauty. But the portrait also reflects his evil, not just aging, but turning eventually into a portrait of a devil. There are thousands of reviews so I’ll just copy the next paragraph from the GR book blurb: Written in his distinctively dazzling manner, Oscar Wilde’s story of a fashionable young man who sells his soul for eternal youth and beauty is the author’s most popular work. The tale of Dorian Gray’s moral disintegration caused a scandal when it ﬁrst appeared in 1890, but though Wilde was attacked for the novel’s corrupting inﬂuence, he responded that there is, in fact, “a terrible moral in Dorian Gray.”The various nuggets of philosophy and thoughts and acerbic wit that the author intersperses throughout are a pleasure to read. Just a few examples: On a painter’s reputation “…as soon as you have one, you seem to want to throw it away. It is silly of you, for there is only one thing in the world worse than being talked about, and that is not being talked about.” “The ugly and the stupid have the best of it in this world.” About a hostess introducing her guests: “She either explains them entirely away, or tells one everything about them except what one wants to know.”“I make a great difference between people. I choose my friends for their good looks, my acquaintances for their good characters, and my enemies for their good intellects.”  “Words! Mirror words! How terrible they were! How clear, and vivid, and cruel!… Mere words! Was there anything so real as words?”“Nothing can cure the soul but the senses, just as nothing can cure the senses but the soul.”  [She] is so dreadfully dowdy that she reminded one of a badly bound hymn-book.” [of an uncommunicative old man] “…he had said everything that he had to say before he was 30.” “He was always late on principle, his principle being that punctuality is the thief of time.” “Men marry because they are tired; women, because they are curious: both are disappointed.”“…his guardians, who were extremely old-fashioned people and did not realize that we lived in an age when unnecessary things are our only necessities…”Here are three vicious descriptions just going around a single dinner table:A woman with “…the remains of a really remarkable ugliness.”A man who is “…one of those middle-aged mediocrities so common in London clubs who have no enemies, but are thoroughly disliked by their friends…”A man who “…like so many of his class, was under the impression that inordinate joviality can atone for an entire lack of ideas.”In his short life (1854-1900) Wilde was part of the movement called aestheticism – “art for art’s sake,” not for its deeper meanings. Wilde’s brief preface give us his ‘manifesto,’ bits of which are: “To reveal art and conceal the artist is art’s aim…Those who find beautiful meanings in beautiful things are the cultivated…There is no such thing as a moral or an immoral book. Books are well written, or badly written. That is all…All art is at once surface and symbol…It is the spectator, and not life, that art really mirrors…All art is quite useless.”I should also say that the edition I read, 2018 by Read Books Ltd., had two errors in dates on the cover blurb. Does it matter? Not really, but it makes you wonder what else is sloppy inside the text.Top image from wikipediaLondon street around 1900 from cloudfront.netThe author from thedailybeast.com"
21,*gay drama*
22,"This is the first time I've read this classic book....but I've loved Oscar Wilde for as long as I can remember. There is much to take away from this book. Themes exploring shallowness, selfishness, superficiality, hedonism, morality, and flaws of life and being human. The dialogue is witty and humorous. Oscar Wilde had great insights on beauty....I love this quote:""But beauty, real beauty, ends where an intellectual expression begins. Intellect is in itself a mode of exaggeration, and destroys the harmony of any face. The moment one sits down to think, one becomes all nose, or all forehead, or something horrid. Look at the successful men in any of the learn professions. How perfectly hideous they are! Except, of course, in the Church. But then in the Church they don't think. A bishop keeps on saying at the age of 80 what he was told to say when he was a boy of eighteen, and as a natural consequence he always looks absolutely delightful"". Very reflective read....a little like looking into a mirror!"
23,"

 Oscar Wilde tells us the story of Dorian Gray, who was obsessed with beauty and youth. His narcissistic obsession with beauty made him trade his soul for eternal youth. I think this is one of those few novels that was the topic of many Psychological studies. The morality aspect of this novel has been a topic of discussion for more than a century now. This is a book that the celebrities of our generation should undeniably read. It shows the plight of unnecessary obsession that will destroy our soul and conscience. The philosophy in this novel will make you contemplate for a long time. This is one of those novels that you should never miss.

""Nothing can cure the soul but the senses, just as nothing can cure the senses but the soul.""

"
24,"The Picture of Dorian Gray is a hard book to review. After reading such eloquent, beautiful, and rich writing, I am at a loss for how to command my comparatively paltry ability to use words to express how I felt about this book.Forgive me as I go back to AP English for a few moments. I asked myself what were the themes of this novel. Here is my list:IdentityExperience BeautyThe triumph on senses over reasonAccountabilityI will attempt to build my review, in part, around the discussion of these themes.IdentityDorian Gray was a flawed man who was essentially empty inside. He was very young when this story began, seemingly full of potential. Sadly, he invested all his sense of worth in his external beauty, doing little to grow the inner man; unless you consider his descent into depravity, discovering more and more excesses for the meaningless value of those experiences (since his mentor Lord Henry taught him that experience has no value), yet he was strangely curious as to how they would affect the portrait of his soul. He was not quite a tragic figure, because I could not feel sorry for him. He had made this horrible decision (and I believe he had opportunities to repent of it, which he didn't take), but he chose never to take responsibility for himself. Which leads to the next theme.AccountabilityAs I said above, I could feel no sympathy for Dorian Gray. Why? Because he never took responsibility for his actions. Being accountable for one's own actions is a crucial aspect of self-development, at least in my humble opinion. If a person cannot do that, they are doomed to eternal immaturity. This was Dorian's fate. It was Basil's fault for painting the picture. It was Sybil's fault for being a bad actress, and making him fall out of love with her. All the people he ruined in his relentless pursuit of pleasure and debauchery ruined themselves. He took no part in their ruination. Ultimately, he even blamed the picture, and sought to destroy it as the only true evidence of his black soul. I feel like this: If you're going to be a bad, selfish person, own up to it. Don't try to act like your sins should be laid at other people's feet. That was the route the Mr. Dorian Gray took.ExperienceLord Henry was the man who opens Dorian's eyes to the fact that the only thing he has to his advantage is the beauty of his youth, that he should enjoy life while he is young enough to experience it fully. He states that experience is not a teacher, and that men don't learn from the mistakes they make as they live. Your experiences don't count for anything. It seemed to be a self-fulfilling prophecy for Dorian Gray. Instead of realizing how his selfish, shallow actions could hurt and destroy others, he never did do that. He merely went from one fixation to the other, marking the effects on the portrait that he guarded jealously. In the end, there was no value to what he experienced. He was just wasting time (in my opinion).The triumph of sensation over reasonDorian Gray became a voluptuary, lost in sensations. He didn't focus on becoming a learned person, only experiencing what he encountered in his pursuits, wallowing in those sensations; until he grew bored, and moved onto the next one. Lord Henry seemed like a good mentor. A man who appeared so intelligent, with a saying for everything. A witty, entertaining man, who had a reputation for saying utterly wicked things. But he wasn't a deep man. He didn't believe what he said. It was an image that he projected for lack of anything else to do as an aristocrat who had no need to work for a living. Dorian Gray took this as gospel, and took it to the next level. As a result, it made his life utterly meaningless. Sadly, his friend Basil, who was a fairly wise person, was dismissed, and made fun of by Lord Henry. I almost felt like Basil and Lord Henry were the warring aspects of Dorian's conscience, at times.BeautyWhat is beauty? I tend to think it's a double-edged sword. We are all attracted to things that are beautiful, that have a physical appeal. But, should we be content with merely a comely appearance, while the inside is rotted? Dorian Gray was a man of such unearthly beauty that people could not believe he was capable of the debauchery he had committed. Those who didn't heed the warnings given to them, came to rue it. Basil, who painted the young Dorian's fateful picture, couldn't accept that Dorian had become such a horrible person. What a sad fate that was for Basil.I felt several things as I read this book: interest, curiosity, disgust, sadness, and ultimately, a sense that justice had been done, in a very strange, but fitting way.One thing that became very apparent to me as I read this novel, was Oscar Wilde's considerable wit. I imagine he was quite entertaining to be around. In the preface, Oscar Wilde says that all art is meaningless. What was he trying to say with this story? Nothing?  I have trouble believing that. This was a novel I couldn't dismiss and treat as mere brain candy. There was some message there that hammered away at my brain. I do believe that Mr. Wilde hints at the subjective nature of art (which includes literature). I think that we could all read the same story and take away different things from it. Our brains are so very different, and the pathways are nurtured and developed by our various experiences, and our own values. So, that we will all come away from viewing a picture or reading a story with a hand-tailored message. Maybe that's what he means by saying that an artist strives not to be present in his work. Instead, it is a mirror reflecting the viewer. That makes sense to me, actually.What message did I come away with?At the end of the day, I believe that Dorian Gray led a worthless life. His eternal youth counted for nothing. He never grew as a person, and he used the bounteous gifts he'd been given selfishly. He did horrible things that made it even worse. He was lucky in that he didn't live long enough to count the full cost of those actions. He allowed the portrait to take the weight of those sins intead of letting them rest where they belonged. If anything really bothers me as a person, it's the thought of my time on this earth being wasted. Never having accomplished anything of value. For that reason, I found Dorian Gray to be a very sad man, but I could not feel sorry for him.So, is this a horror novel, you might ask? I think this is a thinking person's horror novel. It is a study of how the sins we commit cannot be hidden, even if we lie to ourselves about that. Interestingly enough, Mr. Wilde does not elaborate on what vile acts Dorian committed. We are left to our own expansive imaginations to surmise the bulk of what he'd done. Some people don't believe in such a thing as sin. If you don't believe in sin, how could it have a cost? It didn't matter that Dorian Gray didn't acknowledge his sins. They caught up with him in the end. The horror is how he confronted the consequences of his sins, yet turned away from them, locking that manifestation away in the attic to view with a detached sort of curiosity. The horror is the lives he destroyed, but never felt more than a moment's remorse. Fundamentally, Dorian Gray was an angelically beautiful monster. The horror is that we can look upon beauty, and we can be fooled into never asking what lies beneath it."
