,Reviews
11,"This is one book that I think is more relevant today than when it was first published.I love how Scout is adamant about who she is. Others keep trying to tell her who to be, what it is to be a female. However, she wants to play, get dirty, run around with her brother. She couldn't care less about wearing dresses and sitting perfectly upright in a chair with knees pressed together in shoes you can't walk in. Incredible to imagine that this was published before the internet.Connect With Me!Blog Twitter BookTube Facebook Insta"
12,"So... I don't really know what to say.I think I loved this book, but for a reason beyond my understanding, it never hooked me, and it took me AGES to finish it! Some chapters (especially at the beginning) were tedious and hard for me to get through them... but then there were some chapters that I devoured (the whole Tom Robinson trial and the last ones).I definitely learned a lesson or two from this book. Atticus is my new role model, he is really incredible. I also love Scout and Jem, those kids will be in my heart forever. Oh! And I loved the Boo Radley storyline, it left me in awe.This book surely deserves 5 solid stars, and I kinda feel bad for giving it 4 stars, but the thing is... I was struggling to finish it, I swear I let out a relieved sigh when I read the last sentence.But all in all, it was a great read <3. And can't tell you how much I loved the last chapters, the part were Scout stands in Boo Radley's house and realizes the way he sees everything almost made me cry."
13,"Life gives you a few things that you can count on. Death (for all), taxes (for most), and the unwavering moral character of Atticus Finch (for me). ""What would Atticus do?"" is not just a meme; for eleven-year-old me it became a real consideration after I feigned an illness to cut school and stay home to finish To Kill a Mockingbird — while a decidedly non-Atticus-like move, choosing Harper Lee's book over sixth grade math was probably a wiser life choice.For my thoughts on the shameless money grab by the money-greedy publishers recently published first draft of the novel inexplicably (or read: cash grab) marketed as a sequel... Well, I think I just said it all.I cannot be objective about this book - I don't think you can ever be about the things you love. I've read it many times as a child and a few times as an adult, and it never lost that special something that captivated me as a kid of Jem Finch's age.



“[...] Before I can live with other folks I've got to live with myself. The one thing that doesn't abide by majority rule is a person's conscience.”
To me, this book is as close to perfect as one can get.It found a place in school curriculum because of its message, undoubtedly - but it's not what makes it so powerful. After all, if you have even a speck of brains you will understand that racism is wrong and you should treat people right and that “You never really understand a person until you consider things from his point of view... Until you climb inside of his skin and walk around in it.” No, what makes it wonderful is the perfect narrative voice combining adult perspective while maintaining a child's voice, through which we glimpse both the grown-up woman looking back through the lessons of years while still seeing the unmistakable innocence and incorruptible feistiness of young Scout Finch. And then there is the magic of the slow measured narration painting the most vivid picture of the sleepy Southern town where there's enough darkness lurking inside the people's souls to be picked up even by very young, albeit quite perceptive children.
""If there's just one kind of folks, why can't they get along with each other? If they're all alike, why do they go out of their way to despise each other? Scout, I think I'm beginning to understand something. I think I'm beginning to understand why Boo Radley's stayed shut up in the house all this time. It's because he wants to stay inside.”
And then there's Atticus Finch. Yes, there may be countless articles all fueled by Lee's first draft about his 'transformation' into a bigot - but I refuse to jump on that bandwagon. I stand behind him the way Lee developed him in the book she *did* publish. Because I sleep better knowing that there are people out there who are good and principled and kind and compassionate, who will do everything they can with the utmost patience to teach their children to be decent human beings. 
“I wanted you to see what real courage is, instead of getting the idea that courage is a man with a gun in his hand. It's when you know you're licked before you begin, but you begin anyway and see it through no matter what.""
What shines in this book the most for me is the amazing relationship between parent and child. It's the amazing guidance that the Finch children get in becoming good human beings that many of us would give up a lot for. I know I would. Because to me it will never be a story of a white man saving the world (and some, especially with the publication of that ridiculous first draft, would dismiss it as such). To me, it's the story of a child growing up and learning to see the world with the best possible guidance. It's a story of learning to understand and respect kindness and forgiveness and that sometimes you do right things not just because you're told to but because they are right things to do.

I see enough stupidity and nonsense and injustice in this world. And after all of it, what I often do need is Atticus Finch and reassurance that things can be right, and that with the few exceptions, even if I struggle to see it, ""[...] there's just one kind of folks. Folks."" and that, disillusioned as we become as we go on in life, ""Most people are [nice], Scout, when you finally see them.”Five stars from both child and adult me."
14,Beautiful book. 
15,"First of all, let's forget it's a 'classic' that we all 'must' read for the sake of reading a classic.Second of all, let's have no inhuman high expectations from this book.Third of all, it's enough to know that this has been written from the perspective of a six year old girl.And that's how we should pick up this one and go for it like we are picking up a newly released book and seriously that's the way it should be for everyone I would like to say...like again!I won't go into details regarding what the book is about.*Why the 5 🌟 though:The language is pretty simple and will stick with all kinds of reader till the end.The flow is neat, clear and fast paced as a few characters are pretty mysterious and then there's some mystery element to the plot.The characters are amazingly well-developed. Each and every character introduced has a clear role and has been given importance.Subtle hints and sudden plot twists keep the pace rolling!The character dynamics are the main highlights of this book. Themes tackled are hugely impactful. It talks about race discrimination, child upbringing, justice, family and in general how one human should see another human as.I cannot point out all the things I loved about this book at the moment but yes, this book is much, much more than the things I have mentioned above.The warmth in the story narration is something I did not expect at all. I am genuinely surprised still. Atticus will remain as one of my most loved, unforgettable characters. His character is so wholesome and someone to look up to.The different emotions in between the lines are deep and I just couldn't ignore them. The humour is just incomparable. And yes, I gasped a lot in between regarding the unexpected turns in the story sequence. The bond between the siblings, the kids and their father, the friendship and the neighborhood, kinship relationship have been so well depicted. And yes, the court room scenes are just dealt with amazingly. I would say almost perfectly but yes, even though the lines have been perfect and great, I somehow felt that a real courtroom would never have perfect dialogues like that. And not everyone would just nod their heads even though everything spoken was right.Some scenes broke my heart. Some scenes made me really helpless. Some scenes made me want to save some of the characters so bad that I had to hold the book for minutes before continuing on. The ending was perfect. There's closure. There's victory.My reader soul has found another of its missing pieces!"
16,"Even in the evil times when John Crow ruled the South and the Blacks were scarcely more free than in times of slavery and were allowed no civic power nor respect from their erswhile masters who were White, good men did their best.As regards this book, the last phrase is a lie.Atticus, a lawyer and good and caring father, a moral man, represented a Black man accused of raping a White woman. He lost, but he'd done his best.That last paragraph is a lie. Atticus belonged to the KKK, thought that Blacks were a distinctly lower form of human life and that separate development (ie. apartheid) was the best way to go for these childlike people who didn't have the reasoning power to rule, he said in Go Set a Watchman.That last paragraph is mostly a lie. Atticus did belong to the KKK but he did not really think Blacks were a lower form of human life at all. That was just what he said for the benefit of others. He really thought their intellectual power and ability to organise was greatly to be feared. He was frightened that Whites would have to give up having a life of ease and wealth structured around the cheap labour Black people had no alternative but to provide. He didn't even want to have to consider them at all.Atticus represented the accused Black rapist only because if a White lawyer didn't then he was sure the NAACP would send in a very clever Black lawyer and not only that but insist, since these times were officially 'free', that Black people sit on the jury. Then he would not be sure of a conviction. The Blacks then feeling their oats would move in to the town and start demanding rights and power much to the detriment of the extremely exploitative and racist Whites.When Harper Lee wrote all this, in Go Set a Watchman her publishers were apparently horrified and got her to rewrite the book from the point of view of a decent man who felt racism was a great evil, we were all equal. Is this why Harper Lee never wrote another book? Did she feel that her views were unacceptable and she wasn't going to kow-tow to some liberal publishers up North who didn't understand the ways of the South? Is that why she didn't give interviews too? She'd followed the advice of her publishers, been lauded and rewarded but humiliated as an artist. Schools still teaching this book as a moral lesson should incorporate their understanding of the first draft, Go Set a Watchman. Otherwise they are doing the children a disservice in their moral education and furthering the ideas of paternalism is better than self-determination, racism had its softer side and that ignoring the truth (Watchman) to tell a good story is a perfectly fine concept for educationalists to embrace. It's not. Five stars because it is a very well-written and enjoyable book and hangs together with Go Set a Watchman perfectly.Read years ago, probably about 1 Jan 2000"
17,"""Shoot all the bluejays you want, if you can hit 'em, but remember it's a sin to kill a mockingbird."" That was Atticus' advice to Scout and Jim, before the onset of African American Tom Robinson's trial for the alleged rape of a white woman in a town in the Deep South, in the United States in the 1930s. A work of genius, of pure perfection, the best book I have ever read.On every single level, this book is flawless.Thank you Harper Lee.FIVE STAR READ... 12 out of 12!!!!!!!2010 and 2011 read"
18,"“Until I feared I would lose it, I never loved to read. One does not love breathing.”(p. 20)I love this book and this idea of reading being like breathing. As Scout did, I read early too, and often. Every night before bed I would read and still do. I saw a Twilight Zone Episode once where the main character loved to read and only wanted to be left alone to do so. After falling asleep in the vault of the bank where he worked, he awoke to a post-disaster world where only he was left. He busily gathered together all the books he wanted to read, all organized and stacked up. Just as he chose one to start with, his glasses fell and he stepped on them trying to find them. It was terrible and I remember feeling horrified that this man would never get to read again! Such a thought had never occurred to me. This semester I had to get glasses myself after suffering migraines from reading. I was so nervous at the eye doctor because the thought of not being able to read was too much for me. Of course, I only needed readers, but when I ran across this quote, I thought about how much like breathing reading is for me. “Simply because we were licked a hundred years before we started is no reason for us not to try to win.” (p. 87)Never say die! Fight the good fight no matter what! I love the anti-defeatist message in this quote. Even though Atticus knows the deck is stacked against him, he tries anyway. He understands that sometimes you have to fight the un-winnable fight just for the chance that you might win. It makes me think that what he’s trying to teach his children is never to give up just because things look dim. “...before I can live with other folks I've got to live with myself. The one thing that doesn't abide by majority rule is a person's conscience.” (p. 120)As Shakespeare said, “To thine own self be true.” That’s really all that matters. At the end of the day, when you lay down, you have to know that you did the right things, acted the right way and stayed true to yourself. Again, Atticus understands that the town is talking; he has to explain to his kids why he continues against the tide of popular thought. He sums it up so well here.“We never put back into the tree what we took out of it: we had given him nothing, and it made me sad.”(p. 320) I love the sad way this quote sounds. It is clearly the thoughts of a child, for hadn’t Scout just given Boo his dignity as they were walking home? Hadn’t she and Jem given him children to care for and watch over? But she knows too, even from her child’s perspective, that they could never give him anything close to what he had given them—their lives. It just sounds so beautifully sad.Works Cited Lee, Harper. To Kill a Mockingbird. New York: HarperCollins, 2002. Print."
19,"

This is one of the most widely read books in the twentieth century. As most of us might have read this novel in high school, many emotions, including nostalgia, will come to our mind when we hear about the story of Maycomb and its denizens. This novel, set during the Great Depression, discusses a lot of vital topics like racism and sexual assault.

 Atticus Finch is not just a hero for Scout, Jem, and the lawyers, but he is considered the hero of a whole generation. If you are someone who loves books, you might have already read this book. If you belong to the minority who haven't read it yet, I request you to try to include it in your reading list. This is one of the very few books about which I can confidently say that everyone should read.

 ""The one thing that doesn't abide by majority rule is a person's conscience.""

"
20,"Alabama in U.S.A., 1935 during the crippling bleak, Great Depression, Atticus Finch a widower, struggling lawyer and ultimate believer in justice for everybody, (a gentleman, if ever there was one) is raising two small children Scout, (Jean Louise) and Jem, (Jeremy) a typical American boy, he likes to have fun in the fictitious mostly quiet , small southern town of Maycomb. The siblings are unusually close, the father is absent often being a politician in the legislature, in Montgomery, the state capital. Calpurina their black servant, takes good care of them and they all love, is the real parent of the kids, and of course, considered a member of the family. Mr. Finch is a rather remote uncomfortable father, the children call him by his first name of Atticus. Scout age eight, a tomboy, Jem who's four years older than his precocious sister and friend Dill, (Charles Baker Harris) a year older than Scout but not as big, and is frequently bullied, are always together. Dill from Meridian, Mississippi, spends the warm summers at his Aunt Rachel's house in town and is gratefully left alone. Next door to the Finch's live the Radley family, a strange people that keep to themselves, particularly Boo, (Arthur) a legendary creepy, mysterious man , who is never seen, weird stories abound about him by the curious, neighborhood kids, they test their bravery, by how close they can come to Boo's house. The gentle, Mr.Finch shocks Scout and Jem when he shoots a mad dog at the sheriff's request, Mr. Tate, knows Atticus's skill, but curiously he doesn't even have a gun at home, never seen with one either. This sleepy town awakens when Bob Ewell a lazy, notorious drunk, accuses a black man Tom Robinson of raping his flirtatious daughter, Mayella. The honorable Judge Taylor appoints Atticus, as Robinson's lawyer, an impossible task in that era. The trial brings people from all over Maycomb County , to the courthouse , Atticus Finch shines, but can he free an innocent man ? This story implies every human, should be treated with dignity, no matter what the color of their skin, and after so many years have gone by , is still the best novel in urging equality for all, what a concept..."
21,"A short, important, and powerful classic that deserved all its fame.This will be a short review, there’s nothing else I can talk about here that hasn’t been discussed for the past 50 years and more.Racism, prejudice, rape, false accusation of rape, all of these are abhorrent and really should have never existed in the first place within our world and society. However, it does. I find it insanely sad that even though this book was published more than 50 years ago, has also been used as an educational book for countless young students and even with countless histories to learn from, it seems that some human will never ever learn from hem and the main problems depicted in this book is still very evident in our time.

“You never really understand a person until you consider things from his point of view... Until you climb inside of his skin and walk around in it.”

I’ll be honest, I didn’t understand how important the message this book tried to give when I was a kid; it bored the crap out of me and I didn’t make it to the exceptional court scene. Maybe same as the main character in this book, I didn’t truly understand the gravity of the situation yet when I was young. Now though? Let’s just say I realized why this book became one of the most highly famous and well-received classics.One last thing, Atticus Finch is truly a role model to aspire to, as a father, a lawyer, and most of all, a human being; truly a well-written protagonist. 

“They're certainly entitled to think that, and they're entitled to full respect for their opinions... but before I can live with other folks I've got to live with myself. The one thing that doesn't abide by majority rule is a person's conscience.”

If it wasn’t for some part in the first half that bored me, this would’ve received a 5 stars. But if we’re speaking about the message to be taken from this book? this was without a doubt an important and wonderful short read.

“Until I feared I would lose it, I never loved to read. One does not love breathing.”

Amazing job on writing this book, Harper Lee. May you rest in peace.You can find the rest of my Adult Epic/High Fantasy & Sci-Fi reviews at BookNest"
22,"Not that much has changed in 90 yearsExcept that the arguments aren´t direct racism anymoreNow it comes with much propaganda of right wing, neoconservative, and neoliberal politicians and news outlets to find ridiculous, unscientific, and sheer stupid and evil explanations of why the US is such a mess. Thereby the instances satirize themselves by trying to be politically correct, objective, and not too obviously hating, trolling, and warmongering against critical race theory, woke, and cancel culture. So the Accepted racism transformed into things likeNot directly lynching black people without a fake trial, but instead giving them fair trials. Black kids could go to each good private school if it wouldn´t be unaffordable.No more redlining, everyone who can effort to live in a gated community, in the countryside, or in a suburb is free to do soAnd so many other direct and indirect racist societal, governmental, and especially economic reasons. The neoliberal agenda is making it possible to Change from direct hate speech to subtle, economic terrorBecause that´s perfectly fine, no matter how many million US citizens and billion people around the world in the Southern hemisphere have to suffer for economic growth. See, the mechanisms behind this are so complex, avoided by close to all news media except for the ones far left, eco social, aka leftist, and thereby stigmatized and unimportant in the US and more in more in the EU too. Instead of the elite friendly, unscientific, and very bad humanities creating pop psychology, sociology, philosophy, and voodoo economy authors like Stephen Pinkerhttps://www.goodreads.com/book/show/3...Hans Roslinghttps://www.goodreads.com/book/show/3...and all this other, ridiculous trash, one should try Chomsky, Paul Hawken, Silvia Federici, Bill McKibben, Colin Crouch, Klein, William McDonough, Jessica Valenti, Henry David Thoreau, John Perkins, Steward Brand, Rebecca Solnit, George Monbiot, Kendi Ibram X, Yanis Varoufakis, Shiva Vandana, Jonathan Safran Foer, Ziegler, Davis Angela Y, Rachel Carson, Brittney Cooper, Kristof Nicholas D, etc. because that´s what´s really going on at the moment. They are what I love throwing into the faces of ignorant, brainwashed, hypocritical bigots. Because guess what,The people trying to ban To kill a Mockingbird for decades are the same intolerant haters that truly believe in their emotions and faith instead of science, data, and progressive transformationAnd that´s the most disturbing thing about this milestone of enlightening literatureOne can look wherever one wants in the US and already the obvious problems like mass incarcerationhttps://www.goodreads.com/book/show/6...Sexism and discrimination against black womenhttps://www.goodreads.com/book/show/6...etc. are omnipresent.But especially the Karens and other, pseudo democratic, wanna be progressive, and fringe mind opened people won´t ever touch such a topic with a pitchfork, they prefer to roll like:https://www.goodreads.com/book/show/6...https://www.goodreads.com/book/show/4...Better do some demonstrative social work for social media or give a few dollars of the millions made thanks to exploitation. And avoid everything causing cognitive dissonances that could one let question ones´behaviour and its underlying psychopathological illogicality. The suffering of so many people makes them very, very self righteously sad and they don´t like the elephant in the room behind that feeling. So better ignore it.But, as I tend to say in my profile and to give myself some hope after this pretty downing review:Collective intelligence, networking, and collaborative learning/researching lead to the unleashing of each one's full potential and the most sustainable and progressive transformation of human society. Be an enlightened, mindful, questioning, scrutinizing, emancipated part of it.I don´t just believe in objective, hard science, but especially in using the amazing technology, we have to unite as freaking social justice warriors of the world. Tropes show how literature is conceptualized and created and which mixture of elements makes works and genres unique: https://tvtropes.org/pmwiki/pmwiki.ph..."
23,"A friend of mine once commented that To Kill a Mockingbird was the most racist book he'd ever read.I agree with him. Now, I know this book is drawn from the author's true experiences, but she choose to write a novel and thus I will judge it as a novel. With it's irrevocable integration into the American (and Canadian) public school curricula, I think this novel has probably done more to perpetuate racial stereotypes than any other single force. If I had to sum up To Kill a Mockingbird in one sentence, this would be it: the poor helpless black man is lost until a saintly white man comes to his side to crusade for his cause. Unfortunately, the damn darkie is so stupid that he goes and gets himself killed just when the white man figured he had another shot at clearing him. Oh well, the white man tried his best, and for a negro too! What a hero.What the hell is that? "
24,"I’m not going to do my usual thing where I’d try to explain what I liked about this book. Normally, I would try to convince you why you should read it. I would speak about how important this book is and what message it could impart to its readers around the world. I would even say how it affected me personally. Today I’m not going to do that. Instead, I will simply say that I loved this book. I loved its characters. I loved its plot. And I loved the eloquent way in which Harper Lee wrote it. It made me laugh and it made me cry. Her words are real and her story is truth.This book is one of the wisest, most finely crafted, pieces of prose fiction I have ever read. I didn’t want it to ever end."
25,"“You never really understand a person until you consider things from his point of view—” “Sir?” “—until you climb into his skin and walk around in it.”With ‘To Kill a Mockingbird’ comes a story of racial injustice. One man’s struggle to defend a black man accused of raping a white girl, while teaching his children the values and morals that are important in life. A coming-of-age story where the children are forced to witness the worst and ugly side of human nature as they try to make sense of the world amidst such racism, aggression, intolerance, and hatred. An epic story of good versus evil. A story of suppression but also hope. A book that educates, ridicule’s and even inspires. A book everyone should read in their lifetime. The Plot To Kill a Mockingbird is a novel told from the perspective of Jean Louise Finch (Scout), who lives with her father Atticus and brother, Jem, in the fictional sleepy town of Maycomb, Alabama. Combine this with the era of the Great Depression of the 1930s, then you really have the perfect setting for such an epic story. For all its simplicity and modest ways of living, the town folk harbour the worst of human traits that are exposed when Tom Robinson, a black man, is charged with raping a young white girl. Although innocent, Tom was guilty in the court of public opinion, even before the trial started, because when it came to colour “People generally see what they look for, and hear what they listen for”.In the book, single father of two, Atticus Finch takes on the case and with it stirs up the anger and resentment from the ‘mob’, who at one point are prepared to lynch him for defending a black man. When questioned by his daughter why he is representing Tom, Atticus’ response is so poignant and commendable. “they’re entitled to full respect for their opinions,” said Atticus, “but before I can live with other folks I’ve got to live with myself. The one thing that doesn’t abide by majority rule is a person’s conscience.”…. if I didn’t represent Tom. “… I couldn’t hold up my head in town, I couldn’t represent this county in the legislature, I couldn’t even tell you or Jem not to do something again.”How true is that… However, there is an inevitability about this story from the start because although Atticus had used every argument and tool available to save Tom Robinson in the courts, in the “secret courts of men’s hearts Atticus had no case”. Tom was a dead man the minute Mayella Ewell opened her mouth and screamed, and an innocent life was lost.Yet there is an innocence, coming of age and sense of decency and hope in this story that I confess to not fully grasping in my teens. I was so overwhelmed by the racism, injustice, and corruption that I failed to embrace the true beauty of this masterpiece and all its messaging.Review and CommentsApart from some distressing and painful themes, of racial inequality and injustice, what makes this book so affecting and poignant is the story being told through the eyes of a young girl who is trying to make sense of the world she is living in. One of the innocent ones!!!. Which brings me to the book title that makes more sense to me now as the Mockingbird had come to signify ‘innocence’ of the young Scout, Jem, and the innocent man accused of a crime he did not commit. However, in a story of so much evil and injustice there is also hope, bravery, and kindness.Atticus represents morality, courage, and reason, and through his character and others like Calpurnia, Miss Maudie, and Boo Radley, we know all is not lost. The three children in the story learn the most humane and moral lessons from these righteous characters, who also happen to deliver the best lines and most affecting quotes for the reader.The mob, and the characters of Mayella Ewell, the girl who accused Tom of rape and her father represent evil, racism, ignorance, prejudice, and cruelty. Even the hypocrisy of the church going community is not lost to the reader. Yet for all their bigotry they do not allow Bob Ewell to become the hero in the story. He is cast aside as ‘white trash’ because there was just one thing worse in their eyes and that was a black man who had ‘some’ contact with a white girl. The fact that this was instigated by her didn’t matter. Knowing he did not rape her mattered not at all. The black man was guilty. A book that is so heart-breaking because events like this are / were real. Injustices like this happen in certain countries and in different sections of too many communities, and like the story the law although improving does not always deliver justice. Poignant, heart-breaking, and deeply moving but also a beautifully written story where intolerance, and prejudice is often overshadowed with kindness, hope and courage. Stunning.A highly recommended book."
26,"February 22, 2023I finished the reread and increased the rating to 5.Some quotes:""Telling the turth is not cynical, is it?""""It's not time to worry yet.""""...we're making a step -- it's a baby step, but it's a step.""February 20, 2023Yesterday I started rereading To Kill A Mockingbird by listening to the audiobook narrated by Sissy Spacek. Today I got to where Atticus Finch tells his daughter Scout, ""Shoot all the Bluejays you want, if you can hit 'em, but remember it's a sin to kill a Mockingbird.""**** **** **** **** **** ****Original review follows **** **** **** **** **** ****I read this in high school right after I saw the movie on TV. I don't remember much about the movie and even less about the book. I guess I'm due for a reread."
27,"English (To Kill a Mockingbird) / Italiano«When he was nearly thirteen, my brother Jem got his arm badly broken at the elbow»Alabama. Early 1930s. The Great Depression. Maycomb, an imaginary town. Tom Robinson (black), falsely accused rapist. Atticus (white), lawyer instructed to represent him. Scout and Jem (white), sons of Atticus. Dill (white), friend of Jem and Scout. Calpurnia (black), maid from Atticus house. Arthur ""Boo"" Radley (white), mysterious neighbour. Mayella Ewell (white), victim of a sexual assault. Bob Ewell (white), father of Mayella. Take all the elements listed above, add racism, ignorance, humanity, mix them up and you get the masterpiece of Harper Lee.Sponsored even by the former president of USA Barack Obama, the message of the novel gets loud and clear: do the right thing, bravely, at all costs.Vote: 9




«Jem, mio fratello, aveva quasi tredici anni all’epoca in cui si ruppe malamente il gomito sinistro»Alabama. Inizio anni 30. Grande depressione. Maycomb, cittadina immaginaria. Tom Robinson, nero, accusato ingiustamente di stupro. Atticus, bianco, avvocato incaricato di difenderlo. Scout e Jem, bianchi, figli di Atticus. Dill, bianco, amico di Jem e Scout. Calpurnia, nera, domestica al servizio di Atticus. Arthur ""Boo"" Radley, misterioso vicino di casa. Mayella Ewell, bianca, vittima di stupro. Bob Ewell, bianco, padre di Mayella. Prendete tutti gli elementi elencati, aggiungete il razzismo di alcuni, l'ignoranza di altri, l'umanità di altri ancora, mescolate tutto ed otterrete il capolavoro di Harper Lee.Sponsorizzato finanche dall' ex-presidente degli USA Barack Obama, il messaggio del romanzo arriva forte e chiaro: fai la cosa giusta, a qualunque costo, con coraggio.Voto: 9"
28,"Me: ""What impacted you the most when you read To Kill a Mockingbird?""Sis: ""Let me think... Probably Atticus, he was a great father to Scout.""Me: ""Is it just me or does he remind you of our dad too?""Sis: ""Mmm... oh, yes, definitely.""Me: ""Do you remember that anecdote of me coming back crying from school because the boys had bullied me for not looking like them, and he sat me down to explain all about that? Atticus explaining race to Scout is so like what he told me.""Sis: ""Haha, yeah, he did things like that with me too. I was so nosy and asked him so many questions!""Me: ""Do you think he would've seen himself in Atticus Finch if he had read this book?""Sis: nostalgic sigh ""Yeah... But he'd say he would've been stricter with us girls. Not with you, he only threatened you with dire punishment!""The above is part of a long conversation I had yesterday with one of my sisters, fourteen years my senior and with more memories of our father than I, because I needed to make sure I wasn't imagining things and it wasn't the rosy glasses of nostalgia what was making me see my father in Atticus Finch. She confirmed that, yes, he had been with me like Mr Finch was with Scout, and he had been like Mr Finch with her as well as to the next youngest sister, to all three amongst his daughters who were the closest to him. My father was like Atticus Finch, and taught me all about treating people, not getting into fights with schoolmates, not sneaking into the neighbours' orchards, to be nice to the old ladies, to understand race and never allow others make me feel uncomfortable about mine, to not spy on the ""village idiot,"" to love books, to not touch guns I didn't know how to fire, to fish, swim, care for my little animals and my personal patch at the orchard . . . He was my hero, and the only person that could manage an active, inquisitive, scrapes-prone tomboy with too many questions and opinions for her own good.I'm not used to seeing anything from my life in a book, I don't think I've ever found anything this relatable in any book, so To Kill a Mockingbird is extremely exceptional in this regard. They say that when you don't know how to review a book, go for what impacted you personally and unroll from there, and this is it for me. My father is no longer alive, but if anyone were to ask me what it was like for me with him, I'd have said it was like the father/daughter relationship in this book.I could also say that the story itself is beautiful if bittersweet and tragic at times, that the characters are so well-done, that I liked the POV structure of telling the story through a child's eyes, with a child's voice and child's understanding of the world, but with enough mature evocative power that you understand far more than Scout does through the words she repeats without fully grasping the meanings. For example, in the courtroom scene, you are told just enough to understand what Scout doesn't about Mayella Ewell, the white girl who accuses Tom Robinson. It's this kind of understated horror barely buried under the surface that makes the narrative so much more powerful, in my opinion. Scout is so innocent because she's young and has been raised to expect the best from people, but you know there's rotten things in Maycomb. She expects justice with a child's faith, but you know this can't end but in tragedy.And speaking of tragedy, the only complaint I have is that I believe the fate of Tom Robinson could've been different. The miscarriage of justice should've run its course and ended in the penalty he was sentenced to, to underscore just how deeply flawed and racist the trial had been, instead of having Tom die from being shot by guards whilst trying to escape, because that somehow makes it look like the ending is Tom's fault. A completely innocent man should've had a completely innocent end instead of giving them an ""excuse,"" so that didn't sit well with me. Although, when I think on it some more, I can see how that ending also does highlight how tremendously unfair the whole case was, just not powerfully enough for me.In any case, it's the Atticus/Scout dynamics what will always live in my memory from this book. Wish I could talk to my father once again and ask, ""What does Appomattox mean?"" and get a lecture on not reading books for adults without his permission right before I fell asleep on his lap thirty seconds into his long tale about the America in his Westerns."
29,"After watching Friends Reunion, I felt like going back my high school times to revisit my reading list and picked up my one of the all time favorite reads!  I am rereading this book at different timelines of my life and I always find something different to like, getting attracted by different details, changing my mind about which character is my favorite. Nope actually last thing is a total lie. I love Jean Louise Scout Finch. Her narration, her growing up, her innocent and curious mind made her reserve a special place on my heart. She’s the daughter of charismatic, righteous Atticus Finch who is one of the remarkable characters in the literature history, a prominent lawyer defending black man who is accused of raping a white woman which results with townies’ growing hatred against the entire family. It’s a bold, well developed story takes place in Monroeville, Alabama on 1936! A quiet fascinating lesson of civics, lesson of history and lesson of ethics.  My fifth time reading goes smoothly and reminding me of how much I loved the story of small town, a country, townies, neighbors, brave criticism of racism.  If you prefer audibook option, Sissy Spacek did a hell of a great job! Here are my favorite quotes :“Best way to clear the air is to have it all out in the open”“You never really understand a person until you consider things from his point of view. Until you climb inside of his skin and walk around in it.""“Mockingbirds don’t do one thing except make music for us to enjoy. They don’t eat up people’s gardens, don’t nest in corn cribs, they don’t do one thing but sing their hearts out for us. That’s why it’s a sin to kill a mockingbird.”""People generally see what they look for, and hear what they listen for.""“Until I feared I would lose it, I never loved to read. One does not love breathing.”bloginstagramfacebooktwitterm"
