,Reviews
11," Two little friends, an unspeakable secret, and a quest for redemption.  ""Amir"" and ""Hassan"" are two little boys living in the peaceful Afghanistan of 1975, before the russian invasion, and the subsequent civil wars. Amir is the spoiled son of a wealthy and prominent merchant. Hassan is the cleft lipped son of an inferior caste, and a servant in the house they both live in. During their childhood they become fervent competitors in kite fighting tournaments, and unquestionable friends. Until one fateful day a traumatic event starts gradually separating them forever apart. Decades later, the dark secret that separated them so many years ago starts re-emerging. A secret that ends revealing long forgotten family betrayals, wars, and ethnic differences that led two little inseparable boys into very different life paths.A novel about the inherent strengths and weaknesses in each person, the guilts, and the terrible consequences of trying to endure them, or avoid them.Highly recommendable, very powerful, inexplicably painful. There are books that tell an unique unforgettable story, but there are a few special ones that also have the exceptional quality of transmitting something immensely valuable about the culture of a foreign country; beyond the deeply ideological differences, pros and cons you may find with such society. And, like I hold ""Shantaram"" as an unequalled novel about indian culture, I will hold ""Kite Runner"" as an inestimable novel about afghan. And I remain hopeful of ever finding books like these two, regarding any foreign culture. Few times I suffered so much with a book, but the level of suffering is a good measure of how much you strongly and deeply connected with said book. An infinity of quotes and moments to remember.Still remaining, the movie.-----------------------------------------------
PERSONAL NOTE
: [2003] [371p] [Historical] [Highly Recommendable] [The bathtub scene <\3<\3<\3<\3<\3]  ----------------------------------------------- Dos pequeños amigos, un secreto inconfesable, y una cruzada por la redención.  Amir y Hassan son dos pequeños niños viviendo en la pacífica Afganistán de 1975, antes de la invasión rusa y las subsiguientes guerras internas. Amir es el hijo mimado de un prominente y rico señor comerciante, Hassan el hijo de labio leporino de una casta inferior y sirviente de la casa en la que ambos viven. Durance la infancia se vuelven fervientes competidores en torneos de lucha de barriletes y amigos incuestionables. Hasta que un fatídico día un hecho traumático termina gradualmente separándolos para siempre. Décadas después, el oscuro secreto que los separó tantos años atrás vuelve a resurgir. Un secreto que termina revelando olvidadas traiciones familiares, guerras y diferencias étnicas que llevó a dos pequeños niños inseparables por muy diferentes caminos de vida. Una novela sobre la fortaleza y la debilidad inherente en cada persona, sobre la culpa, y las terribles consecuencias de tratar de sobrellevarla, o evadirla. Muy recomendable, muy fuerte, inexplicablemente doloroso. Hay libros que cuentan una historia única e inolvidable, pero existen algunos muy especiales que además tienen la excepcional cualidad de trasmitir algo inestimable sobre la cultura de otro país; más allá de las profundas diferencias ideológicas, pros y contras que uno pueda ver en dicha sociedad. Y así como estimo a Shantaram como una novela inigualable sobre la cultura india, tendré a Kite Runner como un fruto inestimable de la cultura afgana. Y me mantengo esperanzado de encontrarme alguna vez con otras novelas como éstas dos, sobre cualquier cultura extranjera. Pocas veces sufrí tanto con un libro, pero la medida del sufrimiento es una buena medida de lo profundamente que conectaste y te llegó determinado libro. Infinindad de frases y momentos para el recuerdo. Queda pendiente la película.-----------------------------------------------
NOTA PERSONAL
: [2003] [371p] [Histórica] [Altamente Recomendable] [La escena de la bañadera <\3<\3<\3<\3<\3]  -----------------------------------------------"
12,"”When you kill a man, you steal a life. You steal his wife’s right to a husband, rob his children of a father. When you tell a lie, you steal someone’s right to the truth. When you cheat, you steal the right to fairness. There is no act more wretched than stealing.”I’m going to be honest with you. To read this book was a constant struggle, not because I didn’t like the writing style, not because it was bad and not because it was boring. No, if anything “The Kite Runner” was so hard to read because it was so exceptionally painful. This book made me so sad! I felt helpless and angry and there were times I actually was more than just tempted to stop reading. Some of the chapters were just too hard to bear and the book touched me in a way I can’t even describe. It did something with me… and I’m still not sure whether this was good or bad.All I know is that the injustice in this book made me furious and that I just have to think about it and already feel sick to my stomach again. There were so many serious topics in this book but I think what really got to me was the central theme of violence, injustice and abuse. To read “The Kite Runner” was so devastating and nerve-racking I actually couldn’t read more than two chapters a day. It was so upsetting that I found it difficult to motivate myself to read it and even though this was such a painful read, I still wanted to know what would happen next.Amir’s and Hassan’s story was so horrible, appalling, powerful and beautiful at the same time. It left me completely broken and raw and I think my emotions are still all over the place. So if my review sounds a little incoherent and illogical you can blame it on the book hangover I'm currently suffering from. XD”But we were kids who had learned to crawl together, and no history, ethnicity, society, or religion was going to change that either.The plot:Amir and Hassan are best friends who grew up together and live in Kabul. They do almost everything together and one of their favourite hobbies is kite running. One day there is a local kite-fighting tournament Amir is determined to win and with the help of Hassan he is even able to achieve his goal. The victory of the tournament comes with a high price though and in the end their moment of happiness isn’t only short lived but also comes to an abrupt end. What happens after the competition destroys their lifelong friendship and shakes the foundations of their trust, the course of their lives changing as they try to deal with the repercussions of a single day.”It may be unfair, but what happens in a few days, sometimes even a single day, can change the course of a whole lifetime, Amir,"" he said.The characters:
Beware there are plenty of spoilers lying ahead of you!!!
Amir: ”I pretended I was reading from the book, flipping pages regularly, but I had abandoned the text altogether, taken over the story, and made up my own. Hassan, of course, was oblivious to this. To him, the words on the page were a scramble of codes, indecipherable, mysterious. Words were secret doorways and I held all the keys.”Puh, what to say about him? I think I never disliked a protagonist as much as I disliked the narrator of this story. I just couldn’t stand his younger self and I thought he wasn’t just egoistic but also spoiled and more than just unethical. The way Amir treated Hassan made me sick and his betrayal towards his best friend hurt so much! I mean how could he let this happen? How could he stand aside without intervening? How could he even think that Hassan is “just a Hazara”?! I don’t understand it and if I’m entirely honest I really think that it was good he felt bad throughout the entire book! His past haunted him and in the end it actually made him a better person. A person that stood up to bad people and a person I was finally able to forgive. It was a long journey for Amir but he eventually did the right thing and when I read the finial sentences of this book I was even proud of him. XD”It’s all right.” I turned to the general. “You see, General Sahib, my father slept with his servant’s wife. She bore him a son named Hassan. Hassan is dead now. That boy sleeping on the couch is Hassan’s son. He’s my nephew. That’s what you tell people when they ask.”They were all staring at me.“And one more thing, General Sahib,” I said. “You will never again refer to him as a ‘Hazara boy’ in my presence. He has a name and it’s Sohrab.”I waited 331 pages for that to happen!!! XDHassan: ”Then Hassan did pick up a pomegranate. He walked toward me. He opened it and crushed it against his own forehead. ‘There,’ he croaked, red dipping down his face like blood. ‘Are you satisfied? Do you feel better?’ He turned around and started down the hill.”God bless his kind and innocent soul!!! This boy was an angel and I don’t even know how he was able to forgive Amir. As it seems he managed to do it though and my deep respect and love for his character will never cease. I loved Hassan with all my heart and I think his only flaw was that he was just too good to live in this sick and violent world. He would have deserved so much more than life gave him and when I found out about Sohrab’s ordeal I was more than just heartbroken. 
I was devastated!!!
 I know Hassan must have turned over in his grave and I felt so, so, so damn sorry for what happened to both of them. Baba: ”The problem, of course, was that Baba saw the world in black and white. You can’t love a person who lives that way without fearing him too. Maybe even hating him a little.Baba definitely was a very flawed character but I still couldn’t help but had to love him for it. There was so much good in him, yet he also had his bad sides. For a person that was described as seeing the world in black and white he actually was all different kinds of grey and in some way that made him extremely likeable and disagreeable at the same time. *lol* I think he was a very contradictory person and after finding out about his secret I was finally able to understand why. Still, I loved that despite everything he tried to be a righteous man and when it comes down to it he certainly had his heart in the right place. ”Ask him where his shame is.”They spoke. “He says this is war. There is no shame in war.”“Tell him he’s wrong. War doesn’t negate decency. It demands it, even more than in times of peace.””And now, fifteen years after I’d buried him, I was learning that Baba had been a thief. And a thief of the worst kind, because the things he’d stolen had been sacred: from me the right to know I had a brother, from Hassan his identity, and from Ali his honor. His nang. His namoos.”Sohrab: This boy 
B.R.O.K.E
 my heart and I don’t even know how I’m supposed to pick up the pieces. He was just ten!! Damn it!! I don’t understand how people can hurt children and I can’t even… *argharghsdfjklmno* I hate what Assef did to him and I’m so glad Sohrab got away from his clutches! Chapter 22 was so horrible to read… It made me sick to my stomach and I swear I was tempted to throw the book against a wall… Urgh… just to think about his hands on Sohrab… My heart aches so much for that little boy!!! He deserved a better childhood than that! Damn no!! He actually deserved a childhood to begin with!!!! ”I miss Father, and Mother too,” he croaked. “And I miss Sasa and Rahim Khan sahib. But sometimes I’m glad they’re not … they’re not here anymore.”“Why?” I touched his arm. He drew back.“Because –“ he said, gasping and hitching between sobs, “because I don’t want them to see me… I’m so dirty.” He sucked in his breath and let it out in a long, wheezy cry. “I’m so dirty and full of sin.”And OMG that beautiful ending! That hopeful, amazing and beautiful ending! It killed me, it was the death of me, it was the final nail in my coffin!!! That sweet and gentle and shy boy!!!! XD I already get emotional just thinking about it! *blinking away tears* The bottom line:I hated the book! I loved the book! I hated the injustice, the pain Ali, Hassan and Sohrab had to go through, I hated the way the Taliban treated everyone they considered to be wrong and different, I hated to read about the destruction of Amir’s hometown, I hated the violence, I hated the war, I hated to read about the many orphans, the hungry children on the street. I hated the way Amir acted when he was younger!!!”She had a large purple bruise on her leg for days but what could I do except stand and watch my wife get beaten? If I fought, that dog would have surely put a bullet in me, and gladly! Then what would have happened to my Sohrab?”But I loved the details about Afghan culture, I admired the bravery of Hassan and Baba, my heart sang whenever they tried to be righteous and good. In a world that had gone to hell they still tried to be decent, they still tried everything possible to stand up for their people, to do the right thing. They still had values and they didn’t just believe in them, they also acted according to them!!! So yes, for me “The Kite Runner” was a very powerful book. It pushed my boundaries and forced me to fight through it! It made me think about unpleasant things, it forced me to see the bad and ugly things our world is made of, but it also showed me the good in people and their kindness! If you can live with a broken heart and are able to deal with the pain, this book his highly recommended. If you’re one of the faint-hearted you better give it a wide berth. As for me, I definitely will never re-read this book ever again! I’m kind of proud that I accomplished to read it though! XD”For you, a thousand times over.”"
13,"We move backwards to early seventies’ Afghanistan , Kabul to meet with Amir who is a young boy, whose only happiness related with his father’s approval and his best friend Hassan: who is father’s servant’s son! As monarchy of Afghanistan is under threat by Russian invasion, those boys’ life will never be the same! This is one of the darkest, most effective, heart wrenching stories you’ve ever read! Sometimes incidents you’ve read are extremely hard to absorb. You want to take a break, closing your book, gathering your composure to return back. The viciousness, unfairness, the tragedies shake you to the core, hurting you deeply as if tiny pieces of glasses are embedded under your skin. I think not any human being in this world can finish this book dry eyed. This is my third rereading and i cannot stop crying! Definitely A MUST READ! Powerful, provocative, dark, sad, heartbreaking, perfectly written! Best work of the author!"
14,"
‘for you, a thousand times over.’
no words can describe the heaviness i am feeling in my heart right now. i will never re-read this as it is too emotionally devastating (i genuinely cant remember the last time a book made me cry so much), but i know it is a story that will stay will me for the rest of my life. of that, i have no doubt. also, john, thanks for recommending this book, but i will be sending you my bill for all the therapy i will need after this. ↠ 5 stars"
15,"i really wanted to like this novel. judging from its thousands of 'five-star reviews' hailing it as the one of the 'best books ever written,' i'm in the minority when i state that this novel, while well-intentioned, just left a little bit of sour taste in my mouth. my problems with the novel are as follows: first of all the writing itself is so ham-fistened, heavy-handed, distracting and otherwise puzzling that by the midway point, i seriously considered chucking the book against the wall. each page of the novel has at least 5-10 incomplete sentences. i'm all for experimental and fractered prose--but it's important for authors to use it judiciously. hosseini, unfortunately, beats it to death. a lot of his language is cliched, too, which is funny considering there's a passage in the book about a writing teacher who warns the narrator, amir, about using cliches. i don't know if that was supposed to be funny or not, but it made me laugh (and what was worse was the san francisco's chronicle's glowing review on the book's cover and the san francisco chronicle's glowing review of amir's novel--coincidence?). the author's use of farsi--especially in the dialogue--was equally distracting. my point is that no one speaks the way his characters speak. people don't switch back and forth between languages while speaking, and if they do, they certainly don't speak 1/2 the sentence in english, say one word in farsi, then traslate the farsi word to english, then finish the sentence in english, when they're presumably speaking farsi to begin with. i didn't pick up this book for a crash course in colloquial farsi. after 370 pages, i was frustrated--and annoyed. hosseini's plot often borders on the ridiculous. the'twists' are just TOO coincidental--and not surprising at all (except in how contrived they are). for example, in a devasted kabul, amir sees a homeless man in the street. the homeless man, of course, was a former university professor who just happened to teach with amir's long deceased mother. what a coincidence! what makes it worse, is that the narrator, amir then explains that while that may, in fact, seem like a coincidence, it happens in afghanistan happens all the time. of course it does. in another example, amir's former nemesis, assaf (now a taliban crony), beats up amir and amir ends up with a scar above his lip, just like his dear friend hassan, who was born with cleft-pallet. oh, the coincidence! (and the fact that amir even runs into assef again is ridiculous). another example: amir and his wife aren't able to have children, and of course they find an orphan boy who happens to be extended family and they adopt him. what a coincidence! and after amir returns to afghanistan he doesn't call home to his dutiful wife for over a month. i kept wondering 'when's he gonna call home?' and any plot advanced by a series of 'tragedies,' (and in this book they are legion) shows little more than the writer's inability to craft a meaningful and interesting plot. not only is it pretty poor form, it's also highly manipulative and condescending. i found myself continually frustrated by hosseini's apparent distrust of the reader. we don't have to be told how and when to interpret metaphors. and if i read one more book where the protagonist is a writer or professor, i'm gonna ram my head into a metal post. i don't want to sound like a misanthrope or jaded literature reader because i'm certainly not. this novel just left me wanting so much more in terms of plot and characterization. having said that, however, the novel could be important in that shows the cruelty of the taliban. much of what hosseini writes about is important, especially for us westerners unfamiliar with the breadth and scope of the afghani tragedy. in the end, it was worth the $2.00 i paid for it."
16,"4.5 stars!Oh, my heart. This was heartbreaking and beautifully written!"
17,"Abuse, caste system, and invasion long time effects Described in explicit detailThat´s one of the reasons the book first had problems with all audiences, Westerners, and different fractions of the Afghan people. It´s just totally in your face and doesn´t care about genre conventions regarding violence and especially sexual explicitness. The fact that that´s unacceptable in non democratic Afghan parties is understandable. But that first world people had problems with some heavy stuff is one more ridiculous overkill, especially because it uses the described atrocities to  Denounce invasions, hierarchies, and sexual abuseThe cruelty of war is the most obvious problem everyone agrees upon, but what about status? No matter if it´s in a feudal medieval state, a caste system, or defined by socioeconomic power and thereby worth, dividing people by giving them different social positions is a game as old as time. And it works so well, everyone high in the ranks will use her/his big influence to concrete this power for eternity and all others are busy fighting to reach the top or just somehow survive. Thereby, they aren´t able to work together and realize the immense influence they could have as united citizens of a country or people of the world, and instead  Help the 1 percent become even mightierThe Western US and EU model of doing as if there is a democracy and equality, while it´s in reality just an oligarchy of international megacorporations, military industrial complexes, and public private partnerships controlling all governments except for the rare eco social Nordic model ones, is even more ludicrous than pure caste systems. At least they honestly say that they believe in the hereditary, faith fueled, or traditional different worth of people. One of the most disturbing real life manifestations of this is how they deal with  Strong sexual predatorsEveryone else is prey and they exactly know that nothing can happen to them. In industrialized countries, there is at least a small chance of a metoo wave and many speaking up after one dared to do so, although victim blaming, slut shaming, and perpetrator protection are often louder than the cries of the rape victims. In caste systems, it´s simply a kind of inherent right of alphas to do whatever their fetish is with everyone else in alphabetic order. All these elements are united  To describe the unnatural friendshipOf a high and a low ranking kid of a society. Besides great characterizations, the invasion pimping the plot, a detailed description of the Afghan society, and the mentioned deeper messages, innuendos, and connotations, their life is the essence of this outstanding novel. And there is no room for unrealistic fairytale tropes, happy endings, or justice in a country so grim, gruesome, and sadistic. The essence of the world humans love to create so much with Superpowers playing chess with weaker nationsNo matter which country in the Southern hemisphere, Middle East, and Central Asia, they are all victims of neocolonialism, sometimes full scale military invasions and occupations, and everything the WTO, World Bank, and IMF throw at them in economic warfare experiments. But guess what, hypocritical and bigoted Europeans and US Americans prefer to be sad about the terrible things described in novels showing the consequences of exploitation, than to realize that their political and economic system is the reason for all the suffering.Tropes show how literature is conceptualized and created and which mixture of elements makes works and genres unique: https://tvtropes.org/pmwiki/pmwiki.ph..."
18,"افغانستان دوباره تنهاستزن تنهاستو انسان چه آسان در خون خود می‌غلتد...آرامش پیچاندن پیچ زندگی در پایین ترین حد استسکوت خاموش کردن آن پیچ است. بستن آن است، بستن تمام آنتمام ستارگان آسمان برای کتاب هایی مثل بادبادک باز ، همسایه ها و ... که از واقعیات زندگی مردم و دردهایشان می گویند کم است و توهین آمیزاین پنج ستاره هم به سرنوشت من دچار شده اند و از پس تعریف بادبادک باز بر نمی آیند اولین بار در این کتاب بود که اسم هزاره رو از سربازی افغانی شنیدم و اول فکر کردم حتما ناسزا یا فحشی خیلی زشتی است که او با تمسخر حسن را با این اسم صدا میزندبا خودم می گفتم اگر این واقعیت داشته باشد هزاره ها چطور تونستن در چنین فضای تحقیرآمیزی زندگی کننجایی که حتی کودکان را هم بخاطر نژادشان تمسخر می کنندمیراث افغانستانبیا فرض کنیم که پدر و مادر بچه زنده نمانده اند.حتی در این حال اداره -مهاجرت فکر می کند بهتر است بچه را به کسی بدهد که مقیم کشور زادگاه اوست.تا میراثش پامال نشود کدام میراث؟ طالبان هر میراثی را که افغانستان داشته از -بین برده.دیدید که با مجسمه عظیم بودا در بامیان چه کردند؟ از این عکس وحشتناک تر جمله زیر بودمین.آیا راه بهتری از این برای مرگ افغان ها هست؟اما چیزایی که فکرم را مشغول کردند:شیعه بودن هزاره ها و سنی بودن پشتو هایادمه تو ویکی پدیا و خود کتاب خواندم که پشتوها سنی و هزاره ها شیعه هستند و حتی طالبان در شهر مزار شریف، هزاره ها را به جرم مذهبشون قتل عام کردنداما در کتاب ""امیر"" که پشتو بود از گذاشتن مهر در نماز می گفت و ""حسن"" که هزاره بود نمی گذاشت پنج نمازش قضا شود  حسن هيچوقت پنج وعده نمازش قضا نمي شد،حتي وقتي بازي مي كرديم،عذرخواهي ميكرد،از چاه حياط آب مي كشيد،وضو مي گرفت و توي كلبه ناپديد ميشدامیر هم با خود می گوید:در حقیقت یادم نمی آمد که آخرین بار کی سر به مُهر گذاشته امهمانطور که می دانید سنی ها مهر نمی گذارد و شیعیان هم فقط سه نماز را بصورت حاضره می خوانندنمیدانم نویسنده از این تضاد میخواست نکته ای بگوید یا فقط اشتباهی مرتکب شده بود :چشمان سبز هزاره هادوستی می گفت چشمان سبز یکی از مشخصات ظاهری بیشتر آریایی ها بودهخالد حسینی علاقه زیادی به گفتن درباره چشمان سبز هزاره ها داشت ...از مادر حسن گرفته تا زن حسن و می گویند هزاره ها بخاطر چشمان بادامی شاید از نسل مغول ها باشند اما شاید همین چشمان سبز دلیل بر رد این نظریه باشد و نشان بدهد که این مردمان جزو کهن ترین مردمان سرزمین افغانستان باشندحالا اصلا حساب کنیم قدمتشان به 100 سال هم نرسد و مذهبشان هم متفاوت با دیگران باشدآیا به این دلایل مسخره، باید نسل آنها را نابود کرد!؟چون مانند ما نماز نمی خوانند و خون ملتی بیگانه در رگ هایشان در گردش است؟"
19,"I liked this book a lot. Due to the uncomfortable nature of the story told, I'll probably never read it again, but I'm glad that I did read it once. I saw it as the story of one not very likeable boy growing up in a soon to be war torn region and his eventual struggle for redemption. I was quite surprised to see how popular some of the negative reviews of this book were and I'd like to comment on a few of the comments they contained. One condemnatory critic said ""This is the sort of book White America reads to feel worldly."" Ah, if only that were truer. In a study done not long ago, over half of American adult men, when asked, admitted to having read NO books in the last year. Personally, as a white American, this book made me grateful that I grew up where I did, and once again reminded me of how good I've had it, and how little I really know about life outside these insular, isolationist, United States.Another critic claimed that this book ""...portrays Afghanistan as backward"" Personally I thought that it portrayed it as a war torn, deeply wounded country that was at one time a bit like our ante-bellum south. It was made quite clear that we saw pre-soviet Afghanistan through the eyes of a doubly privileged class, the rich child. Another critic claimed ""The members of the servant and poorer classes are consistently portrayed as saintly, absurdly self-sacrificing, one-dimensional characters."" Yes, that's true. But the viewpoint is a that of an over-privileged, rich, selfish child. Given the ante-bellum south atmosphere that our protagonist sees, it's a wonder that the epithet ""uncle Tom"" wasn't used. Finally one critic complained ""The book fails exactly where it most needs to succeed - in the depiction of the Taliban."" Personally, I felt that while that need may be great, I didn't see that as the purpose of this book. I saw this book as the story of one man's journey toward redemption against a background of a troubled heritage. I sometimes recall doing things as a child that now makes me wonder about myself, and while I like to think I've become a better human being, I sometimes shudder at the savage, thoughtless child that was once under this skin. For the personal perspective alone, I think this book is a worthwhile, if sometimes uncomfortable, read. If you let it, it may make you a better person. "
20,"The Kite Runner by Khaled Hosseini ( Berliani M. Nugrahani, Translator) is a 2004 Riverhead Books publication. Earlier this year I read Moloka'i by Alan Brennert, another book, like this one, written back in 2004. It seemed I was the only person in the world who had not read the book, and once I’d finished reading it, I wondered why it had taken me so long to read it. This got me to thinking about all the books that I’d intended to read, but never got around to. So, despite my strong feelings about making reading resolutions, I vowed to read more books ‘the entire world has read but me’. Other than Moloka’I, I have also read ‘The Handmaid’s Tale”, and now- “The Kite Runner”. The Kite Runner has over 68,000 reviews on Goodreads, so I’m not going to recap the synopsis, nor am I going to break down all the various ways in which this book touched me in one way or another, or analyze all the important messages in the story, as I don’t think I can add anything more to what has already been said.However, I couldn’t simply leave a rating and felt compelled to add a few personal remarks about my experience with this novel- but I’ll keep it brief. First of all- why on earth did I wait so long to read this book? This story is an incredible gut-punching- heart-wrenching, powerful and very thought-provoking family saga.  The juxtaposition between the two boys and the separate paths on which they embark is tragic, but eventually leads to long overdue penance and justice, as well as redemption and forgiveness. This riveting drama is very reflective, and handled with crisp precision, evoking a myriad of emotions. While the story is deeply depressing and so very sad, it is also an uplifting, inspirational story of a personal reckoning and redemption, which is the part of the story I’ll always carry with me. I’m so very glad I took the time to finally sit down and read this book! Although the book is fifteen years old now, it still has the same profound resonance it did when first published. I’m still hugging my box of tissues! Amazing storytelling, amazing book- One I will never forget!"
21,"

Evocative, invigorating, heart-wrenching, riveting, realistic, poignant, complex, brilliant, emotional, gripping, intriguing. I can use many more words to describe this book. Still, I will feel that it is not enough.The story of the extraordinary friendship between Amir and Hassan told against the devastating backdrop of the history of Afghanistan will incontrovertibly move your heart and bring some tears to your eyes. If you are a person who reads only 5-6 books a year, this one should be at the top of your reading list."
22,"Amir, a little boy growing up in the early 1970's in Kabul the capital of Afghanistan, has the idyllic life a wealthy father Baba, a widower the mother died giving birth to Amir he believes the father hates him for that, in the most beautiful house some say in the city, a great friend Hassan the son of Ali, a servant and loyal to the family. Baba and Ali had been friends too in childhood strange since Hassan's father is just a Hazara (Mongol), Hassan's promiscuous mother had left them to join a group of dancers , a detested minority in the country hated and persecuted by the dominant Pashtuns, they call themselves the real Afghans...But the world never stays the same always moving forward for better or worse and it gets much much worse, King Zahir Shah, peaceful, forty year reign is ended overthrown, by his disloyal cousin Daoud Khan, making himself the President of the Republic whatever that is ...The communist kill the usurper the Russians invade and forty bloody years later the wars continue... Amir and Hassan are inseparable constantly playing together , walking to the top of the nearby hill as Baba's son reads to Hassan an illiterate, making up stories also to trick his friend, he does that often to the always amiable boy, flying kites in the blue skies their great passion together. Hassan saves the cowardly Amir from the local bully Assef, half - German with blond hair and evil eyes , brass knuckles in his pocket a crazed sadist, he enjoys inflicting major damage to his victims yet will not challenge the Hazaras powerful slingshot. Pahim Khan is Baba's, wise best friend and business partner, frequent visitor and knows all the dark secrets that even Amir doesn't. Kind to the lonely boy, while the disappointed cold father, at six foot five, strong as an ox too brave sometimes during bad situations, he wrestled a bear once and lived to boast about his victory sees his child, a weak boy a bookworm can he really be his son ? In the neighborhood kite contest Amir with the help of Hassan wins, defeats dozens of opponents the proud father looks glowingly from above on his rooftop , with Pahim Khan this is his son at last. But while the incomparable kite runner Hassan, follows the last blue kite slowly falling (a symbol of an era soon gone) , that was downed by Amir to insure victory and get the souvenir, a horrible event occurs in a dirty alley witnessed by timid Amir , it will ensure a lifetime of pain remorse and unforeseen consequences. A terrific tale of redemption, a child's view of the world turned sideways shattered into many pieces that will never be the same, but still life must go on people are complicated and reality is hidden from most of us ."
23,"Check out more of my reviews at www.bookaddicthaven.com'The Kite Runner' had been sitting on my TBR list for years. I kept putting it off because while I was sure that it would be a fantastic book, it isn't the type of smutty romance that I usually read. I knew that I'd have to be in the right kind of mood to read it. Finally, I found myself wanting to read something a little different to break me out of a reading rut and I downloaded the Audible version of 'The Kite Runner' and started listening.As expected, this book was nothing like my usual love stories. This book is the type of book that makes you think about your life and reevaluate your values and what you think you know. It is the type of book that makes you question what you'd do in a given situation if the tables were turned. If you're like me, and have always been blessed to live in a country where you've never experienced the brutality and terror of warfare firsthand, this book serves as a reminder of how lucky you truly are. As a woman, and a mother of two daughters, I cannot begin to express how grateful I am that I was born in a country where women are treated as equals. Sure, there are still some inequalities. However, when I think of how women are treated in many other regions of the world, I am incredibly thankful to have the freedoms that I do. I won't rehash this story, because it's been done a million times already and I don't think there's anything I could say that hasn't been said already. However, I will say that this was a wonderful book. It was grim, brutal and depressing, but also beautiful at times. It was emotional and infuriating, but you can't say that you didn't ""feel"" while reading this one. I experienced a full range of emotions. In the end, it grounded me and put all of my petty gripes into perspective. We all need to be reminded of how blessed we are at times. I highly recommend this book to anyone that is looking for an emotional and enlightening story."
24,"هل تعلم يا صديقى هذا النوع من الروايات التى لا تستطيع الفرار منها ؟ .. كلما حاولت الابتعاد ، تدنو هى منك .. تحاول نسيانها ، فتتدافع كل تفاصيلها فى ذاكرتك ، كما قرأتها . "" إنها قصة لا تنسى ، تظل معك لسنوات .. إنها قوية لحد جعل كل ما قرأته بعدها ، ولفترة طويلة ، يبدو بلا طعم "" إزابيل ألليندى هل تعرفه ؟ الحقيقة أنك لم تعرفه بعد ولن تعرفه ما لم تقرأ هذه الرائعة . "" لأجلك ألف مرة ومرة "" إحساس غريب ينتابنى عند قراءة هذه الجملة، حاله من الفرح، ورغبة فى البكاء .. الحقيقة لا أعرف ما هو شعورى حينها الجزء الاول فيها فوق الممتاز .. أما الجزء الثانى فلم يكن على نفس القدر ؛ لكنه رائع أيضاً .رواية تقترب من الحقيقة كثيراً .. الحقيقة التى ندركها لكن لا نعِ بتفاصيلها .رواية ذات قيمة أدبية عالية .رواية سيخلدها التاريخ . رواية تظل عالقة فى الاذهان .. فإنها كتبت لتبقى ."
25,"I found this book a failure of courage and imagination -- all the more upsetting for the author's astute sense of detail and wonderful psychological depth. But ask yourself this: if the Taliban are real humans than why are they not represented as such? No doubt we will all love the movie as well.If you want to read a book on Afghanistan, I recommend Jason Elliot's An Unexpected Light.Below is my complete review: I started out loving this book. Hosseini is dead on target in his depiction of children's psychology, the non-contractual relationships between master and servant, and in his weaving of the threads between trauma, memory, and denial.Further, Hosseini captures the feel of life in a Third World country. His depiction of Afghanistan confirms my own short travels in Afghanistan during the 1970s. Indeed, I was becoming ever more excited with the possibility of teaching this book in my new course on Afghanistan. But alas.The book fails exactly where it most needs to succeed - in the depiction of the Taliban. When we do not have an archive, or the possibility of getting at the facts and narratives of a part of history, fiction can be used creatively and responsibly in order to construct something real. Take, for example, the extraordinary slave narrative written by Guy Endore -- Babouk. After years of research, Endore writes a history of a slave engaged in rebellion just prior to the Haitian Revolution.Hosseini has the skills but not the courage nor the empathy/sympathy to portray the Taliban as historical, sociological, economic, modern creations. Discounting and trivializing his own skills, he characterizes the Taliban in the easiest way -- as simple, cartoonish, evil. He thereby does nothing to enlighten us. Worse, he panders to a sleepwalking liberal public who happily accept his vision as a seemingly authentic reflection of their own myopia.Most everyone is satisfied: the U.S. public for having read about a country they destroyed -- feeling all the better at having disposed of evil; the publishers for their timely profit; and Hosseini for having expressed his romantic sense of loss.At least V.S. Niapaul is honest about his hatred for his own people. Hosseini's twist is less forgivable -- he gives aide to the very people whose malice, neglect, ignorance, and misunderstanding of Afghan people is one key factor in the destruction of this beautiful land and vital people.A failure of imagination is often the result of a failure in will, in courage, in politics. Hosseini traps himself in the politics of nostalgia. (For a similar review with a more academic bent, please see:http://www.commondreams.org/archive/2..."
26,"I loved A thousand Splendid Suns and I was expecting to have the same feelings for The Kite Runner. Unfortunately, it did not happen. Maybe I was more interested in the subject of women's rights in Afghanistan and it made my sympathies with the main characters. I was moved by the women's struggle whereas the story of Amir failed to impress me. I have to be honest. I despised Amir from the first page and my feelings did not changed throughout the book. I know it should not be a reason for not appreciating a book and I agree with that when I read a literature masterpiece such as Hunger, The Trial or Crime and Punishment. However, here is not the case. In Khaled Hosseini books, if you are not touched by the characters, the magic of the book is gone as he manipulates you into feeling in a certain way and cry your eyes out at the end. It worked with A thousand Splendid Suns. No so much here. Maybe the timing was wrong. Even if I hated the MC I still enjoyed Khaled Hosseini writing style."
