,Reviews
11,"""Yet each man kills the thing he loves...""  Oscar Wilde's prison poem came to mind not only for its literal truth in the context of Lenny and George, but also because it evokes the brutal isolation of the whole cast of characters, each one of them stuck in their separate reality and unable to connect with each other. The young lonely wife has nobody to confide in, and keeps looking for trouble out of sheer isolation. The black man is so utterly alone that he is almost insane, and the barrier of his skin colour is even more impenetrable than the woman's gender. George's loneliness is connected to his responsibility for Lenny, and Lenny himself is in the brutal prison of his intellectual inferiority and herculean strength. Even the boss' son is in a no man's land between privilege and torture.The dream of sharing a future together keeps the men's spirits alive for a while, and it is contagious. Breaking out of the isolation, enjoying freedom and partnership - those are powerful ideas.""Yet each man kills the thing he loves...""The domino effect of Lenny's inability to control his strength or his craving for softness and love makes all dreamers wake up to a nightmare without end. The only solace is finding another human being who understands enough of the pain of killing what one loves to offer a sign of support or friendship in the misery of reality.Lenny broke my heart, and yet I had to smile at his limited vision over and over again. When I first read this novel, I was a busy teenager, bored and frustrated that school picked my reading materials for me, not willing to enter into the confused minds of men with whom I had seemingly nothing in common. With hindsight, I see myself in a cloud of ignorance, not fully grasping what happened around me, missing a masterpiece in the process - I was very much like Lenny myself, unaware of the bigger picture of what was going on around me. Reading Of Mice and Men now, to prepare a teaching unit for a new generation of fifteen-year-olds, I find myself more in the role of George, gently coaxing, carefully repeating the information I consider crucial, avoiding too much detail out of fear to completely lose the attention of my students. Lenny and George live a life of their own in my head now, and they have transcended their bitter story and become part of mine.Just what one expects of a great classic!"
12," Sometimes people can do awful things, sometimes they mean it, and sometimes they don't.  In this novel we learn the story of ""George"" and ""Lennie"". Two wandering day laborers traveling together; from work to work, from trouble to trouble. One small and cunning; the other giant, and retarded. Working from city to city, from field to field, but always protecting each other. A dream pushes them forward, work the fields until one day have enough to purchase a small farm of their own. A place where George can work the land, and Lennie tend the rabbits. But there are difficulties, Lennie in his brutish innocence tends to get himself into serious problems, and more often that not, both.A short but very memorable read from the famed Pulitzer winner John Steinbeck. A little 100p novella about the unbreakable bonds of friendship, and the cruelties of a sometimes hostile rural world. **** One of those very few exceptions where the movie may actually match the book. John Steinbeck creates two immortal characters, but the movie (1992) gives them a real palpable soul. Mainly due to the exceptional performance of John Malkovich, and a very remarkable Gary Sinise. Brilliant book-to-film adaptation.-----------------------------------------------
PERSONAL NOTE
: [1937] [103p] [Fiction] [3.5] [Recommendable] ----------------------------------------------- A veces la gente puede hacer cosas terribles, a veces lo hacen a propósito, y a veces no.  En esta novela conocemos la historia de ""George"" y ""Lennie"". Dos jornaleros errantes viajando juntos; de trabajo en trabajo, de problema en problema. Uno pequeño y astuto, otro gigante y retardado. Trabajando de ciudad en ciudad, de campo en campo, pero siempre protegiéndose el uno al otro. Un sueño los motiva a seguir juntos, trabajar los campos hasta algún día tener lo suficiente para comprar una pequeña parcela propia. Un lugar donde George pueda trabajar la tierra, y Lennie cuidar de los conejos. Pero existen dificultades, Lennie en su bruta inocencia tiende a meterse en serios aprietos... y más que a menudo, a ambos.Una lectura corta pero muy memorable del afamado ganador del Pulitzer John Steinbeck. Una pequeña novella de 100p sobre los fuertes lazos de la amistad, y las crueldades en un mundo campestre a veces hostil.*** Una de esas pequeñas excepciones donde la película tal vez supera la obra escrita. John Steinbeck crea dos personajes inmortales, pero la película (1992) les otorga un alma real. Principalmente gracias a las actuación excepcional de John Malkovich, y un muy destacado Gary Sinise. Brillante adaptación de cine.-----------------------------------------------
NOTA PERSONAL
: [1937] [103p] [Ficción] [3.5] [Recomendable] -----------------------------------------------"
13,"I think I've been avoiding John Steinbeck, consciously or subconsciously, ever since I was a horse-loving teenager and thought that The Red Pony would be a nice, pleasant book to read.  I didn't read any Steinbeck books for years.But I was in the local library, puttering around in the general fiction shelves, and happened to pull this one out and noticed how short it was--only 107 pages. I had just finished reading Jonathan Livingston Seagull, which was a 127-page overdose of cheesy 70's inspiration, and it occurred to me that by reading this book to offset JLS I could restore the cosmic balance in my life, or something like that.Lennie and George are a unique pair of friends: George is restless, intelligent and often short-tempered; Lennie is huge and incredibly strong, although mentally damaged. He has a childlike sweetness but is easily confused and frightened, and that combined with his strength makes him threatening to others. Somehow, despite their differences, the two have formed a friendship. George tries to protect Lennie from the world . . . and the world from Lennie. It's a difficult task. But they have their dreams and plans of a place of their own, where they can tend a garden and raise animals. And Lennie can take care of the rabbits. It's the most heavenly thing he can imagine.George and Lennie are hired as field hands at a ranch in California, and the foreshadowings of disaster start to come thick and fast. An old sheepdog whose usefulness has passed is unceremoniously shot. The owner's son Curley comes around to their bunkhouse, spoiling for a fight. Curley's young, bored wife comes around even more often, looking for a different kind of trouble. The hands are sure that they only need a month or two of wages to achieve their plans of a place of their own, but the best-laid schemes of mice and men gang oft agley.I was expecting to read about shattered dreams, but I was surprised and touched by the strength of the theme of true friendship--not just the friendship between George and Lennie, but also the friendship and understanding offered by Slim, the ranch foreman. With all of the loneliness and cruelty and loss and disappointment that life can bring, it's this one message of hope that I choose to take away from this short but powerful book."
14,"Can't believe some teachers make teenagers read this in school.Don't get me wrong, this was good but it's so... miserable. Everyone's live is so awful.I need to continue reading more by the author!Edit: I know the misery is the point. Doesn't mean I enjoyed reading it. It was fine just not a favorite."
15,"""Hey Tim, old buddy… I hear you've been depressed recently. A book should cheer you up, right?""""Why yes Tim, that sounds delightful. Got any good ideas?""""How about a classic?""""Brilliant idea Tim! One I haven't read?""""Of course! How about Steinbeck?""""I don't know… I hear he's a bit depressing.""""Come now, it's only 105 pages! How depressing could it be?""…Should I just end the review there? Nah, of course not.  Of Mice and Men is one of those books that pretty much everyone has read. I once saw an article that said it was one of the most commonly read books in High School classes in America. Somehow it is another one of those classics that I managed to never have assigned to me in both High School or College (and I majored in English). Well, I've read it now. My thoughts? Well, it's a wonderfully well told story, frequently feeling more like a play than a novel, but I mean that as a compliment as it makes for a fast paced conversational tone. It's depressing as all hell mind you, but wonderfully told. Did I enjoy reading it? No, no I sure as hell did not. I mean the writing is well done, Steinbeck created one of the best literary pairs ever written and managed to have the most perfect moment of foreshadowing I've ever read (in the form of a dog, so animal lovers beware!). I'm very glad I read it and genuinely liked the book. Enjoyment though? No, no and no.Do I have anything else to add? Not really. It's a short review, because there's really not much I can say that hasn't already been said. I could address how Curley's wife is annoyingly only called Curley's wife despite being a main character, and the treatment she's given in the book… but I think this is entirely because Steinbeck is showing her only from the point of view of his characters. This is further reinforced by an article I saw in which it discussed how he wrote to Claire Luce, the actress who originated the role on stage saying the following about the character: ""She is a nice, kind girl and not a floozy. No man has ever considered her as anything except a girl to try to make... As to her actual sex life — she has had none except with Curley and there has probably been no consummation there since Curley would not consider her gratification and would probably be suspicious if she had any."" So I guess mission accomplished in showing how others viewed her, but also a bit of a failure if that was his real aim for the character (though I do love his jab at Curley there).Will I read more Steinbeck in the future? Sure! I apparently like sliding down the rain slick precipice of despair, so why the hell not? 4/5 stars.""Tell me what you told me before...about them rabbits"""
16,"It's the way Steinbeck describes things that gets me.""Crooks, the negro stable buck, had his bunk in the harness room; a little shed that leaned off the wall of the barn. On one side of the little room there was a square four-paned window, and on the other, a narrow plank door leading into the barn. Crooks' bunk was a long box filled with straw, on which his blankets were flung. On the wall by the window there were pegs on which hung broken harness in process of being mended; strips of new leather; and under the window itself a little bench for leather-working tools, curved knives and needles and balls of linen thread, and a small hand riveter. On pegs were also pieces of harness, a split collar with the horsehair stuffing sticking out, a broken hame, and a trace chain with its leather covering split. Crooks had his apple box over his bunk, and in it a range of medicine bottles, both for himself and for the horses. There were cans of saddle soap and a drippy can of tar with its paint brush sticking over the edge. And scattered about the floor were a number of personal possessions; for, being alone, Crooks could leave his things about, ad being a stable buck and a cripple, he was more permanent than the other men, and he had accumulated more possessions than he could carry on his back.""None of this is relevant to the story, and yet a middle chapter opens up with this vivid scene. Steinbeck succeeds because the characters he paints in your head are exact. The first time I saw the movie that was made out of this story, it was just as I had envisioned it. Though the story great itself, the reason I will come back to this book is for the little things, the very things that have made me love Steinbeck so much. I first read Of Mice And Men my sophomore year of high school, when it was a required reading in Mrs. Beeler's class. I recall disliking almost all required school readings up to this point (though admittedly I had skipped out on the summer reading project of ""The Grapes Of Wrath""). When this book was assigned, I knew it was different. I blew through it, reading it in a day or two, even though I wasn't supposed to. For once there was a school book that I enjoyed. And all the credit in the world to my teacher, who chose other good books the rest of the year. So it's been 6-7 years since I've read this, and now, reading it for the second time, it's just as memorable as I remember. The story sticks with you, the imagery sticks. The characters are among Steinbeck's best, painted in such a crystal clear vision of the time.It's a near perfect short story, and one that I will surely revisit throughout my life."
17,"I read this book for the second time and it's one of the most depressing books I’ve ever read. Till now, it’s my favourite Steinbeck book."
18,"I know that this is a reread for me, but I never had Of Mice and Men marked as read in Goodreads. I am pretty sure it was required reading in high school and I know I enjoyed it the first time around. And, as luck would have it, I enjoyed it this time as well.I can sum it up by saying that Steinbeck can write (and that is an understatement)! I have loved every book I have read by him. The descriptions are vivid, the characters are richly developed, and stories are powerful. Of Mice and Men is no exception. In fact, if you have been wanting to try Steinbeck but find the size of Grapes of Wrath or East of Eden daunting, this is a great place to start.Even if you have never read this book, you have probably seen many tributes/homages to its main characters George and Lenny; cartoons, movies, tv shows, etc. George is the gruff and scrappy brains of the operation while Lenny is a mentally challenged giant who does not know or understand his own strength. Their relationship is an odd one but kind of beautiful. Without it, this story would just not be the same.Also, this book has one of the most tragic and gut-wrenching finales in literatureThis is a classic that I feel everyone should read. And, I feel like Steinbeck is an author that everyone should read at least once. The writing is just too amazing to miss out on and it is so awesome how consistently amazing Steinbeck was."
19,این استین بک بی رحم! عین تقدیره داستان هاش: اول به آدم رؤیاهای شیرین نشون میده، در حالی که آدم میدونه قراره همه چیز به فاجعه ختم بشه.فکر نمی کردم بعد از این همه مدت، یه داستان بتونه این طور منقلبم کنه، با این که آماده ی همچین پایانی بودم.
20,"If you want to feel real sad, absorb Steinbeck's pitch perfect prose right to your dome. A worthwhile bummer of a great book.When I was in college taking teaching courses I graded a lot of homework about this book. It was pretty magical, interacting with a novel I had loved when I read it in school and seeing it again through the opinions of young students. I’ve always found I like a novel more when I can dig into it and being able to be on the teaching side really opened it up further, especially because I was reading key passages over and over again. So this book holds a really special place in my heart."
21,"Well I finally got round to reading it, and I’m pleased to say I wasn’t disappointed. Steinbeck’s descriptions are such that you need no imagination. Touching and beautifully written."
