,Reviews
11," 4th read: October 2019 - April 2020 (Physical & Stephen Fry audiobook)  ★★★★★read for the 24 hour harry potter readathon 3rd read: June 2018 (Stephen Fry audiobook)  ★★★★★ 2nd read: June - July 2017  ★★★★★SOOO many good scenes they should have included in the movie! Like  SPEW, Moody confiscating the map, Hermione discovering Rita Skeeter as an unregistered animagus, etc.  AHHHH I wish they could have made a 10 hour movie to include everything lol."
12,"""I is a good elf""It's been proven three times now, that I always get ahead of myself when reviewing Harry Potter, incorrectly concluding the last one (out of the ones I've read so far) to be the best, but it cannot be helped. The standards are moved up - again. It's like Rowling just had a look at the first books, found them to be way too short, and came up with this one, which is much longer than the previous ones - combined! And the writing style keeps on improving, while plot getting more and more thrilling, making it oh so delightful to read.""Will you please inform zis 'Agrid zat ze 'orses drink only single-malt whiskey?""It's great to have that feeling of 'how easy it is to read everything is' still being part of the author's narration. Though the events are being described in much more detail, it does not take away anything in terms of interest. On the contrary, the reader is kept well in suspense, with a number of twists, without making anything too unreal (relative to the world of magic that is). I don't recall ever being more immersed in a book than this one (again, I'm probably getting ahead of myself).""Alf-giant? Moi? I'ave - I'ave big bone!""As far as the environs go, I think it's safe to say that we've arrived at darker times, toward which the third book made way for. Though I loved the first three 'relatively-trouble-free' years, this one is certainly more interesting with so much happening, while introducing a whole new set of interesting characters. And the occasional humor complements nicely without distracting the reader too much.I don't think I'll be able to rest well until I'm done with the series. I kind of feel sad about the readers during original release years, who had to wait year after year for the next book. Must've felt being under 'Crucio'.""If you want to know what a man's like, take a good look at how he treats his inferiors, not his equals."""
13,Ahhh uwielbiam ten tom.
14,"“Differences of habit, language and gender are nothing at all if our aims are identical and our hearts are open.”- Not J.K. Rowling, I'm afraid.I love Harry Potter as much as anyone, which is why I urge everyone who spends money on these books to also support the trans community.To say it with the author's words: “If you want to know what a man’s like, take a good look at how he treats his inferiors, not his equals.” Well.Here’s a list of organisations that support trans lives (feel free to reach out and recommend more). Every penny counts:Mermaids UKThe Trevor ProjectBlack Visions Collective because Black trans lives matter.Find more of my books on Instagram"
15,"This was the beginning of my addiction to POTter. I had previously experimented with and enjoyed POTter on 3 different occasions, but could easily have walked away and never touched the stuff again. Then, under some pressure from some POTterHEAD peers of mine, I tried the newest blend called the Goblet...and everything changed. As the warm, easy, potato chip prose crossed my blood-brain barrier, euphoria ensued. My inner child was smitten. I...was...hooked and I...was...happy. Ignore the so-called ""experts"" who say POTter is brain cell killing pap. Don’t listen to those jaded, book snobby squares. Most of them are wound so tight they wouldn’t know a good book if it sat on their face and wriggled. POTter makes you feel good. POTter makes you smile. POTter makes you joyous and giggly. Hell, POTter makes you want to use the word giggly. POTter is enjoyable and fun. That's enough for me. So what made  the Goblet so much more addicting than the rest of the POTter I had tried. Part of it was that I had already seen the movies (up through Order of the Phoenix) before I got my hands on genuine POTter. The first 3 were fun but I felt like I had already ""been there done that"" as they were pretty faithfully adaptated for the screen. Still enjoyable, but not enough to put the POTter monkey on my back. Then came the Goblet of POTter and it was a big, huge, tightly-rolled fatty at 750 pages. The cut, diluted movie strain couldn’t hope to be as potent as the primo original and the story was finally given the room to breathe and take on an epic feel. It was completely addictive. The world-building details started coming fast and furious and the characters were given considerably increased depth. Add that to Rowling’s breezy, “ear friendly” prose and I found myself spaced out for hours turning the pages and still hungering for more. It’s high praise indeed when I say that 750 pages did not contain a single dull, ploddy moment. This was fun and wonderful and a pleasure to experience. It deserves to be recognized for the iconic work that it is in the realm of YA fantasy. Is it popcorn? Certainly. Is it a joy to read? Definitely. Is it one I HIGHLY RECOMMEND to all lovers of feel good, comfort food? YES. 5.0 stars. Winner: Hugo Award for Best Science Fiction Novel (2001) Nominee: Locus Award for Best Fantasy Novel (2001) Nominee: Bram Stoker Award (YA) for Best Novel (2001)"
16,"Welcome back to my re-read of the classic series “Harry Potter”. 🤓⚡️My journey this time around is more than just reading the books… I’m also listening to a fun (adult) podcast and watching the movies. ❤️📚🎧🎬 ⚠️This review contains spoilers⚠️If you don’t yet know:*about Percy’s thick bottoms*that Archie likes a cool breeze down there*what single malt whiskey is needed for*why Mr. Ollivander never uses Veela hair*about something under water*the impact Butter-beer has on House Elves*which creature Harry would be unwilling to kiss*what the 7th trunk key unlocks——-Then proceed with extreme caution!——-Spoiler Credit: Podcast: Binge Mode (listen on Spotify)Personal Opinion Note: I’m terribly sad for you, if you’ve never read the books (or at least watched the movies). 😉📚🎧🎬 You really should jump on this train!I’ll make note of my favorite part of each chapter/podcast along the way.📚Chapter 1: The Riddle HousePoor Frank stood his ground to the end.📚Chapter 2: The ScarHarry reaching out to family, Sirius, is such a great change for him.📚Chapter 3: The Invitation I love that Mrs. Weasley put tons of stamps on Harry’s letter.📚Chapter 4: Back to the BurrowThe twins slipping jinxed candy to Dudley, of course!📚Chapter 5: Weasley’s Wizarding WheezesThe Weasley’s really are the best family, the 9 of them together with Harry and Hermione, having dinner, is just what Harry needs.🎧Podcast: Binge Mode: Chapters 1-5***Warning: Binge Mode contains adult content***Some interesting and valid points made regarding the Dursley’s perspectives.📚Chapter 6: The PortkeyThe wrath of Mrs. Weasley with all the twins jokes.📚Chapter 7: Bagman and CrouchHarry realizing that the wizarding world is truly world wide.📚Chapter 8: The Quidditch World CupAll the quidditch excitement!📚Chapter 9: The Dark MarkI love that when shit goes down, the trio sticks together.📚Chapter 10: Mayhem at the Ministry Mrs. Weasley’s riding the twins hard regarding their shop, but loving them up at the first sign of real trouble.🎧Podcast: Binge Mode: Chapters 6-10***Warning: Binge Mode contains adult content***All the valid points regarding the ministry of magic, pretty hilarious.📚Chapter 11: Aboard the Hogwarts ExpressEveryone piling into muggle taxis, the twins firecrackers going off.📚Chapter 12: The Triwizard Tournament Ron hankering for the feast, Hermione refusing to eat when she finds out house elves make the food.📚Chapter 13: Mad Eye MoodyMalfoy being turned into a ferret.📚Chapter 14: The Unforgivable CursesRon’s reaction to Hermione’s SPEW badges.📚Chapter 15: Beauxbatons and DurmstrangHermione stating that she doesn’t like people just because they’re good looking and Ron coughing “Lockhart” in reply.🎧Podcast: Binge Mode: Chapters 11-15***Warning: Binge Mode contains adult content***Hogwarts! The safest place in the world! Hahaha!!📚Chapter 16: The Goblet of FireHagrid dressing up and putting on cologne.📚Chapter 17: The Four ChampionsMad Eye pointing out that someone probably wants Harry dead.📚Chapter 18: The Weighing of the WandsHarry standing up to Rita.📚Chapter 19: The Hungarian HorntailSirius finding a way to communicate directly with Harry.📚Chapter 20: The First TaskHermione in tears when Harry and Ron start talking again.🎧Podcast: Binge Mode: Chapters 16-20***Warning: Binge Mode contains adult content***All the signs of mad eye moody.📚Chapter 21: The House Elf Liberation FrontThe Weasley’s cannery creams.📚Chapter 22: The Unexpected TaskHermione telling Ron that she’s a girl.📚Chapter 23: The Yule BallThe way Krum says Hermione’s name and how beautiful she’s described at the ball.📚Chapter 24: Rita Skeeter’s ScoopDumbledore’s defense of Hagrid.📚Chapter 25: The Egg and the EyeMoaning Myrtle peeking in the boys laboratory.📚Chapter 26: The Second TaskDobby coming to Harry’s rescue.🎧Podcast: Binge Mode: Chapters 21-26***Warning: Binge Mode contains adult content***All the Ron/Hermione angst and many other valid points.📚Chapter 27: Padfoot ReturnsSirius returning to stay close to Harry.📚Chapter 28: The Madness of Mr. CrouchHermione’s determination to catch Rita.📚Chapter 29: The DreamHermione’s smarts, always correcting the boys on Hogwarts (A History).📚Chapter 30: The PensieveThe title says it all.🎧Podcast: Binge Mode: Chapters 27-30***Warning: Binge Mode contains adult content***Ludo’s whole wack trial.📚Chapter 31: The Third TaskThe Weasley’s showing up as “family” for Harry.📚Chapter 32: Flesh, Blood, and BoneDepressing chapter, I guess Cedric and Harry working together… until… the end.📚Chapter 33: The Death EatersRough chapter… the last couple sentences, when Harry gets his wand back.📚Chapter 34: Priori Incantatem Harry’s parents.🎧Podcast: Binge Mode: Chapters 31-34***Warning: Binge Mode contains adult content***Neville and Harry’s sad similarities.📚Chapter 35: VeritaserumDumbledore insisting that Harry know everything and showing him the real Mad Eye.📚Chapter 36: The Parting of the WaysEveryone coming to Harry's side, Mrs. Weasley's hug- a mother's hug- and Dumbledore's standing up for him.📚Chapter 37: The BeginningHermione catching Rita Skeeter, as a beetle. 🎧Podcast: Binge Mode: Chapters 35-37***Warning: Binge Mode contains adult content***All the foreshadowing, in the words of Dumbledore and just knowing what’s to come.🎬Movie #4It’s a real bummer that the House Elves were completely missing throughout this movie. I’m also bugged at how angry Dumbledore acted throughout. It was cool to see the tournament come to life though!🎧Podcast: Binge Mode: Movie***Warning: Binge Mode contains adult content***It's very hard to turn a book into a movie. True fans of the book series will never be 100% satisfied and this is the case here as well. They pointed out that Sirius is all but missing from the movie, which is really too bad- cause the book really built that relationship and showed how much Sirius cares for Harry.This concludes my reading/listening/watching of book 4. Thanks for riding along with me!"
17,"“Differences of habit and language are nothing at all if our aims are identical and our hearts are open.”So this quote kind of sums up what “Harry Potter and the Goblet of Fire” was really about and I think it was cleverly done. ;-) As always there’s so much to talk about and I decided to continue with another of my “My thoughts about this book” reviews. For HP this seems to be the best solution because otherwise I’d end up writing 5.000 words essays and we all know that 1.) Goodreads won’t let me post them and 2.) No one would even want to read so much! *lol* So random thoughts it is! 1.) ”Death Eaters?” said Harry. “What are Death Eaters?”“It’s what You-Know-Who’s supporters called themselves,” said Bill.I found it really odd that the term “Death Eaters” was mentioned and explained for the very first time in here. I mean Voldemort and his Death Eaters are one of the first things that come to mind when you think about HP. I thought it would have been mentioned in one of the earlier books already, but nope, it really was the first mention. Knowing the Death Eaters will accompany us for the rest of the series this was kind of shocking. XD2.) ”I shouted at you before you left!” Mrs Weasley said, starting to sob. “It’s all I’ve been thinking about! What if You-Know-Who had got you, and the last thing I ever said to you was that you didn’t get enough O.W.Ls? Oh, Fred... George...”Mrs. Weasley is legit one of the best moms ever and you can feel her love for all of her kids including Hermione and Harry. So yes, this a Molly Weasley appreciation moment and I still think that she is one of the most underrated characters in the entire series! I love that woman! <33.) ”Twitchy little ferret, aren’t you, Malfoy?” said Hermione scathingly, and she, Harry and Ron went up the marble staircase laughing heartily. Hermione clearly found her self-confidence and poise after “The Prisoner of Azkaban”. XD I loved how she always retorted comments that were thrown at her. She’s so smart it was a pleasure to see her stand up for herself! (and others) And yes, I admit it, just like Ron I wanted to hold the memory of Malfoy the bouncing little ferret in my mind. *lol*4.) ”How are you supposed to defend yourself against something you’ve never seen? A wizard who’s about to put an illegal curse on you isn’t going to tell you what he’s about to do. He’s not going to do it nice and polite to your face. You need to be prepared.”Ahh Mad-Eye Moody! As much as I agreed with a lot of the things he said, I also disagreed with a lot of the things he did. Does that even make sense? XD For me Mad-Eye is one of those super morally grey characters because he sometimes does bad things for “the greater good”. Then again his character is consistent too because as an Auror he saw what dark wizards are capable of and he’s totally right when he says that they won’t play nice and fair. Guess I’ll always feel conflicted about him. 5.) ”Neville, are you all right?” said Hermione.“Oh, yes, I’m fine,” Neville gabbled, in the same unnaturally high voice. “Very interesting dinner – I mean lesson – what’s for eating?”Neville will always break my heart. That poor boy deserved so much better than he got and I’ve such a soft spot for him. He’s another of those Hogwarts characters I really would have loved to read more about and no matter what people think: He is brave and a true Gryffindor! <36.) Snape looked coldly at Hermione, then said, “I see no difference.”And here we have another reason why Snape can’t be redeemed. He’s just nasty and mean to his students and a real bully. No matter what happened in his past, he should know better than to let his students suffer for it. I still think that movie Snape is way nicer than book Snape and if you only know book Snape you know why I don’t like him. I might understand his reasons, but I still hate him. >_<7.) ”Next second all the wind had been knocked out of him as the squealing elf hit him hard in the midriff, hugging him so tightly he thought his ribs would break.“D-Dobby?” Harry gasped.I love Dobby so much! <333 He’s such an adorable and sweet guy and it was so good to see him so happy! He’s probably the only house elf that appreciates his freedom but considering his former masters it’s no wonder he’s happy to do what he wants. *lol* Guess you’ve to experience the Malfoy’s as your masters to truly appreciate freedom. ;-P8.) ”Oh, I see,” Hermione said, bristling. “So basically, you’re going to take the best-looking girl who’ll have you, even if she’s completely horrible?”“Er – yeah, that sounds about right,” said Ron.*sighs* I usually like Ron but I never liked his “Goblet of Fire” version and I still don’t. I mean yes, he’s a teenage boy who’s going through puberty but that doesn’t excuse the many horrible things he does and says in this one. To say it plainly he’s a total dumbass in GoF and I really don’t like him. At least in this book. First he doesn’t believe Harry and then he’s hurting Hermione whenever he opens his mouth, just because his teenage hormones apparently make it hard to think before he says something. We could blame it on puberty but I think there’s so much more going on... Luckily Hermione is clever enough to see through it. 9.) ”Only this morning, for instance, I took a wrong turning on the way to the bathroom and found myself in a beautifully proportioned room I have never seen before, containing a really rather magnificent collection of chamber pots. When I went back to investigate more closely, I discovered that the room had vanished.”And here’s another breadcrumb that will be relevant in the next book. XD You gotta love how Rowling scatters them in the earlier books and makes use of them later on. ;-)10.) ”If you really want to know, he – he said he’d been coming up to the library every day to try and talk to me, but he hadn’t been able to pluck up the courage!”So after three books we dive right into the teenage drama and angst. Which is kind of suitable for their age but boy, did it impact their friendship in this one. I think from now on there’s no book in which they don’t have a conflict of some sort. No matter if it’s Ron/Harry or Hermione/Ron. There always seems to be something brewing between the trio. And bless Victor Krum for realizing how beautiful Hermione is! If none of the two boys at her side can see it, at least Victor can! I think he knows her value way more than her closest friends and I really appreciate him for it. =)11.) ”Trying to ruin someone else’s life?” said Harry loudly.Harry giving Rita Skeeter a piece of his mind is one of the best things in this book. That woman is horrible and she’ll only get even worse as the series proceeds. Harry’s got guts to confront her directly and I just love him for it. 12.) But Sirius shook his head and said. “She’s got the measure of Crouch better than you have, Ron. If you want to know what a man’s like, take a good look at how he treats his inferiors, not his equals.”And here’s another character I’d love to see more of! Sirius Black is one of the best and I loved how protective he’s of Harry! He’s like a lion protecting his pup and I lived and breathed for it. After everything Harry went through he deserves someone who loves him and stands up for him. Even if it’s against Dumbledore because he wants Harry to rest and feel better instead of recounting events. Sirius placing his hand on Harry’s shoulder and defending him against Dumbledore’s questions really made my day! Best guardian ever!13.) ”Yes,” said Harry. “Professor – I was in Divination just now, and – er – I fell asleep.”He hesitated here, wondering if a reprimand was coming, but Dumbledore merely said, “Quite understandable. Continue.”Haha! As much as I disliked Dumbledore forcing Harry to relive that horrible night I still can’t help but love him for his attitude. He’s one of the best teachers ever and the fact he didn’t even bat an eye when Harry told him that he fell asleep in Divination. Priceless! *lol*14.)  ”And as he heard Voldemort draw nearer still, he knew one thing only, and it was beyond fear or reason – he was not going to die crouching here like a child playing hide-and-seek; he was not going to die kneeling at Voldemort’s feet... he was going to die upright like his father, and he was going to die trying to defend himself, even if no defence was possible...”I LOVE Harry so damn much, I can’t even! He’s one hell of a brave boy and I can’t even imagine how terrified he must have been. Yet he still refused to back down and didn’t give Voldemort the satisfaction of seeing him cower in front of him. This moment shows the true Gryffindor in him and why he got sorted into the house. When push comes to shove Harry always does the right and noble thing! <3 My precious boy! 15.)  ”Harry, you can’t help him now. It’s over. Let go.”“He wanted me to bring him back,” Harry muttered – it seemed important to explain this. “He wanted me to bring him back to his parents...”“That’s right, Harry... just let go, now...”This moment always makes me cry! Cedric Diggory’s death is one of the most heart-wrenching scenes in this series and it will always break my heart. No matter how often I read it, it’s still devastating. And Harry’s reaction to it, knowing that he could have been alive if he would have touched that portkey without him... It’s the first time that he has to live with the death of someone he knew and liked and it’s even worse because he feels guilty. What if he would have done the egoistic thing and won the tournament? What if he wouldn’t have offered Cedric to win together? For the first time ever his sense of fairness and his honour brought death to someone and his feelings are so complex I could cry. He did the right thing but it ended badly and left him devastated. If that’s not the symbolical embodiment of growing up then I don’t know.16.)  Professor McGonagall went straight to Harry.“Come along, Potter,” she whispered. The thin line of her mouth was twitching as though she was about to cry. “Come along... hospital wing...”To see McGonagall show so much emotion about broke me. This woman is always so composed and knows exactly what she’s doing but for the first time ever she can’t seem to be able to ignore her own feelings. She cares about Harry deeply and it never showed as much as after Cedric’s death. Such a great and beautiful scene! 17.)  ”Fail to act – and history will remember you as the man who stepped aside, and allowed Voldemort a second chance to destroy the world we have tried to rebuild!” Well, and that’s about exactly what happens. Fudge didn’t take Harry’s story seriously and the wizarding world had to pay the price for his ignorance. It’s kind of eerie how Rowling captured politics and how the fact that they work so slowly is standing in their own way. At first Fudge didn’t react and once he did, it was too slow to make a difference. He kind of dug his own grave with his actions at the end of GoF and history will indeed remember him as the man who stepped aside and allowed Voldemort to take a second shot at power.  “The Order of the Phoenix” is up next and it’s the last book I have to borrow from the library because I actually have book 6 and 7 in English at home. =) So let’s hope I’ll be able to borrow book 5 soon. ____________________________________I always forget how serious those books become.“The Prisoner of Azkaban” was already very dark but I think “The Goblet of Fire” stepped it up a notch. The ending will always get me, no matter how old I am. >_<Full RTC soon! Stay tuned!P.S: I borrowed this twice from my library. *lol* That’s how I was able to continue. Thankfully they have a lot of copies of HP! XD____________________________________I just borrowed this from my library but of course someone else already preordered it again. >_<So I guess that means I’ll have to be fast and start now!617 pages with a super tiny font. I CAN DO THIS!!!Or well, at least I hope I can. *lol*Regardless of everything I just said “The Goblet of Fire” has always been one of my favourite HP books. I’m curious if I’ll feel the same way after rereading it now. Which HP book is your favourite and why? =)"
18,"Complete 5 Golden Starsone of my favouritesall the thrills, mysteries, the competition, more lovely characters. (some more jerks too that I wanted to hit their heads at the wall)THAT ENDING!Now I'm writing this, after many times re-read, I exactly remembered my first reaction after finishing this book, after that horror in the end of the book, I was awestruck; ""WHY THIS BOOK IS OVER!? give me more!"" & then there was no book 5, you see the pain? after the biggest plot twists of the series (which I was looking forward to it so much) I had to wait!Harry Potter series was my first in many things; my first novel, my first fantasy, my first book crush, & one of them was my first Cliffhanger!this book is the point that the world started to getting Darker & a little out of mere-middle-grade-ish part. not that previous books were childish, but they're fun & cute & the protagonists are younger; suitable for both kids & young readers, but now things getting more serious & dark.I love how Rowling's slowly revealing the wizarding world's secrets to us, each book has something new about the world. we have time to process the interesting new info & remember it later. (the complete opposite of info-dump) & I believe it's a talent.& here it's about the first war & You know who's followers & rituals.We're also about to see the Quidditch World Cup (Fudge was so funny here!) & getting more information about the magical educations around the world.the plot; we knew something were off, but we can't exactly pinpointed it until the end when the truth revealed. Rowling knows how to reveal a plot twist in the most shocking way. (she actually proved it a few times in book 1, 2 & 3! but still surprising how brilliant it is.)Harry's suddenly in trouble & he doesn't know how.I like Krum.& all the predicaments the Trio should struggle through made by Rita Skeeter, bullies & the mean students, but they didn't cower or hide, they held their head high & ignoring them.I always loved villains in disguises, they are interesting & cunning & we can't tell until they revealed their secrets. the feel of bewildered betrayal the hero going through.the writing style is fun as always, comparing to book one, it has improved a lot, now it's graceful & rich.the villain's chapter was the best villain-ish/not-Harry-related POV in the whole series; intriguing & spooky.the movie was good, but didn't do the justice toward the book, it felt so rushed & deleted many parts of the book.I would've liked to see the Quidditch World cup Final match on the screen, the real ""interesting"" 3rd task & the Sphinx, the hilarious scenes by Ludo, Dobby, Winky & her story or showing the stubborn stupid refusal of that gargoyle to accept the truth & the cleavage in the society in the end.& while fans are angry about ""Dumbledore asked calmly"" part that turned out the total opposite in the movie (& I totally LAUGHED at that part everytime I reach that moment in either the book or the movie), I'm MAD at how movie Harry acted out-of-character in one scene in the movie (just because increasing the thrills I suppose) when he did exactly the opposite in the book."
19,"
We can look at this one of two ways, either I'm a bit late to do a Christmas Book Haul video or I'm hella early for next year.(Click the link to see what other books arrived via the polar express).Written Review to come. Audiobook CommentsAnother fabulous reading a la Jim Dale. Loved it!!YouTube | Blog | Instagram | Twitter | Facebook | Snapchat @miranda_reads"
20,"
“He had no memory of ever being hugged like this, as though by a mother. The full weight of everything he had seen that night seemed to fall in upon him as Mrs Weasley held him to her. His mother’s face, his father’s voice, the sight of Cedric, dead on the ground, all started spinning in his head until he could hardly bear it, until he was screwing up his face against the howl of misery fighting to get out of him.”
* My heart broke for Harry several times. The childhood traumas he’s suffered are too much, too unfair. * Dumbledore will always remain the baddest son of a bitch. The end of these books remain pure gold because of him. * Cornelius Fudge represents Trump nicely in this book. * Am I the only one that still doesn’t hate Snape? My guy has been living a double life his whole life. Still a dick, but you know, a redeemable one. * Hermoine figuring out Rita Skeeter’s secret was a proud moment. * I love that Harry gave the Weasley Twins his winnings! My love for this series just knows no bounds. 5 glorious stars. Always."
21,"English (Harry Potter and the Goblet of Fire) / Italiano«The villagers of Little Hangleton still called it “the Riddle House”, even though it had been many years since the Riddle family had lived there»Maybe this time I was out of line with the bedtime reading to my daughter, not so much for the size of the book, but for its darker content compared to the previous ones. Towards the end of this fourth book in the Harry Potter series, my little girl had difficulty falling asleep. I had to defuse the situation.The Quidditch World Cup is coming, and Harry, Ron and Hermione have the chance to watch the final round, before the start of the new school year. This time problems start even earlier than the end of the summer vacation, far from the walls of Hogwarts... Many pages, many events, the new Defense Against the Dark Arts teacher, the Triwizard Tournament, the tasks to face. There is always something to understand, some mystery to unveil. Great food for our ""potterian"" curiosity. But be warned, Dumbledore warns us:«Curiosity is not a sin. But we should exercise caution with our curiosity...»Caution... easy to say!Vote: 9«Gli abitanti di Little Hangleton la chiamavano ancora Casa Riddle, anche se erano passati tanti anni da quando i Riddle ci abitavano»Forse stavolta ho esagerato con la lettura serale per mia figlia. Non tanto per la mole, quanto per il contenuto, più cupo dei precedenti. Verso la fine di questo quarto libro della serie, la mia bambina aveva difficoltà ad addormentarsi. Ho dovuto sdrammatizzare non poco.La Coppa del Mondo di Quidditch è alle porte, ed Harry, Ron ed Hermione hanno la possibilità di vedere dal vivo la finale, prima dell'inizio del nuovo anno scolastico. Questa volta i problemi si presentano ancor prima della fine delle vacanze estive, lontano dalle mura di Hogwarts... Pagine dense di eventi e di nuove conoscenze, tra cui il nuovo insegnante di Difesa dalle Arti Oscure. E poi il Torneo Tremaghi, e le prove da affrontare. C'è sempre qualcosa da capire, qualche mistero da svelare. Ottimo cibo per la nostra ""potteriana"" curiosità. Attenzione però, Silente ci avverte:«La curiosità non è un peccato. Ma dovremmo andarci cauti, con la curiosità...»Cauti... è una parola!Voto: 9"
22,"“The truth is generally preferable to lies.”-Harry Potter and the Goblet of FireJK Rowling knows how to write highly readable text. She specializes in short, highly digestible paragraphs. The pages flow pretty quickly.She also elevates the problems of Harry Potter from just one boy to good versus evil.However, this book was too long. I wish that Rowling shortened the book, cutting out Rita Skeeter, Quidditch, and The Yule Ball. She could have easily sold these bits of Harry Potter as short stories. Connect With Me!Blog Twitter BookTube Facebook Insta"
23,"It might take me 2 more years to finally make it through this series, but whatever...it's called savoring, people lol..."
24,"Best one so far!
""Remember, if the time should come when you have to make a choice between what is right and what is easy, remember what happened to the boy who was good, was kind, and brave, because he strayed across the path of Lord Voldemort. Remember Cedric Diggory.""
"
25,My long time favourite. And the long mistreatment of Fleur in this series just begun.
