,Reviews
11,"Alexa, play “Champagne Problems” by Taylor Swift. "
12,"Never liked this one. I read Alcott back around the time I was first reading the Brontes and Dickens, and her books always struck me as incredibly dull in comparison. I was probably about 12, though, so I suppose I should try it again someday."
13,"(Book 863 from 1001 books) - Little Women (Little Women #1), Louisa May AlcottLittle Women is a novel by American author Louisa May Alcott (1832–1888), which was originally published in two volumes in 1868 and 1869. Alcott wrote the books over several months at the request of her publisher. Following the lives of the four March sisters—Meg, Jo, Beth and Amy— the novel details their passage from childhood to womanhood and is loosely based on the author and her three sisters.زنان کوچک - نویسنده: لوئییز می آلکوت، انتشاراتیها (علمی فرهنگی، درنا، جامی، صفیعلیشاه، نهال نویدان، جانزاده، قدیانی بنفشه، خرداد، دبیر اکباتان، امیرکبیر کتابهای جیبی، افق، زبان مهر، پیام سحر، پنجره)، ادبیات آمریکایی سده نوزدهم میلادی؛ تاریخ نخستین خوانش: روز بیست و نهم ماه سپتامبر سال 1998میلادیعنوان: زنان کوچک؛ نویسنده: لوئییز می آلکوت؛ مترجم: شهیندخت رئیس زاده؛ تهران، علمی فرهنگی، 1369؛ در 447ص؛ چاپ سوم 1374؛ شابک9644457757؛ چاپ چهارم 1385؛ چاپ پنجم 1388؛ چاپ ششم 1393؛ شابک 9786001210532؛ موضوع: داستانهای نویسندگان ایالات متحده آمریکا - سده 19ممترجم: تهمینه مهربانی؛ تهران، درنا، 1374؛ در 160ص؛ شابک 9646105122؛ چاپ دوم و سوم 1374؛ چهارم 1375؛ پنجم 1376؛ مترجم: فریده ملک الکلامی؛ تهران، جامی، 1374؛ در 127ص؛ مترجم: امیرمحمود فخردایی؛ تهران، صفیعلیشاه، 1374؛ در 179ص؛ مترجم: شکوفه اخوان؛ تهران، نهال نویدان، 1375؛ در 160ص؛ شابک 9645680182؛ چاپ دوم 1380؛ چاپ 1392؛ شابک 9789645680563؛ در 184ص؛مترجم: جلیل دهمشکی؛ تهران، جانزاده، 1375؛ در 160ص؛ مترجم: فرزین مروارید؛ تهران، قدیانی بنفشه، 1376؛ در 351ص؛ شابک 9644171527؛ چاپ دوم 1380؛ چاپ پنجم 1388؛ چاپ نهم 1393؛ شابک 9789644171529؛مترجم: هانیه اعتصام؛ تهران، خرداد، 1381؛ در 88ص؛ شابک 9646465072؛ مترجم: سپهر حاجتی؛ تهران، دبیر اکباتان، 1388؛ در 58ص؛ شابک 9789642621866؛ چاپ سوم 1388؛ چهارم 1389؛مترجم: محمد میرلو؛ تهران، امیرکبیر کتابهای جیبی، 1389؛ در 150ص؛ شابک 9789643032128؛ مترجم: کیوان عبیدی آشتیانی؛ تهران، افق، 1389؛ در 489ص؛ شابک 9789643696627؛ چاپ پنجم 1392؛ چاپ ششم 1393؛ مترجم: مریم دستوم؛ تهران، زبان مهر، 1391؛ در 168ص؛ شابک 9786009007059؛ مترجم: فرزانه عسگری پور؛ تهران، پیام سحر، 1393؛ در 114ص؛ شابک 9786009400164؛ مترجم: بیتا ابراهیمی؛ تهران، پنجره، 1394؛ در 176ص؛ داستان در مورد زندگی چهار خواهر «مگی، بزرگترین دختر خانواده»، «جو، شخصیت محوری داستان»، «بتی، دختر سوم» و «ایمی» کوچکترین دختر خانواده ی «مارچ» است، که با الهام از زندگی واقعی نویسنده، با سه خواهرش نوشته شده‌ استجلد نخست، «زنان کوچک»، به اندازه‌ ای موفق بود، که نوشتن جلد دوم با عنوان «همسران خوب» را موجب شدهشدار: اگر میخواهید کتاب را خود بخوانید ادامه ی ریویو ماجرا را بازگویی میکندخانواده ی «مارچ»؛ پیشترها، پولدار بوده‌ اند، ولی اکنون وضعیت خوبی ندارند، و پدرشان، برای یاری به سربازان وطن، به جنگ رفته، و آن‌ها کوشش می‌کنند، زندگی خود را اداره کرده، و در کنارش، به مردمان نیازمند نیز، یاری برسانند؛ آن‌ها زندگی دشواری دارند، ولی از یکدیگر پشتیبانی می‌کنند، و ماجراهایی برایشان پیش می‌آید؛ در کتاب دوم، «لاری» نوه ی همسایه ی آنها، عاشق «جو» می‌شود، و «جو» هم که این موضوع را فهمیده، کوشش می‌کند از او دوری کند؛ ولی یکروز وقتی برای قدم زدن به بیرون می‌روند، «لاری» درخواست خود را به زبان می‌آورد، و از «جو» می‌خواهد با او ازدواج کند؛ «لاری» به «جو» می‌گوید، که از نخستین لحظه ‌ای که او را دیده‌، عاشقش شده است، «جو» درخواست او را رد می‌کند، و به او می‌گوید، که با وجود اینکه سعی کرده‌، ولی نتوانسته ��اشق «لاری» باشد؛ «لاری» افسرده، به همراه پدربزرگ خود، به اروپا می‌رود، و در آنجا با «ایمی» دیدار می‌کند، و چون «ایمی» با او مهربان بوده، عاشق «ایمی» می‌شود (و می‌فهمد که هیچ زنی برای او بهتر از «ایمی» پیدا نمی‌شود حتی «جو») و «ایمی» هم عاشق او می‌شود با او ازدواج می‌کند؛ «بت» بیمار می‌شود ولی از مرگ نمی‌ترسد، و شجاعانه با بیماری روبرو می‌شود، و سرانجام می‌میرد؛ «جو» که از مرگ خواهر خود بسیار اندوهگین شده‌، کتابی به نام «بتِ من» می‌نویسد، و آن را برای دوست خود پروفسور می‌فرستد؛ پروفسور با خواندن کتاب عاشق «جو» می‌شود، و «جو» هم با وجود اینکه به «لاری» گ��ته هرگز ازدواج نمی‌کند، عاشق پروفسور می‌شود، و وقتی پروفسور پس از ازدواج «ایمی» و «لاری» به «آمریکا» می‌آید، «جو» را دیدار می‌کند، و سرانجام به او می‌گوید که دوستش دارد، و آن‌ها نیز با هم ازدواج می‌کنند؛ «مگ» صاحب دوقلو، و «جو» هم صاحب دو پسر می‌شود، و «ایمی» هم صاحب یک دختر زیبا می‌شود؛ و اینگونه است که داستان عشق و عاشقی پایان می‌یابد؛ این فراموشکار دلبسته به داستانهای ماندگار سده های پیشین هستم، هربار آن داستانها را بخوانم لبخنده ای بر چهره ام مینشیند و برنمیخیزدتاریخ بهنگام رسانی 02/07/1399هجری خورشیدی؛ 24/05/1400هجری خورشیدی؛ ا. شربیانی"
14,"I decided to re-read Little Women after watching the new film and am so glad that I did! I enjoyed this book when I first read it at 12, but truly LOVED it this time. The growth and progression of the sisters is wonderful, and the moral lessons infused in Alcott's writing make it a must-read children's classic."
15,"The book begins:""Christmas won't be Christmas without any presents, grumbled Jo, lying on the rug.It's so dreadful to be poor! sighed Meg, looking down at her old dress.I don't think it's fair for some girls to have plenty of pretty things, and other girls nothing at all, added little Amy, with an injured sniff.We've got Father and Mother, and each other, said Beth contentedly from her corner.""There's an undercurrent of anger in this book and I think Louisa May Alcott would have gone much further with it if her publisher had allowed it and if it weren't a children's book.Louisa herself was fiercely independent and didn't marry. Of course, Jo, her doppelganger and the heroine of the book, did marry. I think the struggle for girls and women to be themselves while following convention is an experience that resonates today. I also think that, ironically, when people today want to return to the simple life, they all forget that there was no simple life. Although youngest sister Amy carries her books to school, writes with an inkwell and fights over pickled limes, her father is fighting a real war fought for ideology and national unity. Martha Stewart has us searching for the ""good things"" and harkening back to garden bounties but nineteenth century girls and women were nearly bound to the home. Young boys and girls might find the domesticity in the book offputting but it was necessary for people to have domestic skills or they could not survive. The working poor in the 1860s, like the working poor today, could not afford maids. Louisa May Alcott's family occasionally made money from making and mending clothing just to get by. I think there was just as much screaming as crying going on in the Alcott household, but Louisa tones things down for the March family.The March family and the sisters made me yearn for my own sisters which never materialized. I also realized that wanting to draw, paint, play music, perform plays and write were interests that I shared with people of another time period. The book itself was written after the Civil War and has a purposeful nostalgic tone. Jo scribbles in the attic and relishes the time she has to write but she is expected to work as a caretaker for her elderly aunt. None of these girls are independently wealthy and the poverty that Alcott writes about in the book mirrors the poverty of her own life but she softens the reality for her fiction. Alcott's father Amos Bronson Alcott was not a soldier, yet he was often away from home. He was a dynamic lecturer and a revolutionary educator who was disillusioned by public reaction to some of his innovations and was often jobless.While a good portion of white northerners were against slavery and wanted more rights for black Americans, they did not go as far as the Alcotts did in their support. I wish that she had written more about their anti-slavery positions. It's also not widely known that Bronson Alcott was shunned for educating black students.Reading Little Women in fourth grade caused me to work as a historical interpreter at the Orchard House for six years many years later. I visited Fruitlands, the Old Manse, the Wayside and the House of the Seven Gables. I studied transcendentalism and learned about the contributions of Elizabeth Peabody and other great female intellectuals of the nineteenth century. I was forever changed after reading the book and I've reread it too many times to count. Louisa was a master marketer akin to J.K. Rowling. She also had a strong survival instinct like Rowling. She desperately needed to make money and writing was her one marketable skill. Notably, she was able to write the book under her own name and not use a gender neutral pseudonym.The book is written for a younger audience and older readers reading it for the first time might not feel a connection with the book because all Victorian children's books were infused with a heavy dose of morality. Girls especially have always been told to endure hardships while remaining happy. My grandmother Ethel, who grew up in the 1930s, told me her mother said to her: ""It's easy to be happy when life rolls along like a song. But it's the girl who's worthwhile who will smile when everything goes wrong."""
16,‏ ‏قرأت هذه الرواية في سن الخامسة عشر تقريباوهي رواية لطيفة اكتسبت شهرتها عبر السنواتمن خلال اقتباسها في أعمال سينمائيةوفي ابتداعات الرسوم المتحركة ‏بل حتى الأوبرا كان لها نصيب من ذلكحيث ألف الموسيقار الأمريكي مارك آدامو أوبرا نساء صغيرات ‏في عام‎ 1998 ‎https://www.youtube.com/watch?v=rFkXV...:::::::::::::الرواية مقتبسة عن تجربة الكاتبة الذاتية مع شقيقاتها الثلاث‏وتقدم لنا حياة أربع شقيقات هنميغ وجو وبيث وإيمي ‏‏.‏في جو مليء بالدفء العائليمتوغلة في أسرار النساء اللائي ‏عشن في تلك الفترةوكيف كانت تفكر أدمغتهن على اختلافهاالطريف أنه بينما كتبت لويزا تقول أن جو- المستلهمة من ‏شخصيتها هي نفسها ‏كان عليها أن تظل الأديبة ‏العانسولكن بناء على رسائل المعجبات الكثيرة‏والتي طلبت منها تزوج جو بأي ثمن‏‏ لم تجرؤ على رفض طلبهن في النهايةفإن لويزا ظلت بلا زواج لآخر أيام حياتها‏::::::::::::: عن الشخصيات* جوزفين أو جوهي بطلة الرواية التي تبدو في نظر الكثيرين مسترجلة ‏لشخصيتها القوية ولجرأتهاوهي الأخت الصريحة ‏والشغوفة بالكتابة‏‏وبعد مقاومة طويلة لفكرة الزواجتتزوج أخيرا من ‏البروفسور الألمانيفريدريك بير‏*مارغريت أو ميغهي الشقيقة ‏الكبرى التي تتحمل مسؤولية المنزلوتوفر الحماية والدفء للجميعوهي تتمتع كما وصفتها لويزا بجمال أخاذ‏ولكنها تحمل أفكارا من الطراز القديم * اليزابيث أو بيثفتاة تبدو من وصفها هادئة وبيتوتية ‏مطيعة وخجولةتحب الموسيقى والقطط والدمى ‏وتعزف ‏على البيانووهي تفضل المكوث في منزلها على الاختلاط والثرثرة‏كما أنها تهوى الأعمال الخيرية ‏وتساعد أمها ‏في رعاية الأسر الفقيرةوأثناء زيارتها لأحد تلك الأسر ‏تلتقط عدوى الحمى القرمزية من أحد أ‏طفالها ‏وصحيح أنها تشفى مع الوقتولكن المرض جعلها دوما ضعيفة ‏وتموت بعدها بفترة بمرض آخرفالعالم لا يحتمل شخصيات برقة بيثوكان عليه التخلص منها عاجلا أم آجلا*ايمي ‏هي أصغرهن ‏وهي فتاة مدللةتبدو باردة المشاعر وملهوفة على مصلحتها الشخصية‏عانت إيمي من أنفها المسطحوكانت ‏تشبك مشابك الغسيل على أنفها عند النومآملة حل هذه المشكلة العويصة من وجهة نظرها:Dعلاقتها كانت دوما متوترة مع جوزفينوذات يوم بعد موقف محتدم بينهماتقوم إيمي بإحراق ‏ رواية جو التي لم تنهيها بعدكانت إيمي دوما قريبة من عمتهاالتي أتاحت لها الفرصة للسفر إلى أوروباكي يتسنى لها فرصة الاطلاع على أعمال الفنانين العظام‏لولعها بالفن ولموهبتها في الرسم‏ ولكنها في النهاية ‏تقرر التخلي عن الفن‏ لأنها لم ترى أنه بإمكانها أن تكون على المستوى الذي كانت ‏تتوقعه لنفسها::::::::::::::::الرواية لطيفة وخفيفة الروحكلاسيكية بامتياز
17,"Un clásico de clásicos, un manual de buenas costumbres y educación, reflexivo, nostálgico y repleto de frases maravillosas.Las protagonistas son personajes entrañables que por algo, después de tantos años, permanecen en la mente de los lectores, muchas cosas que aprender de la familia March."
18,"Read this many years ago, and it was delightful to reconnect with this wonderful classic once again."
19,"I have owned this book forever! I have the movie and have always loved it. Thanks to several group challenges on here, I have finally gotten to this little gem. Happy Reading! Mel 🖤🐶🐺🐾"
20,"This classic that so many have loved over the years, many having read it as young girls, is somehow one that I never read until now. It’s a lovely story, and I wonder how I would have felt about it, had I read it when I was younger. Like so many readers, Jo, the lover of books, the writer, is my favorite, a woman before her time, exhibiting independence and a desire for more in her life. It’s a coming of age story in so many ways as we see Meg, Jo, Beth and Amy develop over the years, each realizing their flaws and wanting to be better as they become women. They are guided by their mother, Marmee, who raises them alone for a a while during hard times while her husband is off doing his part in the Civil War. Had I read this years ago, I’m not sure I would have been as perceptive to the other things this story depicts - the societal norms of the time and the time itself, during and after the Civil War. Overall, even though it felt a bit old fashioned given when it was written and the time frame it covers, there are universal and timeless messages about the bonds of family, morality and love. It was an uplifting story that I’m glad I finally got to. I’m looking forward to the upcoming movie. I just couldn’t see it without having read the book. "
21,"

“Love is a great beautifier.”

The March Sisters.Marmee.Laurie.Hannah.Mr. Laurence.What a beautiful journey. What a beautiful family. What a beautiful story.The book is so simple that every time after i complete it, i wonder whether i missed something. It leaves me wanting to know what led Alcott to write this simple masterpiece.We have Jo ; a tomboy and an author who has a temper and a quick tongue, although she works hard to control both.We have Meg ; responsible and kind, has a small weakness for luxury and leisure, but the greater part of her is gentle, loving, and morally vigorous.We have Beth ; quiet and very virtuous, and she does nothing but try to please others.We have Amy ; an artist who adores visual beauty and has a weakness for pretty possessions. We have Laurie ; charming, clever, and has a good heart.This book is absolutely stunning in its simplicity. Alcott's writing is simple yet beautiful.

“I want to do something splendid...something heroic or wonderful that won't be forgotten after I'm dead. I don't know what, but I'm on the watch for it and mean to astonish you all someday.”

That being said i do have a *ahem* problem with this book. Yep. You guessed it. Actually, I have two problems with this book:1.  BETHHHHHHHHHHHHHHHHHHHH. NOOOOOOOOOO. I don't remember the last time i cried this much. It was absolutely heart-breaking. Whyyyyyyyyyyyyyyyyyyyyyy. no no no no no no. Plus the fact that some people call me Joey and this is my reaction every. single. time.2. I don't give a damn. single. f about what you think. JO ENDS UP WITH LAURIE. LOU LOU ALCOTT DID NOT WRITE ANOTHER BOOK IN THIS SERIES ABOUT JO'S CHILDREN. GOT THAT? Good!They are perfect for each other and they marry and they have kids and they live happily ever after. THIS IS MYBOATSHIPYACHTSUBMARINECRUISE SHIPTITANICHILLOCEANWORLDUNIVERSEAND IF YOU TELL ME THESE TWO DON'T END TOGETHER YOU WILL HAVE A KNIFE IN YOUR BACK.Look at me and tell me that these two don't end together!!!And Jo loves you too. YESSSS. CONGRATULATIONS ON YOUR WEDDING :) I stan this. I love this book. I LOVE THIS BOOK SO MUCH.

“I am not afraid of storms, for I am learning how to sail my ship.”

See? Even Lou Lou Alcott is telling to to sail your own ship.......P.S: Random person who is reading this : Please watch the 2019 movie adaptation."
22,there are no actual little women in this book. all regular sized women. title is misleading. 0/10. would not read again
