,Reviews
11,جورج أورويل عبقري بشكل مزعج. يكتب رواية أبطالها حيوانات في مزرعة ويخيل إليك بأن الأمر سيكون سخيفاً، أو شبيها بقصص الأطفال. على العكس، جورج أورويل نقل الواقع بكابوسيته، وجعل التاريخ أكثر قابلية للفهم، وشرح لنا باختصار كيف يمكن أن يتحول الإنسان إلى خنزير والخنزير إلى إنسان.رواية جديرة بوقتك بالتأكيد. 
12,"Funnily enough, i read this book as a child and thought that it really WAS about animals. I remember thinking, Evil Pigs, I'm glad you're bacon in MY world, and Poor Hardworking Horsies, come live on my farm instead. You can have all the hay and makopa you want (sadly, no apples, tropical climate).I reread it after education spoiled my natural inclinations for fast and absolute punishment of evildoers and eternal rewards for the good. I do find it pleasantly strange that these animals are symbols for political stereotypes and yet people still appear in the book. Isn't that CRAZY? That's literary perversion in a class all its own.I'm thankful i read this in my formative years, before I had all this intellectual baggage (emphasis on baggage, piano on the intellect), because I got to appreciate it like a child would, almost like the way I appreciated Charlotte's Web. To me, back then, it was just another story about animals, albeit a wordy one, with no pictures.Which is probably why I still experience a certain righteous thrill when eating crispy bacon. "
13,"Update after my February 2020 Re-readA lot has happened in the world since I read this in high school in the mid-1990s. The book is as interesting and powerful as I remember. However, I think having an adult perspective on life, government, laws, taxes, rights, etc. makes this a much more powerful for me now than it was when I was a teenager. One of the great things about this book, too, is that it is not very long. I think that morality tales with political undertones can be daunting if you know you are dealing with a 300-page book. This tells a strong tale in 125 pages or so that is easy to read but difficult to swallow. An allegory that is a must read for all!I will also say that this book has an ending that I remember as being “wow, but not super shocking” as a teenager. Now, it is absolutely terrifying – it gave me chills!Original reviewOne of the best - no doubt! So much symbolism and meaning crammed into such a small book. Also, a great use of anthropomorphism (I just wanted to use a big, fancy sounding word!)Review wise, that is about all I need to say - it is great, read it!But, I will add this anecdote . . .I read this when I was in High School as required reading. Most required reading books were long and not all that exciting (I am looking at you, Jane Eyre!) But, this one was so good that I couldn't put it down. And, since it is so short, I read it in one night. Well, the teacher had assigned chapters and asked us not to read ahead. Still hard to believe I got in trouble for reading too much of a required reading book!"
14,"George Orwell's Animal Farm is undeniably one of the best short novels ever written in the English language. It is a deceptively simple tale, which even older children could read. About an animal uprising, it is written in the style of a fable, and yet it can be read on so many levels. It is clearly both a satire and an allegory, a dystopian tale, and its author George Orwell made no secret of what regime, and which politicians, he was so mercilessly parodying. Yet as with all great novels, it speaks to us today and holds many timeless truths. It is the sort of novel where a reader will find new depths in each rereading.The inspiration for the novel came from a real-life episode. Orwell had just left the BBC, in 1943, and was uneasy about some propaganda he could see distributed by the then ""Ministry of Information"". He says,""I saw a little boy, perhaps ten years old, driving a huge carthorse along a narrow path, whipping it whenever it tried to turn. It struck me that if only such animals became aware of their strength we should have no power over them, and that men exploit animals in much the same way as the rich exploit the proletariat.""George Orwell wrote Animal Farm between November 1943 and February 1944, but the novel was not published straightaway, because of the USSR's status as an ally in the Second World War. George Orwell was a socialist writer, so the fact that he chose to do such a savage critique of the Soviet Union may come as a bit of a surprise to a present-day reader. One might have expected him to choose the far right, rather than the far left. But he personally felt that the Soviet Union (now Russia) of that time had itself become a brutal dictatorship, and that its original ideals had become perverted. Animal Farm was subsequently published in England in 1945, just after the war, and ironically it quickly became a great commercial success when it did finally appear, partly because the Cold War so quickly followed the Second World War. However the book was immediately banned in the USSR and other communist countries. To this day it is still banned or censored in some places; the United Arab Emirates, Cuba, North Korea - and China, until almost the beginning of the 21st century.In his story George Orwell chronicles the rising to power of Joseph Stalin, who is depicted by the pig ""Napoleon"" in the novel. The story parallels his emergence as a natural leader, and gradually follows his rise to power as a dictator. Near the beginning of the novel, the farm animals overthrow their oppressor, the farmer ""Mr Jones"". This is a direct analogy to the Bolshevik Revolution of October 1917, when the Russian Tsar Nicholas II, who had abdicated in February, was executed by the Bolsheviks along with the rest of his family, in July 1918. Interestingly, Orwell said the drunken farmer Jones, who neglects his animals, was based on the real life Tsar Nicholas II. But their democratic coalition of animals, all with a vision of independence, comfort and freedom from constraints, is gradually broken down. There is straightaway a consolidation of power among the pigs, who do no work because they are the ""brainworkers"" with what is tacitly agreed as superior intelligence. Just as the Soviet intelligentsia did, the pigs establish themselves as the ruling class in the new ""free"" society. In Animal Farm they then immediately begin to manipulate and control the new state for their own benefit.At the start of the novel, ""Major"" a middle white boar, has a dream, which he relates to all the animals, in a lengthy impassioned speech. It is a dream of the future, and of freedom for all creatures. It captures their imaginations, and inspires their actions from then on. Major is based on a combination of Karl Marx and Vladimir Lenin. Just as Lenin's embalmed body was put on display for the people, Major's skull is initially mounted as an emblem for the animals to revere, although by the end this is removed, and the animals are expected to worship Napoleon. Major's principles provide the foundation for the code of the revolution and the philosophy of ""Animalism"".The other main character at the start of the novel is the pig, ""Snowball"" who is based on Leon Trotsky. Just as in the Soviet Union, these two characters vie for power, with ""Napoleon"" using subterfuge and manipulation to his own ends. He arranges false confessions, show trials and executions to enforce his power, frequently changing history as the story unfolds. ""Squealer"" is a pig who works on behalf of Napoleon, employing various devious means to misrepresent and confuse the animals. He is apparently based on Molotov. Squealer speechifies, using elaborate philosophical ideas which the animals cannot really follow, often using the Socratic dialogue to get the answer he desires. And this is always used to justify the pigs' greedy and unprincipled behaviour; anything which is self-serving and goes against the original ideas of fairness. George Orwell is keen to show the corruption of ""Animalist"" ideals by those in power, not that the ideals themselves were wrongly held. In 1947, George Orwell wrote,""For the past ten years I have been convinced that the destruction of the Soviet myth was essential if we wanted a revival of the socialist movement ... I thought of exposing the Soviet myth in a story that could be easily understood by almost anyone and which could be easily translated into other languages.""For instance, Squealer works on the animals so that they accept a slogan which is almost the direct opposite of its original, ""Four legs good, two legs bad"" becomes ""Four legs good, two legs better"" overnight, as bleated by the impressionable, keen to follow, sheep. The reason for this is clear from the story. And ""Snowball"" (based on Trotsky) is thus expelled from the revolutionary state by a malicious comrade eager to dominate, using any violent means available to achieve his ends. Nobody knows who they can trust any more.The irony is at its highest in the depiction of corruption; the tyranny and hypocrisy of the pigs as led by Napoleon. The food rations get increasingly smaller, yet it is ""proved"" to them that they are all much better off than they were formerly under Farmer Jones. The animals' ideology of liberation and equality gradually disintegrates. The rules change secretly, slowly and silently, so nobody is sure what is really the truth any longer. History is rewritten; memories become unreliable; the brainwashing is slow and subtle. The animals can read, but there is little documentation, except for seven commandments, painted on the barn wall,1. Whatever goes upon two legs is an enemy.2. Whatever goes upon four legs, or has wings, is a friend.3. No animal shall wear clothes.4. No animal shall sleep in a bed.5. No animal shall drink alcohol.6. No animal shall kill any other animal.7. All animals are equal.Yet over time, each of these is amended, to the advantage of the pigs, until in the end there are no words showing at all, and the final famously nonsensical maxim is spouted without question, ""All animals are equal, but some animals are more equal than others.""The rousing song ""Beasts of England"", which all the animal took as their National Anthem at the beginning of the story, is banned. The symbol depicting the horn and hoof, on their green flag, which indicated their Animalism philosophy and power, is obliterated. (This was similar in real life to the hammer and sickle on the Soviet flag.) The novel is a dual critique against the Stalinist regime of violence, but also against the imposed rhetoric, against the language employed, logic and ideals.Another character indicated by George Orwell is his depiction of Adolf Hitler, as one of the farmers, ""Mr Frederick"", who wants to take over the renamed ""Animal Farm"". But there are many minor characters whom we all recognise in our own lives. Take the cat, who votes for both sides at the same time. Who has never come across a ""two-faced"" person? Or the pony ""Mollie"", the stereotypically vain and lazy original Essex girl, with her penchant for wearing ribbons in her hair and looking at herself in a mirror, regardless of any greater good which may come about by a little hard work. The story of the carthorse ""Boxer"" will break your heart. His courage, his steadfastness; with his personal motto, ""I will work harder!"" he is the archetypal salt of the earth. But he is naïve and gullible, and the reader fears that he will be taken advantage of to a devastating conclusion. You will cry, internally at least, but you will also laugh with this book. Here is an extract from the pompous poet pig, Minimus's, eulogy about Napoleon.""Friend of the fatherless!Fountain of happiness!Lord of the swill-bucket!""The conclusion of the book is predictable, but perhaps not in quite the simple way the reader expects. Yes, the oppressees become the oppressors, but in a fiendishly clever denouement. All the political manipulations of the novel are recognisable today. Wherever you live, you will not have to look very close from home to find such a regime. And also, the brilliance of this novel is that those characteristics of scheming, dishonesty, cynicism, and underhanded ways of achieving a particular end, are not confined to politics. Who has never watched a skilled manipulator diverting attention from one major problem by concentrating on a minor one? It may have been in politics - or it may have been in a committee meeting - or even, dare it be said, around your own dinner table. Large or small scale, these observations by George Orwell are, sadly, truths about the human condition and human behaviour. They are timeless, and present in any institution, cooperation, business, family - in fact any group of people. One critic has even suggested that Orwell has put himself in the novels as Benjamin, the donkey, a wise old creature who is the only one who pessimistically repeats, ""Life will go on as it has always gone on - that is, badly.""Have you actually read Animal Farm? No? Then please do. You read it years ago? Then try reading it again. It is an outstanding novel, with the hallmarks of a true classic; it is both entertaining and profound."
15,"
في مزرعة الحيوان .. يهان المرء أو يهان :
إذا أكملت قراءة الرواية احذر، لا ترفع رأسك عاليًا لتنظر، لأنّك إن نظرت اكتشفت، وإذا اكتشفت فهمت، وإذا فهمت سجنت أو كمّمت أو رضيت، وإذا رضيت اقتنيت أو سكت، فإذا سكت فاجلس ساكنا قرب أبواب الصّمت، وأمّا إذا اقتنيت فالطبلة سعرها رخيص وفي المتناول، فاقتنها واجلس لتطبّل، ولا تخجل وإيّاك أن تستحي، ففن التطبيل فنٌ عريق عراقة الإستبداد والطغيان، والتّطبيل أشكال وألوان، فاختر لونك بإمعان. 
في مزرعة الحيوانات .. واقع أم تخيلات ؟ :
وأنت تقرأ هذه الرواية ذات الأحداث المتخيلة، ستقرأ جملا تعرفها، فتنبثق أمامك معان تعرفها، وكيف لا تعرفها وأنت تعيشها ( تغيير دستور، خلق قوانين جديدة، استبداد وطغيان، تزييف للتاريخ وتغيير للحقائق، جمل متكررة ومهترئة لتنويم الجماهير، تخوين البعض وتأليه للبعض الآخر ) فيتسرب الشكّ إلى عقلك .. أأنا أقرأ الرواية ؟ أم أعيش الرواية ؟ هل أنا هنا أم هناك ؟ أم إنّ هنا وهناك متشابهان أو ربّما متطابقان ؟فتدرك أن ما كتب في الماضي ليس بالضرورة متعلقا بأحداث الماضي، وأنّ الأساس في الرواية هو فكرة تحويل الثورة من وسيلة نحو الحريّة والتّحرر إلى أداة قمع واستبداد، وهذا أمر يحدث في العالم كلّه مهما اختلف الزمان، ونحن العرب نعرفه حقّ المعرفة.
في مزرعة الحيوان .. من هو الخنزير ومن هو الإنسان ؟ :
وكان أثنى عشر صوتا يصرخ في غضب، وكلها متشابهة. لا حاجة للسؤال الآن، عمّا قد يحدث لوجوه الخنازير. وتتطلع الكائنات في الخارج إليهم من خنزير إلى إنسان، ومن إنسان إلى خنزير، ثم من خنزير إلى إنسان، ولكن أصبح من المستحيل القول من هو الإنسان ومن هو الخنزير. نعم يصبح التّفريق بين الخنزير والإنسان أمرا صعبا يصل إلى حد إستحالة فعل ذلك، فالإنسان كائن مكرم ولكن تصرفاته اتجاه أخيه الإنسان قد تضعه في مرتبة أدنى من الحيوان.
في مزرعة الحيوانات .. إسقاطات ونبوءات :
هل مصير كلّ ثورة هو الزوال والإندثار ؟ لقد لخّص لنا الكاتب فكرة الثورة .. وضع سيء يدفع نحو التّمرد، التمرد تتبعه ثورة، الثورة في بدايتها استجابة طبيعية دون حسابات شخصية، مع وصول الثورة أو اقترابها من النهاية يظهر على السطح أشخاص رأوا وشاهدوا إمكانية النّجاح فاستغلوا ذلك ليقودوا الثّورة وهي في رمقها الأخير، فيزيفوا ويغيروا ويخدعوا ويمكروا، وفي النّهاية يمسكون بزمام الأمور ليقودوا الآخرين نحو أوضاع قد تكون أسوأ من الوضع الذي ثاروا عليه. فتدفن الآمال والأحلام تحت تراكمات الكذب والتزييف، وتحكم الشعارات، وتغتال الطموحات.
في مزرعة الحيوانات .. عن الرواية والمراجعة :
الرواية تقرأ وربما تقرأ مرة ثانية، مليئة بالرمزية نعم، قد تبدوا للبعض طفولية نوعا ما، ولكن تستحقّ القراءة بكل تأكيد. أمّا المراجعة فلا تستحقّ القراءة بكل تأكيد فهذا النوع من الروايات لا يستحق مراجعات بل قراءات وتأملات."
16,"Animal Farm by George OrwellThe animals of a farm, tired of the continuous abuses of human beings, decide to rebel. And after chasing the owner, they try to create a new order based on an ideological concept of equality. It looks like a fairy tale, but it's not to entertain the little ones. Mainly, Orwell explored a historical fact through this story. 
The creatures outside looked from pig to man, and from man to pig, and from pig to man again; but already it was impossible to say which was which.
"
17,"i'm sure this book was very good when it came out in 19whatever (i could check this but warning - i am going to spend this review being as annoying as possible to a certain group), but it's way, way better now.in whatever time of the 20th century this came out during, this was thought to be written in opposition to stalinist russia. that's fine. whatever. not exactly a hot take for a white guy from the western world to be anti-USSR. but now...now it's abundantly clear.if it weren't already obvious that this book is written about how bad totalitarianism is (as opposed to being specifically about communism), take a look at the world around us, then check it against orwell's political views, then come back to me.a certain political faction (of evil morons) in my certain country i live in (take a wild guess) likes to call certain things (the ones that are against them) ""orwellian.""nonwhite people entering your country? orwellian. having to be nice to others and not call them slurs? orwellian. the idea of people not appreciating your opinions and thereby being ""anti-free speech"" (even though that is not what free speech is)? orwellian.ignoring the fact that the very idea of their using the word orwellian to serve their purposes is far more, well, orwellian, i'll just come out and say it: because people on the right don't know how to read, they haven't ever actually really thought about or analyzed either this or 1984. so they assume that george orwell is on their side - the pro-rich getting richer and anti-poor not being poor side.but, my dear conservative friends, orwell was an outspoken democratic socialist from top to bottom.so maybe pick one of the copious number of far-right classic authors to support your dumbass point.oh? there aren't really any to be found?bummer. maybe next millennium.part of a series i'm doing in which i review books i read a long time ago and either make myself or others angry"
18,"“Animal Farm” is a hilarious polemic, anthropomorphic, allegorical novel on the 1917 Russian revolution, but is very much perpetually applicable to the past, current and future political state-of-affairs! It is emblematic of rebellion against dictators and totalitarianism!It is a story of the Farmer Jones’ animals rising up in rebellion, tired of exploitation, to take over the “Manor Farm”, to build a fairer society for themselves. There are stark similarities between politicians and animal leaders. Power and use of language for controlling minds, has been astutely demonstrated in this novel, by George Orwell. Being a short-fabled fairy-like animal entertainer, it doesn’t render itself into a boring political study for a tad! A satirical comedy on the inextricability of power and corruption, and their insidious effect on the common public! The corruption of the pigs metaphorically demonstrates the yielding of the politicians (in any age or era) for gaining power and control. The skilful use of peer pressure by pigs to keep the rest of the animals subservient, is analogous to modern-day plight of students and corporate employees!The story begins with the 12-yr old Major(boar), revealing his dream to his comrades(other animals at farm), about the future rebellion of animals against men, and teaching all a song-“Beasts Of England”. He clarifies to all – ""All men are enemies. All animals are comrades.""Soon Major dies, Snowball and Napoleon, take the lead! One fine evening, the animals drive away Mr. Jones (farm owner), and rename the farm – “Animal Farm”.The 7 commandments are inscribed, on the tarred wall with great white letters-1. Whatever goes upon two legs is an enemy. 2. Whatever goes upon four legs, or has wings, is a friend. 3. No animal shall wear clothes.4. No animal shall sleep in a bed. 5. No animal shall drink alcohol. 6. No animal shall kill any other animal. 7. All animals are equal.Since most of the animals cannot learn to read or to memorize the seven commandments, the commandments are reduced to one simple maxim: “Four legs good, two legs bad.”Mr. Jones tries to recapture the farm, but Snowball successfully defends it. Mollie, the horse, who is seen consorting with the humans, is confronted, and finally leaves the rebellion and the Farm!The humans despise the burgeoning of the Animal Farm!But things don’t remain hunky-dory, and we see the rebellion being betrayed, the farm getting dilapidated again, all under the dictatorship of one of their leaders! (avoiding spoilers)Animal Farm is a fun ride, as it teaches the intertwinement and inextricability of power and corruption in the most amusingly creative way, which remains applicable to current age and aeons to come!A fun-filled 5 stars!!"
19,"This book is featured on Shabby Sunday @ https://readrantrockandroll.com/2018/...I read Animal Farm when I was in college and it was one of those reads where you think it’s going to be boring, but it turns out to be a favorite. It’s an allegorical tale representing the Russian Revolution where the characters in the book represent people during this time.I won’t go into the plot too much, but in a nutshell, this story is about a group of farm animals who rise up against the evil farmer who cares for them. They basically take over the farm by cause of Old Major (Marx/Lenen), the pig all about change. He get’s all the animals together into an uprising against Mr. Jones, the farmer (Tsar Nicholas II). The animal characters then run the farm themselves and develop their own hierarchy being lead by Snowball (Trotsky) and Napoleon (Stalin). In a way, the story reminds me of an Aesop’s Fable because the animal characters in the book have human characteristics and there are morals and messages that are quite obvious. Young readers can read it and they won’t pick up on the meaning–they’ll just think it’s a story about a group of rebellious farm animals against humans, but I believe the message that Orwell wanted to express is that power corrupts. Also that people need to think for themselves, educate yourself and make your own decisions. Don’t let others think for you.Someone recently asked me who my favorite character was in the book which is a really difficult question to ask, in my opinion. I liked a handful of the characters including Boxer, Snowball, Benjamin, and Clover, but if I had to choose a favorite, it would have to be Snowball. Snowball’s ideas were in the best interests of the animals and he was always fair. He wanted to educate the other animals and make life easier for them. He was intelligent, brave, and stood up for his beliefs which is why he’s my favorite character in the book.I’m not sure exactly how old my edition of Animal Farm is because no publication date is given, however, Goodreads seems to have this Signet Classic published in 1956. This thin paperback is in great shape for it’s age with clean, crisp pages.My rating on this one is 5*****"
20,يمكن لنا أن نقول أن روايتي مزرعة الحيوان وأولاد حارتناهما أعظم روايتان رمزيتان مباشرتان كتبتا في القرن الفائتفكلاهما لا يخفي من نفس المؤلف شيئاوكلاهما يعبر عن مرارة تعتلج بنفس كاتبهاوكلاهما بليغ وفصيح وممتع***وأظن سر نجاح مزرعة الحيوان المدوي هو تعديها حدود الزمان والمكانوأنها ومهما تعددت الأنظمة وتبدلت القوانين ومرت السنواتتظل خالدةلعنة أبدية تطارد المستبد في كل زمان ومكانلعنة على الخنوع والجبنلعنة تتردد على أفواه مستضعفي الأرضالذين ما إن تواتيهم الفرصةيمسكون بالكرباج ويستضعفون خلقا جديدا***أخبرهم كيف أن حياتهم قصيرة يظلون يكدحون فيها ثم فى النهاية يذبحونولا يوجد فى إنجلترا كلها حيوان حرإنهم لا يتركون لنا إلا الفتات مع أننا نقوم بكل العمل...*** 
21,"I first read this in Grade 11 and decided it was my favourite book. I knew a reread needed to happen right away, but it took me four years to finally get around to it when my boyfriend gifted me this beautiful illustrated edition. Animal Farm is a book I often think about and often quote, and it was a bit nerve-wracking to go back to it to see if it actually lived up to everything I had built it up to be. Thankfully, I'm thrilled to say it did.In many ways it's a little bit underwhelming the second time around, because the plot (which lots of people will already know because it's a retelling of the Russian revolution) is extremely simplistic. This meant, however, that I was able to focus more on motivations and symbols and the other meaty stuff outside of the plot (which, don't get me wrong, was still hella exciting).The big question: is this still my favourite book? Yes. I've not yet read a book that so succinctly and simply drives home an idea with wonderful intricacies and nuances. After all this time I also feel so comfortable with this book, I get it and love talking about it and see reflections of it all the time. Also, in response to this edition, I loved the illustrations. They were sinister and childlike and felt like political caricatures - I think Orwell would like them. Apparently Andy Serkis is going to be making a film adaptation of Animal Farm and I'm super jazzed. That doesn't really have anything to do with this review, but I wanted to share my joy.Finally, thank you to Greg for gifting me this pretty book, reading it aloud with me over FaceTime, and letting me go on big rants about why Benjamin is the WORST. <3June 23rd, 2012:One of my favourite classics. Absolutely brilliant. Just great. Read it in Grade 11 and never looked back! Really introduced me into loving classics."
22,"George Orwell leaves absolutely nothing to the imagination. This is a blatant political statement. There’s no reading between the lines in order to ascertain the meaning, it’s all here on the page. After around page twenty it was very obvious how this book would end. History repeats itself and in this case it goes full circle. Nothing changes. And a wise old Donkey was the only one in the piece aware of this. We can presume he has seen it before, though, on a character level he was a bit of an ass not to tell anybody what was coming. See what I did there? I’m good. I know. The problem I had with  Animal Farm is that I could not engage with it. The characters aren’t really characters. The setting isn’t really a setting. And the plot isn’t really a plot. They are all mere devices, a means for Orwell to blurt out his political statement. The entire book is one big author filibuster, an entire situation and a group of characters created for the simple reason of showing Orwell’s opposition to communism and, more specifically, the Stalin regime. It’s cleverly written, and it is funny at times, but such direct authorial intention took something away from the reading experience. I couldn’t lose myself within the writing. The pigs were used as an insult to mankind. Their leader Napoleon (aptly named?) slowly distances the pigs from the animals of the revolution. They begin to take on the traits of humans, and after a few chapters they have set themselves up as the thing they originally usurped. They become corrupt and driven by money and profit. They’re above their peers, ultimately, destroying their own aims. By doing this Orwell is calling humans pigs; he is calling post-revolutionaries pigs. For me reading this, this was more of an insult to pigs than humans. Pigs are lovely animals. (Nicer than humans?) The metaphor certainly relies much on the reader’s interpretation of what a pig is. That’s me just being pedantic and silly, but I guess I just like pigs. And I feel like I’ve read  Animal Farm before. I feel like I know this story, and that’s because it is the history of mankind; it is the history of revolution. So, needless to say, Orwell has captured a large sense of this on the page. When it has been read, it is definitely something that cannot be unread. The allegory is pertinent and, in a sense, an almost pessimistic truism, though the inner romantic in me finds such a defeatist attitude, well, defeating. It’s undoubtedly very intelligent writing, but I just didn’t enjoy it. When I read literature, whether it be poetry, play or novel, I like imagining things; I like coming up with my own interpretation, meaning, or criticisms. With this, Orwell has said it all. I feel like I didn’t need to read it, a plot summary would have given me everything the writing did.- This is the first book I read on my 2017 reading challenge, I hope I enjoy the others more!"
23,أفضل أعمال جورج أوريل من وجهة نظريوأحد أفضل الروايات السياسية الرمزية في تاريخ الأدب
24,"Communism, theocracy, fascism, capitalism, neocolonialism, neoliberalism, always the same piggy style Although it was mainly aimed at Russia and the Sowjet UnionBecause they at least tried to establish a socialist communist workers' utopia just like China and other states in South East Asia and around the world. The fact that it always failed is something so multidimensional that it would blow the complexity of this review throughout the book cover. And I´m not qualified too. So let´s better say that each system has its flaws, and that coincidence, big history, and geopolitics influence the rise and fall of theism and totalitarianism.All animals are the same but some are more equalEspecially apes love this idea to look at fur, gender, religion, political or economic ideology, skin color, tradition, clothes, etc. to find something that differentiates them from others as a legitimation and reason to exterminate them. Or at least first exclude, stigmatize, discriminate, enslave, and then commit genocides on them. Ironically some dictatorships like communism at least didn´t try to kill all black, Jewish, Muslim, Catholic, etc. people, but just everyone who disobeyed, although I´m not sure if this really is an advantage in contrast to fascism. Communism could simply kill so many more people in Russia, China, etc. because they had much more time to do so. So judging by the numbers, one could sayThat the kill count counts But how should one know which numbers are correct, because often nobody counted or was killed for trying to do soColonialism under authoritarian dictatorships aka monarchy fused with theocracy torture terror killed an unknown number of peopleFascism killed at least something between 75 and 100 million peopleCommunism killed something between 125 and 250 million peopleCapitalism, neoliberalism, and neocolonialism killed an unknown number of people in all exploited areas with billions of citizens by not helping them to develop and stabilize. And guess what, I would bet that each avoidable death within the last decades, now, and in the future could reach the levels above. Another Western derision after centuries of colonialism, now rebranded as neocolonialism under the neoliberal economic Nobel Price agenda. Nobody can say how many people are dying after unimaginable suffering each minute and, most disturbing, no media or politician cares or talks about it. It´s just too taboo to touch this connection with a pitchfork because of the implications and because of manufacturing consent crushing everyone who dares to speak out.https://www.goodreads.com/book/show/1... Evil intelligenceNo matter which farm animal, ape, or human tribe, the clever and ruthless sociopathic males will always try to dominate for more power, resources, sexy ape girls, and influence. All of human history could be seen as a permanent struggle with the megalomania of superpowers which have at least been somewhat tamed by democracy and capitalism. But even there are huge differences between the libertarian free US market and eco social Europe.Orwell simply later modified the same concept for 1984 or, one could assume, wrote a prequel1984 is the same with fascism and humans instead of pigs and communism and, of course, also the more famous one because it showed the direct consequences that are normal everyday life for many people around the world. No need to enter misantropic modeThere have been incredible improvements in the last 100 years and social evolution has become a peaceful revolution in many states, especially Scandinavia https://en.wikipedia.org/wiki/Nordic_... , my all time favorite example of a perfect balance of state and economy, of eco social politics and a controlled market. On the other hand, there are of course also states backlashing and thereby failing in Africa, South America, South East Asia, and the Southern US, but with the never ending hope for enlightenment, education, and distributional justice one can imagine a brighter future for them.Tropes show how literature is conceptualized and created and which mixture of elements makes works and genres unique: https://tvtropes.org/pmwiki/pmwiki.ph..."
