,Reviews
11,There are no words to do this book justice. 
12,"(A-) 83% | Very GoodNotes: Despite a weak climax, it's a delightful read: an excellent introduction to its richly layered, wildly imaginative world."
13,This is a disgrace to all pure bloods. My head looked quite dashing on that strange professor's head.. If only I could have extended my stay. Harry Potter.. This is not over yet.
14,I've FINALLY read a Harry Potter book!!!(Watch my review here): https://youtu.be/oUZ0EMsggSk
15,
16,Why the heck did I not read Harry Potter before now...its flipping magical (literally)!
17,"(A-) 83% | Very GoodNotes: An effortless enchantment, it's lush with warmth and lore: seeded well, it casts a spell, and leaves you wanting more."
18,"Publishers have my sympathy. If I try to put myself in the place of an editor picking this manuscript from the pile I can say with some certainty that I would not have recognized it as the ticket to a multi-billion dollar prize. I would have thought to myself that it was a good fun read, revisiting the magic-school trope and doing a fine job for children in the 8 to 12 range. If I hadn't had anything better land on my desk I might have published it, but then again, like quite a number of publishers, I might have passed in favour of a book I liked better.I read this maybe 15 years back so I could share in what was exciting my three kids at the time. And I've read it twice to my daughter, Celyn. We read the first 5 some years back, and now she's 12 we're going to read the whole lot. She's very disabled and can't read for herself (she can't hold the book or see the page for starters...) Having just finished I've checked the shelves to discover we have two copies of book 1 and two copies of book 3, but none of book 2. So JKR will be getting some more of my money shortly!To the review... I liked the book. I have no idea why it has sold a gazzilion copies more than any other children's book or why so many adults are so taken with it. JKR writes solid enough prose, though her addiction to adverbs in dialogue tags irks me no end, he said testily. She writes a fun and inventive story, though the internal inconsistencies would have distressed me even as a child. Why do the finest wizards in the land leave a great treasure guarded only by a series of puzzles rather than actual defences? If in the final scenes the puzzle poem hadn't been left to give the solution to the potion test ... or the key hadn't been left in the same room as the door that wouldn't yield to magic ... would that not have been a better way to defend the treasure? Yes ... it was more fun this way, but ... dammit ... kids aren't stupid...But yes, funny and inventive magic, school dynamics of making friends and enemies, the hijinx, the evil baddie, the chosen one... it's all good. Celyn certainly enjoyed it. She's on team Hermionie.The only other thing that really bothered me was the repeated insinuation, present even in the term itself, that 'muggles' are somehow lesser. That the random gift of magical ability somehow makes you better.I remember that later on (and hinted at in this book) the idea of mud-bloods (wizards born of muggles) is offered up as a proxy for racism and we're invited to condemn Draco Malfoy for his views (rightly so). But all the time I read this I'm feeling the hypocrisy embodied in the whole idea of muggles, which, albeit voiced without open malice, is really the same damn thing. I will report back on book 2 when we're done.EDITED IN FROM THE COMMENTS:>>Aliyah wrote: ""Personally I believe the trope is so familiar to you because of JK Rowling. She made this style of fantasy more popular."">My reply: Personal beliefs are fine and dandy, but in this instance ... badly wrong.My first encounter with magic schools was in The Worst Witch series (1974) which centres on a magic school and which I began in 1974. Followed by A Wizard of Earthsea (1968) which also centres on a magic school and which I read in 1975.The mechanics of reaching a boarding school on a dedicated train laid on for the purpose and of sorting a boarding school into four groups to be housed in four towers was something I encountered at a still younger age in the early 70s in my mother's copy of First Term at Malory Towers (1946). Join my Patreon Join my 3-emails-a-year newsletter #prizes.."
19,"Doing a listen of the entire series, Stephen Fry edition. "
20,"This book was okay. I didn't hate it or love it either way, though towards the end I realized how lukewarm I felt about the story since I would prefer to read any other book I had on hand. I appreciate the level of novelty in the world-building during the time this was first published. The friendship between the trio is cute. Hermione and Ron are fun characters and I might have enjoyed the book more if they had been the main protagonists. Downsides: I cringed at the excessive fatphobia, anti-semitism, and the turban part. I also didn't like that the final action of the book got skipped over quickly by having a fade-to-black moment and then a lengthy explanation told by one of the side characters. It felt like such an abrupt way to end the story... but TBH, I was glad to be done with it so I could move on to other books lol."
21,"***Because I got hate in the comments for OMG swearing in a children's book review (which I get, I guess...), DON'T READ THIS IF YOU ARE UNDER 18. Happy now, everyone?***Well, I did it. I FINALLY read my first Harry Potter book...and in the same year as its 20th anniversary no less.But better late than never, no?Annnnd I already ordered the illustrated hardback. And asked for the full hardcover set for Christmas. From my dad. Because nothing says, “I’m a thirty-fucking-five-year-old adult” like asking Daddy for Harry Potter for Christmas.  #TeamDumbledore XXXXXXXXXXXI have a confession to make. ***I have never read Harry Potter. Yes, yes, I know...this is akin to reader sacrilege.But I just had no interest in these books when they came out. I was too busy reading about men in kilts fucking the milkmaid. Therefore, my only experience with ""Hermione"" is the SNL skit where Lindsey Lohan shows Harry and that other scarfed dude her ginormous tatas.   Well, what with everyone going ape shit over the newest installment, I figure I should probably find out what all this Hogwart's business is about. And since my friend's 9 year old demanded that I read his copy, I now have the paperback in my possession. Hoping to get starting this week..."
22,"These Are The Stories Before We Had SmartPhonesMany years ago, I read Harry Potter and the Sorcerer's Stone when it was first published in the US, before the movie, before all of the fame and merchandising opportunities. Initially, when I read it, I devoured it in two days. Now that I am old, well as old as Megan Fox, I wanted to hate on the author but couldn't.JK Rowling makes writing look easy. Her prose is easy to read out loud, very smooth. Although the world that she has created is magical, it isn't confusing or that difficult to imagine unlike LOTR or Dune. The book is also incredibly fast paced. Many of the fantasy books that I have read have at least 100 pages to warm up. So how does the author make us want to root or cheer for Harry? How do we become invested in him? He is an orphan and an abused orphan at that. On the one hand, this formula definitely works, but isn't it a little over done? JK Rowling also sets up some beautiful scenes like when Harry is receiving his invitation to Hogwarts. How many people actually try that hard? When Ron and Harry discover that Hermione is in danger, they both go to assist her. However, most people these days would go, ""Oh well."" Sorry my INFJ is showing.There were a few things that I didn't like:*Why does JK Rowling hate cats? Mr Dursley sees something odd, a cat reading a map. My cats play chess, play the piano, watch TV, and once even typed ""hi"" on my computer. I don't find reading a map to be a bit strange at all. Maybe my house is just brimming with magic and as a muggle I just don't know about it? Mrs. Figg also made Harry look at photographs of all of the cats that she has ever owned. As if that is some sort of punishment!*How Hermione is treated. When Ron and Harry are in trouble, Ron screams at her, ""Have you gone mad? Are you a witch or not?"" Um Ron, if you treat me like, you can save yourself. At the end of the book, Hermione is never fully rewarded for her portion in saving Ron and Harry, just figuring out the riddle. Even after she was a better person than I.*Quidditch and chess - not really my thing although this opened up a brilliant line of merchandising for the author.*Some things didn't make sense to me. Why was there a sip of the potions left? Why exactly was Dudley so popular at school? Now, I think a trip to Orlando is in order to visit the Wizarding World of Harry Potter!2023 Reading ScheduleJan Alice in WonderlandFeb Notes from a Small IslandMar Cloud AtlasApr On the RoadMay The Color PurpleJun Bleak HouseJul Bridget Jones’s DiaryAug Anna KareninaSep The Secret HistoryOct Brave New WorldNov A Confederacy of DuncesDec The Count of Monte CristoConnect With Me!Blog Twitter BookTube Facebook Insta"
23,"Third Re-read of the series, and this time I read the illustrated edition, which was pure magic. On to the next one!******************************** Original Review:I read this book a couple of years ago and, for some unknown reason, never continued on. It was just as wonderfully magical as I remembered, a breath of fresh air during what is usually a stressful time of year for me. I have yet to find a story that feels so pure and childlike that appeals to such a broad range of people. There’s something for everyone here; whether you are 10 or 100, Hogwarts is a place you can escape to and enjoy hearty adventures that you won’t find elsewhere. I truly love all of the characters and feel the entire cast is well done, but my personal favorites are the Weasley twins, Hagrid, and Professor McGonnall. While I’ve seen all the movies and know the general storyline, I’m really excited to experience the story “first hand” and see what all was left out from the films. I’m also intrigued to find out more about each house, especially the ones that took a backseat in this story. Not sure if I can say anything that hasn’t been said before, but I loved it! Buddy read with Sam of Clues and Reviews! "
24,"So I read the newest editions of the books that I’m going to collect. I have so many different collections I’ll probably add later. In these new books I actually love the art on all the pages instead of the interactive stuff. I put together a collage of a couple pages *******Where in shit’s ass is my review with all of the pics of the illustrations from the book in it!! Rat bastards!! Anyhoo, reread on Audible 😘Well, I actually found my review in my blog so suck it GR 🤣😂Blog: http://melissa413readsalot.blogspot.c...Mel 🖤🐶🐺🐾"
25,"It's Always Great, Coming back Home.. There's a reason us, the Fans, feel that we're connected, no matter where we from, different culture, ethics, ages..we're all graduated from there....Hogwarts.. even like we were in same class,classmates, no matter which edition we read....Cause Harry Potter is not just a story..it's a Life..The Boy Who Saved Flourished the Book IndustryIt's One of the most important novels in modern history, Sorry, it's The Most Important ONE.This Review also for those who hate the series !Please bear with me..Without it, most Book stores & publishers may have the same fate of Video Stores like Blockbuster LLC, which, despite being super popular in the 90s, closed all the stores by 2013, shutting down forever.Yes, without this Novel, and with the rapid change in technology, the ease of making e-books and reading it in PCs, Smartphones, Tablets..etc, the publishing and trade of new paper books may decrease rapidly.It'd be limited for religious or educating books, classics, small novels. Even those could be just electronic too, and the Books be just like Good Ol' Video Tapes.A Dystopia, right? very gloomy idea to the world without This novel, The One.Well, in the case you think I'm exaggerate..Let's have,
A Brief !! History of Literature in the 90s-------------------------------
Well, let’s back to early 90s , where TV is in every house, even in every room, Video sets are there too, rental video stores everywhere, satellite receivers and cable channels growing fast packed with channels for kids & teenagers, making them attached more & more into screens, not to mention Video Games, Game boy and Nintendo… Those of this new generation who read are “weirdos"" or ""nerds” to the rest of their peers.And for those “few who read”, book stores mostly got for them comics and graphic novels, which most of them created early this century.Classic Novels, they read just for Schools and Classes mostly.And New Novels that make Best Seller are the ones made, or will be made, into movies for Julia Roberts, Tom Cruse or any of the 90s Hollywood celebrity, or the ones by Stephen King because ,of course, will be made into movies too.Even these new novels didn't live up the selling numbers of Tolkien, Charles Dickens, Agatha Christie -what’s with the British authors and selling numbers :)?- , also in Russia no more Dostoevsky and Tolstoy, no more Hugo in France, in Egypt no more like Naguib Mahfouz & the great authors of the 50s to 70s..No new Big Hit for novels, most of the selling books are those of Speculation about strange & mysterious things in the world or in religion, Dream interpretation , cocking books or celebrities rumors.While in US & UK, Top Selling books mostly the Self Help ones, or those teaching Computers Programming and Web Sites -this brand new huge technology leap back then-No new novels to attract the new generation of kids and teenagers, There's few Successful Highlights though, like R.L.Stine’s Goosepumbs in 1992 which made a very good success, and translated in many countries including Egypt.And in Egypt there’s also a very successful project by respectful Publishing house that made “Pocket Novels” for youth, by brilliant Egyptian writers presenting huge variety of novels of many genres, Sci-Fi, Action Thriller, comics, Romance .etc.There’s also “Reading for All”, project by the first lady “Susan Mubarak”, reprinting a huge verity of important books and novels from all over the world in very cheap prices.But all these effort didn't attract “more and more” of new youth readers as intended, it just made more and more books for those few who already reads.The vast numbers of those who don’t just read will increase if there isn't a BIG new attractive Reading Experience to get them into reading, specially with the more channels, more movies.But the BIGGEST Obstacle for them to read came out in 1994, and became a real phenomenon by 1995....it’s Playstation, The giant Japanese Gaming leap..Football, Crash, Pepsi man, even the comics heroes also have their games, so why reading Superman, Batman’s comics when you can play them..
~~~~~~ A beat. ~~~~~~
So by 1996, with this growing leap in Gaming, also the Computer 3D games getting much improved, Books get replaced bit by bit by a gaming controls.So do you think it’s wise for publishers to publish a book for new writer?Of course not, it may not even cover it’s publishing cost.So it was very normal when in this year, 1996, when Joanne, a 31 years old lady from England , handed the manuscript of her first novel to 12 publishing houses, all of them rejected it...A manuscript of over 200 pages of a novel, that she had hard times in her personal and professional life while writing it, and for children??? Seriously is there still any Child left who still read? it’s 1996, the Era of Playstation and Video Games.But then, the Modest “Bloomsbury“ agreed to publish it , with 2 advises for her, first that she’d get a day job, since it’s a little chance of making money in children's books. - later she received a grant from the Scottish Arts Council to help her continuing writing.-But the significant advice was to change her pen name cause young boys might not want to read a book written by a woman..So with her name & her grandmother’s ""Kathleen"" come the 2 initial of her pen name..
J . k . Rowling
And in 26 June 1997 , with 1,000 copies, 500 of which were distributed to libraries, come out in UK, to our World The Greatest..

Harry Potter and the Philosopher's Stone
And Bam!! , everything happened so fast..Before the end of this year the novel was awarded many important literary awards in the UK.An American important publisher, Scholastic, won the rights to publish the novel in US, with a huge check Rowling would never dreams of.Just with small change, 'Philosopher's Stone' to be 'Sorcerer's Stone', as the American publisher feared 'Philosopher's' may not be that attractive to young readers..And Thanks to Harry Potter, now Every young readers worldwide know much more about Philosopher's Stone's legend.In 1998 Book Two released in UK , 1999 in US, winning more literary prizes. And becoming NO.1 Top Selling Book in UK , US and many other countries which start to publish the translated first book.

And on 8 July 1999, The 
First Breaking Record
 made when Book Three sold 68.000 copies in just three days after its release in the United Kingdom.. and more copies when it released late 1999 in US..With the fast growing popularity of Harry Potter among readers, more records had been broken..The 3 books takeover the Top Spot in all charts of Best Selling Books for weeks & months, and it's even still in hardcover editions.This conquer of the Top Spots made some literary magazines & newspapers separate the 'Harry Potter books' selling records from the rest of the top selling books, splitting the lists into 'Children Books' and 'Adult Books' sections, under pressure from other publishers who were eager to see their books given higher ranking.And then it was year 2000 , where everything is about to change ... forever..The Playstation 2 is out there, and even higher leap in Computer Games..But even with this much of temptations, thousands of children, teens and parents gathered in the Midnight of 8 July 2000 in UK and US at the same day in front of stores, not in front of Cinemas as usual, not electronic stores as Apple stores as happening theses days, But it was in front of Bookstores, for The First time in the Book Stores History, to buy a copy of... Harry Potter and the Goblet of FireAnd They didn't mind to find out that the book is over 700 page, it was even for their pleasure, more than double the size of any of the first 3 novels.. double the thriller, double the fun..Over 3 million copies sold at that day only in the US , a New World Record, totally unexpected one.Huge story, bigger plot , mysterious and very well written.And more literate prizes for Rowling... more translated editions to more than 40 language. And a huge budget for the upcoming first movie of the series, which beautifully visualize the magic of the novel by the faithful producers and the director...and it also made some Cinematic Records back then, but that's not our subject now. 
~~~~~~ ~~~~~~
With the announcement of pushing the publishing date of Book Five to mid. 2003 , and with 2 movies out so far, The Hunger for reading Harry Potter kept on..So, As more readers from this generation start to increase , Publishers and Book Stores start to promote for more books for those readers who are hungry for more..Older Fantasy books , like Lord of the Rings -which was a super successful movie by then too- Narnia , Golden Compass and many other novels start getting more reprinted editions. And so Book Stores prosperity increased as it get more and more readers.More countries welcomed the Harry Potter phenomenon.. The English edition AND the local translated ones , both been sold everywhere worldwide.Even in Egypt English edition sold at many books stores. And, hopefully, some New Book Stores specialized in English novels and books start to open in Cairo & Alexandria by 2002-2003..And in summer 2002, after the Movie wild success, Nahdet Masr publishing house got the rights and published the Arabic edition.Although it cut some of the lines for length issues, the edition still hold the magic of it ..making a very good sales.
~~~~~~ ~~~~~~
The good news is, the literary movement didn't stop there, Harry Potter and Reprinted Classics. No , there's more new books come out for the increasing demand from the readers..By 2002 ,Life of Pi, Man Booker winner make very good sales numbers.And in April 2003 Dan Brown (previously published 3 novels, making good sales) released a novel that made Huge Fuss around and making a new sales records, The Da Vinci Code..The funny thing that there's a reference in this novel that Harry Potter is 'the Second Most Selling Book in History after the Bible', a speculation that happens to be true in less than 5 years after that.A month later, May 2003, Khaled Hosseini released his first novel, The Kate Runner  which also made a very good records too. -Don't you agree if there's no Harry Potter before, this Afghan-born author would have a chance? He'd be rejected by 12 publishers like you know who :)- And all that didn't affect the main reason for this new 'Literal Renaissance'.All that didn't affect the Records Breaker to break records one month later..On 20 June 2003 book Five 'Harry Potter and the Order of the Phoenix' comes out..Ten thousands of all ages conquer the Book Stores in UK, US and other countries too at the same day to get The One Book they've been waiting for at least 2 years. Shipping agents like FedEx made the delivery to many countries to get the book at the same time.A New world Record ,5 millions copy at the first day only..For the first time in France a non french language book placed in no.1 of the bestselling book....Some kids got a headache called 'Harry Potter Headache' as they read the whole 850 pages of the book five, the biggest so far, at the same day without resting.And in Egypt, September the same year, the Arabic edition of book three comes out with unexpected sales records, first edition run out of the stores by the first week only, though it's nearly the beginning of the School year, and the movie of this 3rd book still filming. ِAnd the price of it get higher 20% in 2 days and still with increasing demand..More English books and novels sold in Egypt too, along with the Arabic ones, publishing more books for new Egyptian authors and writers along with more of the famous ones, Alaa El Aswany's debut Novel 'Yaqubean's Building' making a very good selling numbers..

And in  July 2004 the Arabic edition of Book Four makes a price war between book stores and magazines stands.January 2005 , an abridged translated edition of Book Five make many readers angry in Egypt , specially that many already read the English edition before, so the publisher release an unabridged one by May.
~~~~~~ ~~~~~~
And on 21 July 2005, A Higher Record that breaks all the previously ones

 6.9 million copy of Book Six sold in US in its first day only...A huge book, it may not be as the fans' expectations of being full of action , but it get a twist that blow minds about one of the most interesting characters, Professor Snape. That made many fans and even big authors like Stephen King and Salman Rushdie talk about for months..With Pre-Final Book of Harry Potter is out, it followed by a massive variety of New Novels, New Series, New Authors..Twilight series, Percy Jackson series, and much more, more Books Sales not only in US, UK but worldwide..More Novels hit the top sales..A Real Prosperity.But still Harry Potter is the Records Big Breaker...At the midnight before 21 June 2007, Everywhere around the Globe, the scene of thousands of people lining in front of Book Stores was repeated...even Bigger than any time before..A Huge Record for Pre-Orders online reach to One Million copies by Amazon only, and total sales of 11 millions copies in UK and US in the first day only.The book sold at the Same Day almost in Every Single Country..even in Israel which made a big religious fuss because the Book Stores opened to receive and sell the book at the releasing day which was their holy Saturday, But it's Harry Potter after all, the world's most unusual, unexpected phenomenon and sales records breaker.And that's not bad, it was the Miracle of bringing back readers to Book Stores...And it's not just Harry Potter...Now, that 
'All was well.'
 , thousands of topics went online asking 'what to read next'....Indeed, although there's the e-books, e-readers..etc, still there's thousands of new books and novels published and sold every year , in every where in the world.The gaming devices is increasing? yes, But not as expected though by the 90s and early 2000s 'remember Nokia N-Gage?'.. but so does the reading devices which first come out by Sony in 2004,make big step by Amazon's Kindle in 2007...the ebook applications on every device.New books and series come after that, and still on, making super sales, attracting more readers... more writers come with more books and novels, some are just a rip off others and some are really original and brilliant. in UK, US , Egypt ..everywhere all over the globe..No matter a Playstation 4 is out, or new Xbox, the Books still there...with its most beloved magic.. The magic of books is back and , I believe, to stay..Don't you see with me that the magic of Harry Potter is one of the main factors of this magic?
“This boy will be famous. There won’t be a child in our world who doesn’t know his name”
That's what Rowling wrote at the very early pages of her first book.. The one that rejected by 12 Publishing Houses in 1996..Well, what about now?God, Talked too much in the ""Brief"" introduction , didn't I?Well, that's it for this review... I guess some still think it's just the Propaganda that made that all....Well I'll try to prove them wrong by the upcoming next 6 reviews at the other 6 Books of the series..Links will be here as soon as it'd done ..But for The First one... sorry to add one more , but 20000 characters aren't enough.The Ultimate Review of Book OneNow I'll be back to go around Hogwarts... For the Zillionth time I guess..Hope to see you there too, come on and try first year :)From HogwartsMohammed ArabeyThe Craziest Potterhead of Egypt Re-reading the new edition -Guess I'm addicted to new editions BUT this one really rocks..""Bloomsbury-2014""from 12 Sep. 2014to 23 Sep. 2014المقال بالعربية من هنا"
