,Reviews
11,"I hated this book. First off, as I remember, it talks about humans failure to govern ourselves, or more broadly the failures of human nature. There are a few reasons why I think simply dropping a group of kids on a desert island does not in fact prove anything.1) These kids were raised in a capitalist, nominally demcratic society. The first thing they do is appoint leaders. As someone who spends my time working in consensus based groups seeking to challenge hierarchical structures, I have a strong belief that this is not how things need to be. It takes a bunch of unlearning and relearning to use these formats - simply being in a new space or being a child does not do this work. The author and the children he writes about are a part of a specific culture, and it's incorrect to generalize these values to a broader concept of human nature.2) They're all boys! Again, socialization (yes, even of a 6 year old) plays a huge role in what behavior we see as appropriate. While it's quite true that men (or at least masculinity) control government, it's ridiculous to use only boys to extrapolate what ways of governing ourselves are possible.I read this book in 1996 when I was a freshman in highschool, so maybe there's something I missed. Or maybe my memories are being colored by just how gross the pig's head descriptions were. If so, feel free to correct me. For now though, I have to say that this book is offensive and makes dangerous assumption."
12,"A hard book to rate as although its well written and is very thought provoking, the content gets unpleasantly graphic and some aspects are awkwardly dated (eg the assumption the British boys should be jolly good chaps - “we’re not savages, we’re English”).PlotIt starts off as a conventional adventure: a mixed group of boys (some know each other; many who don’t) survive a plane crash on a desert island and struggle to survive. It is somewhat confused and confusing at first – perhaps to make the reader empathise with the boys’ confusion.From the outset there are issues of priorities (Jack’s instant gratification of hunting or Ralph’s long term need for shelter and maintaining a fire signal) and leadership. It’s inevitable that standards of “civilization” will slip. There is also an infectious fear of “the beast”, although whether one interprets it as animal, airman, hallucination, or symbolic may vary at different points in the story. Certainly the tone of the book changes after Simon’s first encounter with Lord of the Flies.Image: Teaching Lord of the Flies, by The Jenkins Comic (Source)Group DynamicsEventually the boys split into two groups: hunters who become ever more “savage” in appearance and behaviour, and the remainder who want to retain order, safety, common sense – and their lives. Why do the obedient and angelic choir turn to savagery - does the fact they have an identified leader, who isn't the overall leader once they're on the island, contribute? One also wonders how the story might be different if it was a mixed sex group, or even an all girl group. Very different, certainly, and I suppose it would provide a distraction to what Golding was trying to say about human (or just male?) nature.It illustrates how petty bullying can be condoned and encouraged within groups (exacerbated by rituals, chanting, body markings etc) and how it can escalate to much worse. Nevertheless, one of the main victims, Piggy, is proud of his differences, demonstrates knowledge and intelligence and actually grows in confidence as his leader loses his.Milgran, Zimbardo, Christianity...It questions whether it is power or the environment that makes some of the boys so bad (echoes of Zimbardo’s prison experiments and Milgram’s obedience experiments - if a book can echo things which came after it was written). In fact, Golding ""experimented, while a teacher at a public school, with setting boys against one another in the manner of Lord of the Flies""! See HERE (thanks Matt).The more Christian concept of original sin runs through it, which was probably Golding's intention (his editor made him make Simon less Jesus-like), along with other Christian analogies relating to snakes, devils (aka Lord of the Flies), self sacrifice, and redemption/rescue. And then there are the conch and fire as symbols of order and god, respectively, in total contrast to the warpaint etc of the warriors. Lots to think about, but more the stuff of nightmares than dreams.Compared with The Hunger GamesIt's interesting to compare this with The Hunger Games, which modern teens probably find much easier to relate to (see my review HERE). I think one problem Lord of the Flies has is that the period is tricky: too far from the present to seem ""relevant"" (though I think it is), but not long enough ago to be properly historical.Compared with I Have No Mouth and I Must ScreamFor another dysfunctional group trying to survive a very different ordeal, see Harlan Ellison's horrific short story about an evil supercomputer, which I reviewed HERE."
13,"Without what the author intended to do or probably has done, it would be a 3 star, but so 1 star is the only option.Of course, it´s completely natural to become primitive again within the shortest amounts of time, and not an unintended dark comedy, self satirizing, biased, sexual predator of an author, who finally deus ex machinas out of this mess. „In a private journal and in a memoir for his wife, Golding said he tried to rape a 15-year-old girl when he was 18 and on his first holiday from Oxford“https://en.wikipedia.org/wiki/William...„He had met her when both were taking music lessons in Marlborough, Wiltshire, when he was about 16 and she was 13, but he tried to rape her two years later when he was home during his first year at Oxford.Golding writes that they went for a walk to the common and he 'felt sure she wanted heavy sex, as this was visibly written on her pert, ripe and desirable mouth'.Soon they were 'wrestling like enemies' as he 'tried unhandily to rape her'.She resisted and Golding, years later, wrote that 'he had made such a bad hand at rape' before shaking her and shouting 'I’m not going to hurt you'.“„A later girlfriend, Mollie, was also treated badly by Golding.She was another local from Marlborough whom he later let down by breaking off their engagement because he had found her frigid.“https://www.dailymail.co.uk/news/arti...„The attempted rape involved a Marlborough girl, named Dora, who had taken piano lessons with Golding. It happened when he was 18 and on holiday during his first year at Oxford. Carey quotes the memoir as partially excusing the attempted rape on the grounds that Dora was ""depraved by nature"" and, at 14, was ""already sexy as an ape"". It reveals that Golding told his wife he had been sure the girl ""wanted heavy sex"". She fought him off and ran away as he stood there shouting: ""I'm not going to hurt you,"" the memoir said.“https://www.writerswrite.com/sir-will...„Golding, who won the Nobel Prize in 1983, three years after bagging the Booker for Rites Of Passage, admitted trying to rape a 15-year-old schoolgirl when he was an 18-year-old student at Oxford, according to a forthcoming biography by John Carey.The schoolgirl put up a fierce resistance. But they had sex two years later, according to Golding, who nevertheless called her “depraved by nature” and “sexy as an ape” in his unpublished memoir, Men, Women & Now. He wrote it for Ann, his wife of 50 years, to explain his “monstrous” character.“https://readiscovery.com/2009/08/18/w...https://www.theguardian.com/books/boo...Fringe philosophyDowngrading and unintended satirizing of kids´ language from an adult´s perspective to seem capable of writing empathic and emotional, tragic-comic dialogues and characters is a cheap trick that fails epically, if not performed right. But it´s the logical consequence of making kids act as if they were stupid animals to integrate a biased, boring, and one sided plot. If you want real philosophy on an island, read: https://www.goodreads.com/book/show/2...More bad philosophy on an island, read:https://www.goodreads.com/book/show/2...This one has everything, racism, glorifying religious extremism, a true, clear picture of our past.Back to the show, as it´s often the problem with monopolies, the ones in art lead to overrated, hyped, and simply not good wanna be philosophical constructions. I mean, symbolic, metaphysical, allegory metaphor overload for young people who want to be entertained? Honestly? „Don´t try to murder each other kids.“ What a lesson! Of course, kids are so stupid that they immediately establish cultic dictatorships if they are not supervised, what else should logically happen. If this wouldn´t be a typical forced read to torture school kids and a kind of pre pop psychology Nobel Prize higher literature with meaning drivel, I would say it´s barely average, but because of its excessive misuse, it´s just unacceptable. Possibly the ever so clever bureaucrats of the boards of education all over the world ought think a second about removing all the trash of all the lauded, boring, outdated, obsolete,… literature each country tends to accumulate in a strange mixture of patriotism, cultural imperialism (our writers, literature, tradition) and think about including the great, amazing, wonderful worlds of literature kids and young adults want to read.The worst classic I´ve ever readOne extra star up to 2 could have been given for incompetently trying to be deep, philosophical, and critical and failing to transport the important message about the evil lurking in naked apes. Nice try, William, but just an epic fail, and total bigotry regarding your alcohol and abuse problems you loved to drivel about in your strange diaries of a molester. I was really searching for deeper meaning, any of all the arguments seen in positive reviews, but it´s just unrealistic, the ending is a bad joke, putting as much symbolism and innuendos in it to camouflage the immense flaws doesn´t really help, and it just fuels my opinion that, just as in real life, much of what is idealized and glorified is just bad and rotten. Look at the ratings of Golding´s other books, rated by people who like to read classics! Another achievement in inability.I know, there are many getting real pleasure out of classic literature, that´s a question of taste and I don´t force them to read my trivial literature. That´s where the tolerance ends, because the problem is that the previously mentioned kids, teens, and young adults don´t deserve to be bored with what elder generations may really enjoy, but has absolutely no worth for them. I did once make the mistake of reading a few dozen classics and most were just average, some really bad, but definitively close to none great. It´s sad, avoidable, and just plain anachronistic to violently keep extremely outdated versions of descriptions of long away pasts in the curriculum and the main reason kids and teens hate to read. Irony time, there would be old, classic, clever books that could really tell something about human nature, not using placative over the top violence, especially in the classic and new sci-fi and social-sci-fi genre that explore many questions regarding human nature, state, politics, sexuality, economics, faith, but, they would be too extreme, progressive, and subtle. Cause bigoted conservatives don´t want their kids to read really dangerous, meta context, social criticism, stuff, they want some characters far away from any real, imminent problems playing hide and seek with a freaking pigs´ head. It truly left me speechless, just asking why, what´s wrong with you, humanities, literary critique, Nobel prize, quality literature, higher art, snobs, modern art, don´t you realize that you are satirizing yourself by praising so many works that many avid, lifelong readers, with k reading scores deem bad, arrogant, boring, and worthless? Reminiscences of a past when bigoted, unenlightened people celebrated any trash that could distract from their incredible cognitive biases. It at least also lets me imagine a purgatory library filled with this stuff and dark angels forcing me to read it until I become insane, repair my brain, and restart the process. Forever. Mwahahaha!Trying to find an explanation, a combination of personal drivel with the biography of a disturbed mindThe author had issues, binge drinking and alcoholism were demons haunting him, and he did exactly write this one thing that made him famous and nothing else of importance. What makes one more disgusted is the fact that he, as mentioned, tried to rape a 15 year old girl when he was 18 (how often has he been successful and didn´t write about it, because he was so completely wasted and drunk that he wouldn´t even remember it?), a reason he should at least be retrospectively condemned, as retroactive, time travel castration isn´t really an option. That´s one of the crime areas where I distance myself from restorative justice and go full metal eye for an eye, archaic retributive justice, because I am of the opinion that sex offenders should be incarcerated under terrible conditions, life imprisonment without any chance to ever see the light of the day again (and this rehabilitation thing is complete, psychologic, psychiatric (2 other partly fringe science the humanities unleashed on humanity like a plague) nonsense. Nobody would try to „cure“ someone who is heterosexual, homosexual, or has a different gender identity than physical body, because that´s completely crazy. But hey, someone who is born (seen in babies) or made a pedophile, rapist, necrophile, etc. can of course be healed. And, another very important factor, it´s cheaper for the state to release serial sex killers to save some money and wait if it takes them weeks or months until the next victim is tortured, raped, and eaten. How is it possible that psychiatrists say that they are no danger anymore before and don´t get any problems for their little oopsies?). However, such a tortured, poor soul, someone who raped as bad as he wrote, could become a celebrated highlight of highbrow s*** literature, which makes him worthy of even more fringe Nobel prizes, maybe for voodoo economics.Tropes show how literature is conceptualized and created and which mixture of elements makes works and genres unique: https://tvtropes.org/pmwiki/pmwiki.ph..."
14,"""We did everything adults would do. What went wrong?"" You did everything adults would do. That's what went wrong.There is much to be said against this novel, and it has been said, eloquently, poignantly, many times. Let me make a case for keeping it on the curriculum despite the dated language, the graphic violence, the author's personality... There are two myths about adolescents, and this novel does away with them in a - admittedly - drastic way. First of all, there is no general innocence in adolescents. They do what grown-ups do, but in a less mature and experienced way. That means they cheat, lie and steal, and use violence to achieve their goals, and they are vain and interested in dominating and manipulating others. But they are also caring, loving and resourceful, and willing to serve the community in which they participate.The second myth regards the helplessness and general dependence of adolescents, which is also only true as long as they have grown-ups around. Leave adolescents alone, and they will organise themselves. The best example of what happens to a group of teenagers left alone is shown if a teacher in a (civilised) school in a (civilised) country leaves for just a couple of minutes. If you have never experienced the amount of destructive power that is possible in that short time-span, you might think Golding exaggerates. Unfortunately, I can see any group of students turning into the characters in The Lord Of The Flies if they are put in the situation. I even know who would be the leaders, who would fight, who would bully, who would play along, and who would go under. Add teenage girls to the mixture and hell breaks loose.Reading this novel with teenagers - if it is done with a big heart for their developmental stages and their hormonal glitches - gives them an opportunity to discuss a topic they already know everything about from their own lives but often keep hidden from naive, romantic grown-ups: the heart of an adolescent has dark corners, and it is important to shed light on the pain young people are able to cause each other if they are under the impression that they are not seen by the higher authority of the grown-up world.Teenagers are grown-ups in training, and they make all the beginner mistakes without having the perspective to see the end of the tunnel. Reading offers perspective!"
15,"”They accepted the pleasures of morning, the bright sun, the whelming sea and sweet air, as a time when play was good and life so full that hope was not necessary and therefore forgotten.”So this was a book many people had to read when they went to school and in some way this already says a lot about “Lord of the Flies”. Like so many of the books that are required to be read during people’s educational careers this one wasn’t only full of serious topics but also dealt with ethical values.I mean we have boys between the ages of 6 and 12 who are stranded on an island after they had a plane crash. There is no adult who would force them to stay in line; there is no authority that would tell them what's right or wrong. They are left to their own devices and even though they were doing as good as you would expect schoolboys to do, they still were fairly decent at the beginning of the book. “I agree with Ralph. We’ve got to have rules and obey them. After all, we’re not savages. We’re English; and the English are the best at everything. So we’ve got to do the right things.” Oh, how often I thought back to this quote when I read on with horror, every new chapter revealing another aspect of the dark abyss of human kind. The morale dilemma of Ralph and Piggy was so intense that I couldn’t help but feel with them whenever something bad and terrible happened. They were the only ones that tried to get order into the chaos but on an island without any rules only the strongest remain. ”I got you meat!”Numberless and inexpressible frustrations combined to make his rage elemental and awe-inspiring. “I painted my face – I stole up. Now you eat – all of you – and I –“The fight of savageness vs. civilisation was so tangible it hurt and I constantly found myself sitting at the edge of my seat hoping against all hope, that civilisation would actually win. It doesn’t take a genius to know that it didn’t. Why hold on to moral standards? Why listen to reason if you can have a kingdom of your own? Why should you accept someone else’s opinion if you’re stronger and can force them to obey your own rules? You know it better than the others, right?!”If I blow the conch and they don’t come back; then we’ve had it. We shan’t keep the fire going. We’ll be like animals. We’ll never be rescued.”I know I’m being provocative here but it is how it is. The strongest will always try to rule the weak. It’s been done for centuries and I doubt that it will ever stop. It’s as much a part of human nature as breathing and let’s face the bitter truth: There’s darkness in all of us. We can only decide if we fight it or let it in. ;-) ”Look, Ralph. We got to forget this. We can’t do no good thinking about it, see?”“I’m frightened. Of us. I want to go home. O god I want to go home.””The thing is – fear can’t hurt you any more than a dream. There aren’t any beasts to be afraid of on this island.”If you ask me there certainly was a monster on the island or should I rather say that there were monsters? 
Plural.
 It weren’t monsters that had been there all along though. No, it were the monsters that had fallen from the sky, claiming the island as their own, doing as they pleased because they could do so without anyone to stop them. The monsters on the island came from the outside and despite their claims to want to get off of the island they all knew that they actually wanted to stay. ”I’m scared of him,” said Piggy, “and that’s why I know him. If you’re scared of someone you hate him but you can’t stop thinking about him. You kid yourself he’s all right really, an’ then when you see him again; it’s like asthma an’ you can’t breathe.”So in the end things took their natural course and got worse and worse. The descent into savageness was inexorable and the book ended on a heavy note. I can only speak for myself but the ending was brilliant. Brilliant and shocking and so very, very realistic that it caused me to ache even more. Those stupid boys... those stupid, stupid little boys. *shakes head*Anyway, if you want to read a really good book which will haunt you days after you finished it, this should be your choice. *lol* After all I finished “Lord of the Flies” almost a week ago and I’m still thinking about it. ;-)Happy Reading! I hope you’ll enjoy it as well! Those are two quotes that were perfect and moved me so damn much when I read the book. Because they would spoil too much and would give away some crucial parts of the plot I didn’t write them down in the actual review though. Anyway if you read the book already you might as well enjoy them now:”Piggy.”“Uh?”“That was Simon.”“You said that before.”“Piggy.”“Uh?”“That was murder.””And in the middle of them, Ralph wept for the end of innocence, the darkness of man’s heart, and the fall through the air of the true, wise friend called Piggy.”"
16,"I just don't buy it.This book is famous for unmasking what brutes we are, just under the surface, but, well, for all the hype, it just isn't convincing. People--even teenage boys--just aren't as savage as Golding seems to want us to believe, and nothing in this book persuades me otherwise.Perhaps if I'd gone to English boarding school I'd feel differently--but then that's the real irony of this book, that the brutality from which the British Empire was supposed to save so many people and cultures was in fact the Brits projecting their own savagery onto others.But the rest of us, no, we aren't monsters underneath. A little messed up, maybe, a little more raw, but nowhere near the kind of brutes that Golding wants us to believe."
17,"Years after I read this masterpiece, it is still chilling. Golding spins a yarn that could have been told centuries ago, primal human nature unmoored from civilization does not take long to break away and devolve into a feral thing.As good today, and as haunting, as it was when it was published in 1954. This should be on a list of books that must be read.** 2018 addendum - it is a testament to great literature that a reader recalls the work years later and this is a book about which I frequently think. "
18,"

 How are dictators being made? Mein Kampf, Pol Pot: Anatomy of a Nightmare, The Last King of Scotland and Sandstorm: Libya in the Time of Revolution, won't answer this question perfectly. William Golding has the perfect answer to it through this allegory. How can a novel about a bunch of stranded school kids teach us about dictators?This is not just a novel about school boys. This is a novel about the intricate ways the human psyche performs when it is stretched to the paramount in abominable circumstances when liberty is abundant, and everyone is equal, without any prerogatives.This parable hits the right chord to enlighten us regarding our leniency to entropy. This is exactly how dictators are made. The boys teach us a lot of lessons through the way they behave and the areas they remain silent.


What I learned from this book 

1) Who is the beast in the Lord of the flies? 
There is a chance that some people will try to read this novel superficially without thinking about its deeper meaning. It is the concept of the beast discussed by the author that they will ultimately get stuck after being confused. We can interpret the beast in many ways depending on our conscience. The simplest explanation of the beast is that it is the basic instinct of savagery existing in the minds of human beings.  You can interpret it in many complicated ways based on your thinking level. “Maybe there is a beast… maybe it's only us.” 
 
2) Are human beings behaving in a civilized manner just because of the laws that he has to follow? 
This is a tricky question to answer. But it becomes an easy question if you have read this book and contemplated it for some time. “Which is better--to have laws and agree, or to hunt and kill?” ""The rules!"" shouted Ralph, ""you're breaking the rules!""""Who cares?""  
3) What is the easiest way to know about the personality of a person? 
Golding metaphorically tells us the easiest way to understand the personality of a person. It is said that personality is who we are and what we do when everybody is watching and character is what we are and what we do when nobody is watching.The way a person talks to older people, his subordinates, and disabled people tells us a lot about their character. These are the groups of people who cannot stand up as equals for their rights.We know that adversity builds and reveals character. We can see the author's brilliance by the way how he culminated all the above-mentioned ideas and brilliantly revealed them to us through the behavior of a few stranded children. ""He wanted to explain how people were never quite what you thought they were.""  
My favourite three lines from this book 
 “The greatest ideas are the simplest.”  “What are we? Humans? Or animals? Or savages?""    ""I believe man suffers from an appalling ignorance of his own nature. I produce my own view in the belief that it may be something like the truth.""   
What could have been better?
Some people may say this novel has extreme racist remarks and body shaming. There is also some content that some readers might find explicit. This novel was published on 17 September 1954. It would be best if you kept this in the back of your mind while reading it. It is because some people are viewing this book through the current lens of political correctness they find it disturbing. That is one of the greatest injustices we can do to any literary creation.
Rating 
 5/5 This novel is one among those few masterpieces that can be read in many ways depending on the reader's proclivity."
19,"A British airplane on fire crashes on a deserted isolated South Sea's island, in the middle of an atomic war set in the near future . All the grown-ups are killed and only children 12 and younger survive, how are they to cope (basically an allegorical story of what is human nature , good or evil ?) . Ralph is chosen leader, ""Piggy"" his intellectual sidekick he wears glasses, this beautiful green tropical coral isle with a blue lagoon magnificent palm trees, better yet coconut trees too and plenty of yellow bananas, other fruits are seen. Wild numerous pigs in the forest, plenty of fish in the ocean so no worries right...Wrong! Ralph has a rescue fire set which goes sadly out of control , and one of the boys is never seen again, Jack doesn't like playing second fiddle to Ralph. He takes his group of choirboys followers and leaves, to form a new fierce warrior tribe on Castle Rock, painting their faces and becoming great hunters....Since Piggy's eye glasses are the only way the kids can start a fire, Jack raids Ralph's shelter and steals it, the poor helpless boy can't function without them, blind as a bat ( I know it's a misnomer, but it sounds great). Complicating the situation is the mysterious ""Beast,"" on the mountain is it real? Or just a legend...Earlier Simon sees the evil head of a large boar on a stick , in the middle of the forest (Lord of the Flies). He has a haunting vision and flees towards the children, scaring them all. In the darkness they believe it's the beast and have to defend themselves, with whatever weapons they possess ..a tragedy occurs. Later the two""tribes"" struggle for supremacy on the island....Will the wicked inherit the Earth? And maybe the last outpost of civilization left is here... This novel is a superb narrative of today's nations wars of conquest, anything is good as long as your side wins..."
20,"1/6/20One of the worst books I have ever read. The experience was excruciating. 30/5/20Giving this one another shot. Tried last year and the first 30 pages were so painful. Did a lot of research on this book (spoke to a couple of people as well) and I feel like if I don't get through it this time around, I probably never will.24/3/19I got this book at the De Slegte many years ago but never read it. However now, Rory Power is bringing out a book coming July called Wilder Girls, with I heard is a feminist retelling of this. I'm hoping to compare the two, so this might just be the push for me to finally read this one :)You can find me onYoutube | Instagram | Twitter | Tumblr | Website"
21,1.75
22,"LORD OF THE REREADINGSA couple of months ago, I picked up To Kill A Mockingbird, a book I last read in high school. What fascinated me about the exercise was how much I remembered and how much I didn’t, what I appreciated as a teen and what I do now. After that, I began wondering how I would respond to the other books I had to read and analyze as a youth. Hence my rereading of Lord Of The Flies. It’s equally powerful – shocking, even by today’s standards. And it’s all very efficiently done.Both books are deserved classics. I don’t regret a moment spent rereading either one.So… perhaps this will become a series. What’s next: Catcher In The Rye? A Separate Peace? Anyhow, on with the review... and keep in mind that if you weren't forced to read this back in school, THERE BE SPOILERS AHEAD (or A-HEAD - if you'll excuse the pun).What do I remember from my first reading?• The set-up, of course. After a plane crashes, a group of English boys finds themselves stranded on an island and, with no adults to guide them, form a kind of society that quickly breaks down, resulting in madness and murder.• The symbols, among them: the conch (for order and civilization, I suppose, since if one holds it one can speak in front of a group); the glasses (or “specs”), which help create fire and, since they belong to the nearsighted, brainy yet mercilessly bullied Piggy, might also represent intelligence.• The idea of monsters, both real and imagined. • I remember being entertained by the nickname Piggy – what a childish thing, but it is memorable and symbolic in its own way. What a smart move on author William Golding’s part to call him that.• The ending. I knew a couple of children died, and that eventually the rest were rescued. What don’t I remember from that reading?• I’d forgotten that many of the book’s “hunters” were (back in civilian life) members of a choir! • I’d totally forgotten about the young twins, Sam and Eric, whose names are blended by Golding into the very contemporary-sounding name Samneric. • I should have, but didn’t, realize the book took place during some unspecified war. What do I appreciate now?• The economy and compactness of the book. There’s very little fat in it (besides the fat dripping from the roasted boar). And though there are lots of vivid descriptions of clouds, forests and sun glinting on sand, nothing feels gratuitous.• How beautifully Golding captures children’s behaviour, especially in groups. This was Golding’s first novel, and he knew boys so well. (Perhaps he was raising sons at the time.)• There are lots of characters with Anglo names that sound a lot alike (Ralph, Jack, Roger, Robert, Simon, Henry – something that instantly “dates” it, I suppose), but Golding gradually fills you in on them. It took a while for me to understand Roger’s sadistic nature, for instance.• The theme of bullying, which is as relevant as ever. Is this a fact of nature? Does every species find someone/thing among them to tease and ridicule? Piggy is overweight, unathletic, myopic and has asthma (and another thing I didn’t notice: his speech places him in a slightly lower class than everyone else), but he’s also incredibly smart. He can see things that the charismatic, initial leader Ralph doesn’t, which is why they make a good pair. But the fact that everyone, from the oldest to the youngest, teases him, is very disturbing. • The hallucinatory scenes with Simon (often thought of as the book’s most intuitive character) and the “beast,” which gives the novel its title. I wasn’t prepared for the sheer nightmarish horror of these episodes. No wonder Stephen King was so influenced by this book (he borrowed the novel's “Castle Rock” and uses it regularly as a setting). • The political/social allegory at its centre. How do we make a society work? Is hunting (to feed us) more important than providing shelter or coming up with a way to be rescued? What happens when people don’t pull their weight?• All of this is done so very subtly. There’s a moment when “chief” Ralph is gradually losing his power, and Piggy suggests he blow the conch to form an assembly. And Ralph knows that if he blows the conch and no one comes, it will be irrevocable. Brilliant observation.• The idea of the “beast.” Is the idea of the “other” something intrinsic and primitive? Or do we create monsters as a mere projection of our own fears? • The little visual details, like Ralph pushing the hair out of his face. It’s both a naturalistic detail and one that points out how all the boys are becoming savage (funnily enough, Piggy’s hair doesn’t grow)• I had no idea how exciting the plot got in the last couple of chapters. Golding cranked up the tension to 11. Even though I knew how the book ended, I was still turning every page, heart thumping, hoping Ralph survived being pursued by Jack and his gang.The few things that didn’t work this time around: • The line “Ralph wept for the end of innocence, the darkness of man’s heart…” in the penultimate paragraph of the book seems way too on the nose. I can imagine a million students underlining that with a big ""Aha!""• I forgot Piggy used the N-word. Really. It’s there.***I recalled a lot more of this book than Mockingbird. Once read, it has the power and heft of something that is so true and essential that it must have always been around. (I’ve felt this way about other literary works, like Shirley Jackson’s short story “The Lottery,” for instance.) But, and here’s the weird thing, I think this book is better appreciated as an adult. Younger people are so caught up in the immediacy of every complication. I remember studiously talking about themes before I fully understood them from life. Adults, because we’ve lived through decades, can recognize the patterns of behaviour, the archetypal figures looming behind bullies and visionaries, both in private and public life, that emerge so strikingly in this book.Finally: why haven’t I read more William Golding?"
23,"Un roman despre o insulă pustie și o mînă de copii naufragiați. Cu siguranță o rescriere a lui Robinson Crusoe (1719) și a altor romane cu insule și eroi eșuați într-un ținut mai degrabă paradisiac (Insula de corali, Comoara din insulă, Insula misterioasă etc.). Dar scopul lui William Golding a fost îndeosebi unul polemic. Romanul lui va dezminți sau / și va ilustra (pe o cale ocolită) postulatul lui Jean-Jacques Rousseau: „Omul este bun de la natură, dar societatea îl pervertește”. Observație: cînd ajung pe insulă, mulți dintre copiii lui Golding par deja pervertiți.În Viața, staniile & uimitoarele aventuri ale lui Robinson Crusoe, marinar din York (1719), găsim un personaj foarte norocos (iresponsabil de norocos!), căruia totul îi iese din plin. Caprele se domesticesc singure și intră de bunăvoie în țarc, grîiul, orzul, cerealele cresc spontan din pămîntul fertil: „Mare mi-a fost mirarea cînd am văzut vreo 10 sau 12 spice de orz”. Cînd eroul e plictisit, un papagal inteligent îi ține de urît. Natura sare, așadar, în sprijinul nesăbuitului. Pentru ca fericirea să-i fie deplină era nevoie de Vineri. Și iată că bunul Vineri aleargă spre Salvatorul lui. Și i se supune.Împăratul muștelor narează povestea pe dos. Copiii intră rapid în conflict, se fac două tabere, „cei buni” (din ce în ce mai puțini, rămîn la sfîrșit Ralph și Piggy, apoi numai Ralph) și „cei răi” (tot mai numeroși, în frunte cu Jack Merridew). Frica trezește în copii cruzimea. Încep să creadă că insula e bîntuită de o fiară malefică. Vor s-o găsească și s-o vîneze. Firește că n-o vor ucide, fiara e doar o fantasmă a minții lor delirante. Îl vor ucide, în schimb, pe Simon, un băiat epileptic, obsedat de prezența Ei. În realitate, Fiara e fiecare dintre ei și toți la un loc. Asta mi-a amintit de parabola despre Simorg, Regele păsărilor, rescrisă de Borges. La sfîrșitul lecturii (menționez că puștanii sînt recuperați de pe insulă), mă întreb încă o dată: Omul este bun de la natură și numai societatea îl corupe? Sau: omul e rău / crud de la natură, iar societatea îl ajută (prin educație, religie, coerciție, dresaj, azil psihiatric etc.) să devină iubitor și milos? Nu îndrăznesc să propun un răspuns isteț. S-au făcut experimente (mă gîndesc la cel inițiat de Christina Maslach și Philip Zimbardo, în 1971, la Stanford University), s-au formulat ipoteze: psihologii mai au de lucru. Și totuși: am trăit cîndva o împrejurare, în care am văzut că pînă și cel mai puțin violent dintre muritori poate deveni (fără să vrea?) crud, nemilos, viclean. Răul poate fascina. Trezește plăceri...P. S. Deși în cei 68 de ani care au trecut de la publicarea cărții, exegeții au identificat toate aluziile (și multe altele care n-au trecut niciodată prin mintea autorului), voi aminti că numele ebraic Belzebuth / Beelzebub / Baal-Zebub (zeul impostor din Ekron) se traduce prin „Împăratul muștelor”."
