,Reviews
11,"يعني انت عامل فيها : روميو؟ سؤال استنكاري مرح..لا يعني عبر العالم كله سوى انك عاشق بجنوننادرة هي الشخصيات الادبية التي تقفز خارج السطور..لتتحول إلى أساطير واقعية..نلفظ باسمها بدلا من جمل تملأ مجلدات  و سر خلود شخصية روميو.انه احد الرجال القلائل في الأدب..و في الواقع"".ممن ضحوا بحياتهم من أجل الحب""الحب هو مفتاح شخصية ذلك الشاب الذكي..حاد اللسان..المفتقر إلى الوسطيةزاده حبه لجولييت نزقاً..و ليس نضجا و على النقيض نجد جولييت..فرغم سنواتها ال 14تتبلور شخصيتها بعد وقوعها في الحب ..و تتحول لفتاة ذات إرادة و قوة..وفي خلال 5ايام هي كل عمر قصة الحب التي صدعتنا لقروون..تحولت لامرأة وفية قادرة.. ✒و من الغريب حقا ..ان مدارس العالم اتفقت علي ان تقررها على الطلبة في سن 14-15..لا اعلم ..من باب الإنذار و لا التشجيع؟ على المستوى الشخصي أري ان شكسبير كان موفقا حقا في اختيار هذا السن الصغير..هكذا صار من حقه..التمادي الىاقصى مدى في تطورات هذا الحب ..و أثبت لنا للمرة المائة ..ان ذكائه و خياله كان سابقا لعصره✏وصالحا لكل العصور...ويكفيه فخرا أن روميو هو اللقب الذي يحظى به كل عاشق ..بعد مرور 4قرون كاملة"
12,"It is always so satisfying to read a book you've heard so much about throughout your life. You should have seen how excited I got when Juliet started saying ""Romeo, o Romeo""!"
13,Fuckin’ around and finding out in fair Verona.
14,"
‘in fair verona, where we lay our scene..’
i went to verona this past weekend and there is a very special experience that comes from reading a story in the same place where it is set. the city has a very romantic feel to it, but its a gentle and quiet romance. which is completely different from the urgent and desperate love between romeo and juliet. we could argue for days about whether or not romeo and juliet were actually in love with each other (let alone old enough to know what love is) but, for me, my focus isnt the story. its how its told. the writing in this is so lovely (even when tybalt gets called a saucy boy lololol). i think shakespeare is a genius and the way his characters express love and longing and desire in this is really something else. 
‘come, gentle night; come, loving, black-browed night;	give me my romeo; and, when i shall die,	take him and cut him out in little stars,	and he will make the face of heaven so fine	that all the world will be in love with night.’
maybe i just fell under the spell of city, or maybe shakespeares words really do have a profound effect on the reader, but i enjoyed this play and these star-crossed lovers. and its true what the prince says, ‘for never was a story of more woe than this of juliet and her romeo.’↠ 4.5 stars"
15,"

Romeo and Juliet is an enduring tragic love story between Romeo Montague and Juliet Capulet written by William Shakespeare. It is also a story of the family feud between the Montagues and Capulets and how it affects the romance between Romeo and Juliet. The story is set in Verona and Mantua in Italy.I have more than a dozen friends who love to read works with romance as the central theme. I was surprised to see that most of them haven't read this masterpiece yet. If you are an ardent fan of romance or William Shakespeare, you should never miss the opportunity to read this book."
16,"Happy 2018, everyone! I thought I would get the year off on the right track by reading my first book for classics bingo in the group catching up on classics...and lots more. One of the squares on this year's board is to read a book published before the 18th century, and, because Romeo and Juliet is one of this month's group reads, I decided to mark off this square early. Way back in ninth grade, I read Romeo and Juliet. I happened to have a teacher who assigned us outside of the box assignments such as writing letters between the primary characters or keeping Juliet's diary. Thus, this Shakespearean tragedy remains more memorable to me than some of the other dramas I have read over the years. Yet, the play still warranted a reread through adult eyes so here I am, beginning 2018 by reading Shakespeare.I will be the first to admit that I although I enjoy reading through modern drama, usually Pulitzer winners, Shakespeare is tough for me. The language I am able to slog through; however, most plots are dull and leave me with much to be the desired. The only dramas I enjoy enough to want to reread is The Merchant of Venice and MacBeth for their strong, female protagonists. Which, brings me back to Romeo and Juliet. Most people know the basis of the story, one that has been retold so many times that it is part of western vernacular. My favorite version of Romeo and Juliet is the musical Westside Story. The song that begins ""when you're a Jet, you're a Jet all the way"" sets the tone for the entire musical: the Jets and Sharks just flat out don't like each other but they are loyal to members of their own gang until their last dying day. This plot comes right out of Romeo and Juliet which features the Montagues and Capulets of Verona who have been feuding for time eternal. Like its more modern counterpart, the Montagues and Capulets just flat out don't like one another no matter the circumstances. It has always been thus and no member of the leadership of either family has done anything to lessen the feud.All these feelings of ill will change on one special night when young Romeo Montague is smitten with Juliet Capulet at a masked ball. The two instantly fall in love and do everything in their power to hide their romance from their feuding family members, parents included. I can understand why this is the play often assigned to fourteen year olds because what young teenager has not been smitten and thinks that he/she is in love. Combine this with the aspect of star crossed lovers who are going against the prevailing trends of society, and there are many directions that a teacher can go in while discussing this with students. Boys will like enjoy the dueling between members of the Montagues and Capulets and perhaps also the innuendo imagery that Romeo uses to describe Juliet whereas, perhaps, girls will swoon over the descriptions of Romeo and how he does everything in his power to marry and be with Juliet for all eternity. Reading through adult eyes and admittedly 21st century eyes, I enjoyed the plot myself as well as descriptions of Juliet. The star-crossed lover unique aspect of this play allowed me to read it quicker than I would with other Shakespearean drama that I find tedious to get through at best.Despite the imagery and the storyline, Shakespeare's language was still a bore for me to read. The planning and plotting and long soliloquies made for heavy reading. The story of star-crossed lovers Romeo and Juliet and the consequences of their relationship could be completed in one to two acts. Yet, then the story would not be a Shakespearean five act timeless classic. Perhaps because I am reading this drama during the 21st century where people need information before it happens makes plays with more speaking than action too slow at times for modern readers. Even with modern literature, unless it is quality literary fiction, I find it sluggish to get through slow moving novels with little plot movement, and prefer those novels with shorter chapters. After rereading a number of Shakespearean plays over the past few years I have come to realize that unless there is a lot of plot development-- feuding, fighting, falling in love, illicit marriage, more fighting-- that it is a challenge for me to get through the text. Lucky for me that Romeo and Juliet contains the elements of a quality story so it is only the text that challenges me, not the story itself.Shakespeare's story of star-crossed lovers remains timeless classic that has been redone many times over. Romeo and Juliet have made appearances in some form on Broadway plays to Hollywood movies including a modern version starring Leonardo DiCaprio as Romeo. Without stretching one's imagination all that much, Romeo and Juliet even resurface in the Star Wars story during the prequel trilogy. Their imagery is everywhere in modern society and by telling of two feuding groups as a backdrop, Shakespeare created a tale that could relate to people across many places and times, from school groups to rival governments. Now that I got through my first book of the year I am excited to get a jump start on bingo and my other challenges, both in groups and personal ones. Whether I read another Shakespeare remains to be seen because at the end of the day, if there are no feuds, fights, star-crossed lovers, and other elements of a modern story, Shakespeare's long soliloquies are not really my taste.3.75 stars"
17,"In terms of language and style, Romeo and Juliet might possibly be the best of all Shakespeare's work. It's crammed full of some of the most beautiful poetry I've ever had the pleasure of reading. But the story of lust-filled teens sacrificing themselves because of an extreme burst of instalove? Never really been my cup of tea. "
18,"ROMEO: Peace, peace, Mercutio, peace!Thou talk’st of nothing.MERCUTIO: True, I talk of dreams,Which are the children of an idle brain,Begot of nothing but vain fantasy,Which is as thin of substance as the airAnd more inconstant than the wind.Read this one many years ago so it was time for a reread. Witty, sarcastic, and sad, enjoyed it all over again."
19,"Excellent! I can't believe I've waited so long to read this classic play! Having only surmised the story of ROMEO AND JULIET and not even seen the movie (yet) I now know Romeo was a Montague and Juliet a Capulet, two houses at odds. I know about the disastrous duels, the secret marriage, the surprise suitor and the botched plan; and then there's the fatal ending..... I even had that wrong, and OMGOSH they were so young!I enjoyed actually reading Juliet's melodramatic expressions of love.....""O Romeo Romeo, wherefore art thou Romeo?"" and ""Good-night, good-night! parting is such sweet sorrow....That I shall say good-night till it be morrow."" But, IMHO, none were better than this one......
""Give me my Romeo. And, when I shall die

Take him and cut him out in little stars,

And he will make the face of heaven so fine

That all the world will be in love with night

And pay no worship to the garish sun.""
Bring on more Shakespeare! Unforgettable read!
Update: March, 2016
Oh Boy! Franco Zeffirelli's 1968 movie version of Romeo and Juliet is excellent! Just like reading the screenplay. Loved it!Thank you GR friends Sara, Lisa and Jonetta for the recommendation!"
20,no
21,"""Never was a story of more woe than this of Juliet and her Romeo ""...........The ultimate love story, 400 years old, you may ask why? William Shakespeare's narrative , the poetry, a tragic saga drenched in beauty, the words are magical , a reader will be entranced by its imagery , no one could be better...really a long exquisite poem disguised as a play set in the 14th century of the Renaissance, in Verona, Italy during the turbulent age of petty kingdoms , fierce wars and passionate times. The short but interesting lives, young marriages and early exists, the atmosphere thick with unseen calamities...Romeo , a Montague, loves Juliet, a Capulet...that is a big problem, the two teenagers don't care or understand the long lasting bloody feud, between their families. Hate is not them, passion is...the opposite...a great love consumes the immature couple , after just a few hours of knowing each other they impulsively decide on a secret marriage. Romeo had gone with his friends to a perilous, masquerade party given annually by Juliet's father, at his house, the sumptuous feast is strictly off -limits to their archenemies the Montagues, of course this makes for a rather tantalizing challenge, brave or moronic , the youths want some excitement...The Montague stranger immediately falls in love with this supposedly loathsome girl , of the rival evil clan, the daughter of the leader , the couple are smitten... not knowing their true identities, yet nothing matters to Romeo and Juliet, even after the revelations ... except feelings, too much so it will cause heartache. Then reality sets in ...Mercutio a good friend of Romeo's, is slain in a tawdry street brawl, by Tybalt Juliet's cousin...the lover of hers seeks revenge and kills the Capulet. Now what...Juliet must decide, stay loyal to the family or continue to be a wife, their secret marriage performed by Friar Lawrence, he naively believed the joining of the two would end the foolish conflict...Nevertheless blood flows again, even the Prince in the city cannot stop the animosity, his threatened harsh penalties, including death, does nothing to calm the situation. Romeo is banished forever from town, the distraught daughter of a Capulet is told to marry Count Paris a relative of the ruler Prince Escalus ...How can a 14- year-old girl, not quite a woman, cope. Her adoring servant, who raised her, yet an uneducated nurse, tells Juliet to marry Paris and forget her first wedding...Will she... Friar Lawrence has a dangerous plan... the only hope for the pair, it could result in a happy solution ....A story that will be read again and again...love is always in fashion , especially the kind that engulfs every walking minute in a young life...they know nothing else."
22,needs more smut 
23,"

Review

As I looked over my previously read books and searched for one that was missing a review, Romeo and Juliet stood out to me. But then I thought about it... who doesn't know about this play? Who hasn't read it in school sometime in the past? Who hasn't watched a movie version or seen some sort of take on the classic tortured romance story? And why on earth would anyone care to read another review, let alone my review, on it? Exactly. So... don't look for much here as I'm sure most everyone has read it already. And I'm not that funny to even make reading my opinions worth it. That said... a few shared thoughts about what I've learned from this play:1. Parents exist to torture their children. It's a simple fact. If your child wants X, it is your responsibility to keep X away from him/her.2. Love will always end in disaster. Don't attempt it without proper back-up.3. Even though someone looks dead, they probably aren't. Kill them again just to be sure.4. Your bros or girls don't always have your back.5. Magic powders are the cure for everything. Always trust what you don't understand. And just inhale it like the world is about to end.In all sincerity, I do like the play a lot. I've enjoyed countless interpretations. I think parts of it are brilliant and parts of it are pure illogical nonsense. Every TV show and movie has their own re-appropriation to tell. Not everything can be perfect when it comes to love. But this play certainly teaches a lot of lessons and provides a lot of bumps. And this reader still goes along for the ride...

About Me

For those new to me or my reviews... here's the scoop: I read A LOT. I write A LOT. And now I blog A LOT. First the book review goes on Goodreads, and then I send it on over to my WordPress blog at https://thisismytruthnow.com, where you'll also find TV & Film reviews, the revealing and introspective 365 Daily Challenge and lots of blogging about places I've visited all over the world. And you can find all my social media profiles to get the details on the who/what/when/where and my pictures. Leave a comment and let me know what you think. Vote in the poll and ratings. Thanks for stopping by. Note: All written content is my original creation and copyrighted to me, but the graphics and images were linked from other sites and belong to them. Many thanks to their original creators.[polldaddy poll=9729544]	[polldaddy poll=9719251]"
24,"every time someone refers to romeo and juliet as the greatest romance of all time, a pretentious high school english teacher's pet writing their final paper on how stupid these two bozos are loses their wings.part of a series i'm doing in which i review books i read a long time ago, and also roast myself"
25,"True confessions time: I've read Romeo and Juliet at least once, maybe more (probably it was in one of my college English courses) and mostly thought, great poetry, but GAH! silly kids! idiotic people! I've seen it on stage once or twice -- one production cast Romeo's family entirely with black actors and Juliet's family with white ones, to bring the feuding a little closer to home, I guess. It was interesting, but still, didn't really move me. I'm sure I teared up during the final scene, but I'm easy to manipulate emotionally that way. Books and movies make me cry All. The. Time. It's not a major achievement.And then I saw the movie Shakespeare in Love (on cable TV, years after it was in the theaters). The movie has Joseph Fiennes and Gwyneth Paltrow doing numerous scenes from R&J together, not to mention a little Dame Judi Dench on the side, which always helps, and I totally ate it up. The actors were amazing, and it hit me right in the heart.So all of that is to say that yes, Shakespeare is a genius, but sometimes it just takes the right set of actors in one of his shows to make you love it emotionally as well as intellectually. Which reminds me of my favorite actors ever in a Shakespeare production, Oberon and Puck in A Midsummer Night's Dream ... but that's a different story."
