,Reviews
11,"This book has garnered so many five-star reviews and deals with such important subject matter that it almost feels like an act of heresy to give it a mere four stars. Yet that is exactly what I'm going to do, for while Night is a chilling account of the Holocaust and the dehumanisation and brutalisation of the human spirit under extreme circumstances, the fact remains that I've read better ones. Better written ones, and more insightful ones, too.Night is Elie Wiesel's somewhat fictionalised account of the year he spent at Auschwitz and Buchenwald. It's a chilling story about his experiences in and between concentration camps, his gradual loss of faith (he was a very observant Jew who obviously wondered where God was while his people were being exterminated), and his feelings of guilt when he realised that his struggle for survival was making him insensitive towards his dying father. It's gruesome, chilling material, and I felt very quiet after having read it. Yet I also felt vaguely unsatisfied with the book. I wanted more detail. I wanted fleshed-out writing rather than a succession of meaningful one-line paragraphs. I wanted less heavy-handed symbolism (the book very much centres on troubled father-and-son relationships, to echo the one central Father-and-Son one) and more actual feeling. I wanted a writer (and a translator) who knew better than to call an SS officer 'an SS'. And most of all, I wanted a less abrupt ending. I wanted to ask Wiesel what happened in the immediate aftermath of the liberation of Buchenwald. I wanted to ask him what happened to his leg, on which he marched for several gruesome days just days after having undergone an operation, and how he picked up the pieces afterwards, and why on earth his two eldest sisters, who died in Auschwitz as well as his mother and younger sister, never warranted more than a single mention. The latter was an example of seriously shoddy writing, I thought.Perhaps my questions were answered in the original version of Night, which never got published. In his introduction to the new English translation of Night, Wiesel mentions that the book as it is today is a severely abridged version of a much longer Yiddish original called And the World Remained Silent. I think I can see why the original wasn't published (quite apart from the fact that the world wasn't ready yet for concentration camp literature, the few quotes provided in the introduction make for heavy reading). The abridged version definitely seems more readable than the full-length one, and does an admirable job getting the facts across. Even so, I think the publishers might have gone a step too far in abridging the book to the extent that they did. No doubt the very brevity of Night is one of the reasons why it's so popular today, but personally, I would have liked to see a middle road between the original (detailed) manuscript and the incredibly spare barebones version sold now. Don't get me wrong, the abridged version is effective, but as far as I'm concerned, it's the Holocaust for people with short attention spans. I prefer Primo Levi and Ella Lingens-Reiner's more complete accounts of life in the camps myself, not to mention several Dutch books which sadly never got translated into other languages. But still. Night is an important book, and one that deserves to be widely read. In fact, one that should be widely read, by people of all ages and nationalities, to prevent nightmare like this ever happening again. "
12,"Deeply moving, man’s inhumanity to man never fails to shock."
13,"Un di Velt Hot Geshvign = Night (The Night Trilogy #1), Elie Wiesel, Marion Wiesel (Translator), François Mauriac (Foreword)""We must take sides. Neutrality helps the oppressor, never the victim. Silence encourages the tormentor, never the tormented.""Born in the town of Sighet, Transylvania, Elie Wiesel was a teenager when he and his family were taken from their home in 1944 to Auschwitz concentration camp, and then to Buchenwald. Night is the terrifying record of Elie Wiesel's memories of the death of his family, the death of his own innocence, and his despair as a deeply observant Jew confronting the absolute evil of man. Testimony to what happened in the camps and of his unforgettable message that this horror must simply never be allowed to happen again.تاریخ خوانش روز هشتم ماه مارس سال2018میلادیعنوان: شب؛ نویسنده: الی ویزل؛ مترجم فریده گوینده؛ تهران، نشر لگا، سال1399؛ در133ص؛ شابک9786008987932؛ موضوع داستانهای نویسندگان رومانیا تبار ایالات متحده آمریکا - سده20معنوان: شب؛ نویسنده: الی ویزل؛ مترجم احسان قراخانی؛ تهران، میلکان، سال1400؛ در114ص؛ شابک9786222542948؛ الیزر (الی) ویزل، نویسنده، فعال سیاسی، و برنده ی جایزه صلح «نوبل»، و استاد «یهودی»، و از بازماندگان «هولوکاست» بوده است؛ که از سال1998میلادی تا پایان زندگی‌ خویش، سفیر صلح سازمان ملل، در موضوع حقوق بشر بودند؛ «شب» نامدارترین کتاب «الی ویزل» است؛ نویسنده در این کتاب، یادمانهای سرراست خود، از دوران هولناک اردوگاه‌های «نازی» را، بیان می‌کنند؛ این کتاب را نخستین بار خانم «نینا استوار» به فارسی برگردانده‌ است؛ که به کوشش بنیاد جامعه دانشوران، در «ایالات متحده آمریکا» به چاپ رسیده‌ است؛ نویسنده‌ ی کتاب «شب»، «الی ویزل»، هنگامی که همراه مادر، و خواهر و پدرش، از سوی مأموران «اس.اس» پلیس هیتلری دستگیر، و روانه‌ ی کشتارگاه‌های «یهودیان» شد، پانزده سال بیشتر نداشتند؛ بیشتر آن دیگران در اردوگاه‌های «نازی‌» به قتل رسیدند؛تاریخ بهنگام رسانی 09/02/1400هجری خورشیدی؛ 19/12/1400هجری خورشیدی؛ ا. شربیانی"
14,"5 stars......I am at a loss for words.......upon finishing this memoir, I am so full of intense emotion yet I feel empty at the same time......This is a DEEPLY moving and powerful book about the author's experience in concentration camps and the atrocities that happened during the Holocaust. Words cannot describe how I truly feel about what I read on these pages. It is impossible for us, as readers, to truly fathom this piece of history, unless we lived it. I hope everyone takes the time to read this 120 page memoir at some point in their lives. The author was awarded the Nobel Peace Prize in 1986 calling him a ""messenger to mankind"" for his written works. We simply cannot risk forgetting."
15,"Terrifying. I have read two books that described a nightmare, painted a picture of hell. The second was Blood Meridian, or the Evening Redness in the West by Cormac McCarthy and first is Night. I still think of this book sometimes and shudder and I realize that evil is never too far buried in us. The scene where the line of doomed prisoners splits in two with Mengela conducting, a perverse parody of the last judgment seems ripped from Dante."
16,"The godsthe godliness of whomdied long agomade you a joke. Did I write it so as not to go mad or, on the contrary, to go mad in order to understand the nature of madness, the immense, terrifying madness that had erupted in history and in the conscience of mankind?-	Elie Wiesel The above-mentioned lines by Elie Wiesel reminds me of what George Orwell said in his essay Why I Write that one would never undertake such a thing if one were not driven on by some demon whom one can neither resist nor understand. The statements by both authors essentially complements each other since it’s inner demon of one which force one to express oneself; and what greater demon could it be than a madness of humanity, one of the slurs on human existence- we famously call as genocide. Amidst the CoVID-19 pandemic, I’ve been trying to pick up books which show bleakness, absurdity, horror and madness of human existence, in this regard Blindness by Jose Saramago presented itself as one of best options. Though I’m still trying to come to terms with Blindness as I’ve yet to reach the core of it; but, one day, my eyes accidentally fell upon Night which has been basking in the dust of laziness and ignorance for a fairly long time. It came upon me that what better occasion could be than right now to expose myself to the testimony of horrendous acts of humanity; in fact such books do not need any occasions at all, for they are for every occasion, as essential as any other treatises. 
Never shall I forget that smoke.Never shall I forget the small faces of the children whose bodies I saw transformed into smoke under a silent sky.Never shall I forget those flames that consumed my faith forever.Never shall I forget the nocturnal silence that deprived me for all eternity of the desire to live.Never shall I forget those moments that murdered my God and my soul and turned dreams to ashes.Never shall I forget those things, even were I condemned to live as long as God Himself.Never. 
The eminent sheath of humanity is slurred with many insinuations right from its birth itself, as we gain more experience by our holy sojourn through the grand fabric of time-space, the more defamed we get; and these arduous incidents should discourage the humanity to repeat those but invariably we traverse the same paths which have been trodden before. Perhaps that’s where come our greatest piece of war literature into existence. Having lived through such experiences, one could not keep silent no matter how difficult, if not impossible, it is to speak because an action is the only remedy to indifference. The witness forces himself to testify. For the youth of today, children who will be born tomorrow, he does not want his past to become their future. Having survived such those brazen and unabashed events, the witness needs to give his survival meaning, though he/ she might have braved through circumstances which do not make sense but his/ her account of that survival may certainly impart sense to humanity for its sake. And who better witness could be than Elie Wiesel, for he did complete justice with the role humanity accorded to him. The idea of dying, of ceasing to be, began to fascinate me. To no longer exist. To no longer feel the excruciating pain of my foot. To longer feel anything, neither fatigue nor cold, nothing. To break rank, to let myself slide to the side of the road…. Night shows you excruciating life wherein people of a particular ethnicity no longer hold right to survive, their very existence becomes null and void; and they are reduced to just numbers, and nothing more. They are smoldered in the hell of nothingness, the cries of their unaccomplished existence fall on the deaf ears of the dominant creatures of nether world, who do not resemble human beings, we know them. They are the brave killing machines of a demented and glacial universe where to be inhuman was human, the primordial soup of such universe demands innocent children, helpless women and weary old men as fuel to traverse on the great thread of time-space. Yet, the ironical and revolting part is that such places are from our planet itself; these stomach-churning and disgusting microcosms of life had lived through our glorious but not so distant past. The memories of those still come back from the deep cervices of time and gnaw at us in the present (perhaps would do same in the future) so that we may be ashamed of our deeds in time bygone, so that the very humiliation may demoralize us to repeat our great acts of past.  We had already lived through a lot that night. We thought that nothing could frighten us anymore. But his harsh words sent shivers through us. The word “chimney” here was not as an abstraction; it floated in the air, mingled with the smoke. It was, perhaps, the only word that had a real meaning in this place. I pinched myself: Was I still alive? Was I awake? How was it possible that men, women, and children were being burned and that the world kept silent? No. All this could not be real. A nightmare perhaps….Soon I would wake up with a start, my heart pounding, and find that I was back in the room of my childhood, with my books…In just over 100 pages of sparse and fragmented narrative, Wiesel writes about the death of God and his own increasing disgust with humanity, reflected in the inversion of the parent–child relationship, as his father declines to a helpless state and Wiesel becomes his resentful teenage caregiver. If only I could get rid of this dead weight ... Immediately I felt ashamed of myself, ashamed forever."" In Night everything is inverted, every value destroyed. ""Here there are no fathers, no brothers, no friends"", a Kapo tells him. ""Everyone lives and dies for himself alone.”  In unsentimental detail, “Night” recounts daily life in the camps, the never-ending hunger, the sadistic doctors who pulled gold teeth, the Kapos who beat fellow Jews. On his first day in the camps, Wiesel was separated forever from his mother and sister. At Auschwitz, he watched his father slowly succumb to dysentery before the SS beat him to within an inch of his life. Wiesel writes honestly about his guilty relief at his father’s death. In the camps, the formerly observant boy underwent a profound crisis of faith; “Night” was one of the first books to raise the question: where was God at Auschwitz?I was the accuser, God the accused. My eyes had opened and I was alone, terribly alone in a world without God, without man. Without love or mercy. I was nothing but ashes now, but I felt myself to be stronger than this Almighty to whom my life had been bound for so long. In the midst of these men assembled for prayer, I felt like an observer, a stranger. Some of us would say that it is concerned with those who have gone through it, those who belong to that specific ethnicity, but that shows their myopic comprehension of humanity only. When human lives are dangered, when human dignity is in jeopardy, national borders and sensitivities become irrelevant. Wherever men and women are persecuted because of their race, (caste, in Indian perspective), religion or political views, that place must- at that moment- become the center of the universe. Since human suffering anywhere concerns men and women everywhere. We see that not only those men, women and children have been targeted but their culture, their religion and traditions have been systematically obliterated so that the very memory of those men/ women may be erased from the history of human civilization. But their reminiscence upsurge from dark pages of the bygone days to rejuvenate their existence, as nature usually do, thanks to courageous people such as Elie Wiesel. Elie Wiesel has written the book with such objectivity that it appears to be an essay which may be applicable to most of the horrendous acts of humanity- be it racism, casteism, misogyny, apartheid or Holocaust. There is so much to be done, even now. We must remember that when our past asks us what we have done with its future and what we have done to make sure that it needs not ask the very question again in future. Elie Wiesel puts it perfectly- As long as one dissident is in prison, or freedom not be true. As long as one child is hungry, our lie will be filled with anguish and shame. . It’s been a while since I read a book which may leave such profound impact on our consciousness as this little beauty by Elie Wiesel does. The language of the book is quite simple but the author and the translator (author’s wife) managed to conjure up vivid and visceral narrative with economy of words. The cries of children, feebleness of their parents and heart wrenching scenes of the Holocaust makes you feel nauseating and bring out all your commiseration, which makes it perhaps a difficult book to be read. It is equally challenging to review the book, for it is quite strenuous task to classify it on the very first place-whether to call it autobiographical novel, memoir or non-fiction. Nonetheless, the book remains as relevant today as it was then and for everyone, irrespective of the fact that how aware you are about these ‘great’ deeds of mankind. For God's sake, where is God?""And from within me, I heard a voice answer:""Where He is ? This is where- hanging here from this gallows...4.75/5"
17,"From the first few sentences, to the final closings words, I did not move. Elie Wiesel had my complete attention, and total respect, for the immense courage it must have taken to relive the horrors he went through in writing this book. Harrowing and chilling but told with great compassion, his struggle for survival during the holocaust is almost too unbearable to contemplate. But this has to be read, and everyone should do so, it makes all the mundane things in life seem far more important. After the last page was done, I looked out the window of my apartment, up at the sky, down in the street, the noise of the city, the people walking by. The life, the freedom, the hugs, the kisses. What overriding joy. "
18,"What can I even say about this book. It was powerful and emotional; it was sad and depressing; it was hopeful and optimistic. The first book in the Night Trilogy. Elie Wiesels memoir of his own experiences at various concentration camps. A true story out of one of the worst times in modern history. Seeing the brutality and general disregard for human life that the nazis had, and seeing it through the eyes of 15 year old Eliezer was truly heartbreaking. You can't critique a book like this. It's purely emotional. You'll cry, you'll be angry, you'll cry, you'll be disgusted, and in the end, you'll cry, again. F%#k the Nazis. The best revenge was survival. I hope the next two books in the series are just as good."
19,"I teach this book yearly, but my students seemed distant from the true reality of the story. When I use the Holocaust Museum's interactive of Lola Rein's dress, it hits them. Real people, real history. The immediacy of the tragedy that was Wiesel's then comes to life in a way that a junior or senior can grasp. I also tell the story of my friend, Ida, and her ""no grandparents"". That is the hardest part for me as it is so personal. She was the daughter of survivors - she had no grandparents and I gave her mine. The sharing of my friend with my beloved grandmother and grandfather was one of the true blessings of my life and our lives were enriched through the immense addition to our family. I was also blessed by her adding us to her home and her celebrations. My faith was enlarged. This is a powerful book - a simple one to read, but a difficult one to comprehend. Engagingly written and honest to the core - even the difficult, prickly human parts that would embarrass anyone to reveal -- this is the heart of humanity's difficult path - how do we grow if we can't love one another for the similarities and the differences. I wish I could say there was no more genocide, but that would be a dreamer's lie. Bless this with a read and light a candle in our darkness. Also, go and view the dress at the Holocaust Museum website - you will leave changed. "
20,"To bear witness to a crime so pervasive is to see the abyss...it stares back at you, through your soul, making you question if there is a bottom to the depth of the depravity of mankind. To be able to find light again is amazing - truly one of the most important books on loss and gain we all must weigh and balance - highest recommendation."
