,Reviews
11,"
Nutritive reading indeed!!!

BOOKS THAT FEED YOUR HUNGER OF KNOWLEDGE

Do you like green eggs and ham?

I do not like them, Sam-I-am.

I do not like green eggs and ham.
One of the most charming tales to help kids to learn how to read.A brilliant work made only with fifty words, where forty-nine out of those words are monosyllables.Dr. Seuss, only him.Genius is an overstatement for a writer as him.Also, I think that besides helping to learn how to read,......this funny story helps to encourage kids to try food that they haven’t eaten before, especially since “green” isn’t the most appetizing color for kids in food.So, you have a book that will help your kids to learn in two different fields of their growth......what else can you ask?"
12,"Mommy: ""What did you think?""Mikey: ""That was easy, Mommy! I read it so fast!! I like that book. I did a good job, right Mommy?""Mommy: ""Yes, baby. A very good job!""Mikey: ""I read that one without any help! I want to read it again.""Mommy: ""Yes you did, baby. Okay, now how many stars?""Mikey: ""5 Mommy. It's my favorite!!""Mommy: ""Sure baby, lets log it into Goodreads...""(Mommy logging it in, while Mikey is reading the book again. =) Perfect for 1st grade confidence. ) "
13,"I had to pick a childhood book for my 2016 Reading Challenge with the Machalo group, so this one wins. Why? I have it memorized. It was required reading for me according to my children so that they would go to sleep at night. Something about the repetitive wording would lull them off to dreamland. "
14,"An exciting epic story about the battle between good and evil, It really makes you question life the universe and everything."
15,"An epic poem for the ages! Until recently only heard orally as passed down from the mouths of ancient sages (my mom and dad), I just picked up this tome and realized the eggs and the ham were green. SICK! No wonder the poor target of Sam-I-Am's incessant torment didn't want to eat the horrible looking stuff!I admire an author who can seamlessly incorporate their opinion. However, I must say that is the one failure of Green Eggs and Ham. The negativity is driven home time and again until the reader cries out, ""OKAY, I GET IT! YOU DON'T LIKE GREEN EGGS AND HAM!"". Ah, but then comes the twist! The torture victim submits, tries the colorful culinary conglomeration and finds that he actually DOES like it, and thus is freed from torment! I tell you, Green Eggs and Ham rivals ""the greatest story ever told""."
16,"If you ever thought that Dr. Seuss was just a children's book - think again! I have utilized Dr. Seuss books in my leadership classes while teaching my college courses. I loved it, and to be honest, I know my students enjoyed it, too. There are so many amazing learning lessons. This one is about imagination. There is moral reasoning - concern for relationships. The theme - don't make up your mind about something without trying it first. I need not tell you about the story. Just enjoy reading it with your child, your grandchild - with yourself - with your college student! Recognize the underlying lessons to be gained!"
17,"5 Green Eggs and Ham ★'s
“Try them, try them, and you may! Try them and you may, I say.”
 And yet another delightful book from the one and only Dr. Seuss :) It's loaded with wonderful images and fantastic rhymes. That the kids really get into and will love reading or singing along whichever you prefer. Green Eggs and Ham is really funny and silly and it's also a lot of fun. No wonder why it's a classic. The illustrations are big, bold and colorful. I love the message behind it too, it teaches children that they should try it first before deciding they don't like it, in the case of this book its food. Because we all know how picky kids can be when it comes to food. I was one of them lol. Very enjoyable read :)"
18,"I was very open to trying new foods as a kid, but Sam I Am actually makes me want to refuse them just because he's such a pushy jerk."
19," ‘Dr Seuss’ being the pen name under which Theodor Seuss Geisel wrote (taking his middle name and making full use of his Oxford University PhD in English literature) was the American born grandson of German immigrants to the US. Beginning his career in the late 1920’s as an illustrator and cartoonist, it wasn’t until nearly 30 years later that Seuss produced his classic series of children’s books that so many of us know and love.Never having the benefit of the books of Dr Seuss when I was a child, it was with great pleasure that I discovered his work many years later when reading them to my own children.For anyone who has not yet discovered Seuss’s classic children’s books – now is the time to do so! What Seuss has created using such imagination, with a particularly dynamic (both flamboyant but simple) and unique style of illustration, coupled with his verse rhythms and the use of repetitive but building and twisting phrases – all in an extremely and deliberately accessible way, is a series of works which are a fantastic visual and verbal feast, captivating both children and adults alike.For me the most memorable examples of Seuss’s work are: ‘The Cat in the Hat’ (along with its sequel ‘The Cat in the Hat Comes Back’) – For the wonderful creation of mischief that is the ‘Cat in the Hat’ ‘Fox in Socks’ – For the tremendously bizarre tongue-twisters‘Green Eggs and Ham’ – For the ever building and dynamic nature of the verse. All of them of course have Seuss’s trademark fantastic illustrations and rhythmic verses throughout.It is that unique combination of: Attractive illustrations and exciting verse – both very dynamic, always moving always going somewhere new; both very strange, silly and bizarre – all in an extremely accessible, engaging and compelling (and let’s not forget educational) way – which creates Dr Seuss’s fantastically immersive world. A timeless world of the imagination, of amazing words, pictures, rhymes, stories, learning, but above all else – FUNNot just for children, but for the child in all of us. "
20,"I have to read this twice before I was able to grasp the moral lessons that this children's story book wants to impart to readers. I'm very much aware that target audience for these story books of Dr. Seuss are kids. I can't stop myself on reading them because the colorful illustrations and story are not only enticing, but because all of his books has a hidden moral lesson in them which adult readers could really appreciate."
21,I bought some green eggs from a grocery store based on he assumption they would be rated as highly as this book. Unfortunately it turned out to be mold on the eggs and I contracted salmonella and died. Would not read again.
22,Sometimes things aren't so bad as we imagine them. 
23,"I was never a fan of Dr. Seuss books. My mother purchased this book and I read it to my younger siblings. They seemed by like the colorful pictures and rhyming verses.It was a fun book for younger children so I, later, purchased it and read to my kids."
24,No vegan option.
25,"Roughly fifteen years ago, when I was just starting out in high school, nothing in the world was more subversive or thought-provoking for me than staying up late on the weekend and watching Saturday Night Live. Around the same time, I think during the final year or two of the Reagan administration (my memory is not so good), the Reverend Jesse Jackson made a cameo appearance on the Weekend Update segment. He read Green Eggs and Ham. No adlibbing, no extra jokes, nothing. He just read the book, completely straight. In his voice - with all the authority and suppressed rage of Jackson in his anti-Reagan prime - this book's subversive undercurrent stood out for all to see. ""I do not like them, Sam I am!"" became a cry for all the people the 1980's forgot about. Suddenly, a correlation was drawn in my head between a story I loved as a kid, and my teen angst-fueled growing fascination with ""fight the power"" comedy. Fifteen or more years later, this remains one of my favorite books of all time. I am sure Dr. Suess had a lot to do with me becoming the man I am today, but this book, in particular, is one I come back to over and over again. Shortly after George W. Bush was re-elected in 2004, I read it again, and for weeks I couldn't get the mantra out of my head, ""I do not like them, SAM I AM."" NC"
26,Books like this make me wanna have children.
27,"I think Seuss is a genius at two distinct genres of children's lit -- the message book and the early reader. This is the book in which I feel that he best balances the two. From the message side, Sam teaches us about persistence while his unnamed, skeptical pal learns that one need not cling desperately to an old idea because ideas (like tastes in oddly colored foodstuffs) can change. But it's also a great example of what a child's reader should be. It has an engaging plot, but effectively uses repetition of simple, rhyming words to enable the developing reader to begin reading along quickly. And the illustrations are brilliant as the Seussian ones always are."
28,"I have indeed always very much loved Green Eggs and Ham, as both Dr. Seuss' poetic, rhythmic text and his accompanying illustrations are both entertaining and enchanting (a sweet delight, with movement, joy and exuberant silliness). And yet, the presented underlying message of Green Eggs and Ham also shows a basic and important, necessary truth (to not simply and categorically insist that one does not enjoy a certain food, but to actually try it first, that one needs to at least taste a food before making a decision as to whether one likes it or not). That being said, I can also to a point appreciate that some individuals might well consider Sam-I-Am massively annoying, and even bordering on the offensive, with his continuous insisting, basically hounding if not actually stalking the other nameless character until he finally gives up and resignedly tries Sam's green eggs and ham. Thus, while I personally do very much adore Green Eggs and Ham and cherish the message of trying different foods that Dr. Seuss is trying to convey, I also do comprehend that for some, Sam-I-Am is at best tedious and a bit like a recurring mosquito annoyingly buzzing around one's ear.But actually, for my adult and educated self, for my language teacher/instructor self, the genius of Green Eggs and Ham actually now seems to lie NOT so much in the message of the presented narrative, but in Dr. Seuss' poetic, repetitive text in at of itself, in a text that with fun and rhythm introduces children to important tenets of English grammar and word usage (different verb forms, prepositions and negation are prominently featured in Green Eggs and Ham and by repeating the author's words or by having them read aloud, children learn, children become accustomed to proper preposition usage, the differences between the future and the present tenses of verbs, modal verbs such as ""can"" and ""should"" and the position of the negative). A wonderful, marvellous combination of enjoyment and didactic intent, and highly recommended for both in-class and at home practice/use, and absolutely outstanding for ESL instruction (case in point, in grade four, after my family had immigrated from Germany to Canada, my homeroom teacher used Green Eggs and Ham with me and it definitely made learning English verbs and the many different prepositions much easier and also much more fun to both learn and remember). And not just for children either, as I have also used the Green Eggs and Ham as a fun introductory activity for novice adult ESL learners with lasting and successful results (with the caveat to NOT ONLY use material primarily meant and designated for children with adult learners, but that as a quick activity, Green Eggs and Ham is an enjoyable, teachable interlude)."
29,WTF?!I understand the moral of the story. I also understand this is a children's book. Doesn't make it less stupid. Good god it was short!
30,"I never appreciated Green Eggs and Ham when I was a kid. I mean, it was ok, and it was Dr. Seuss, but it is a book about green eggs and ham. When my niece and nephew were born, however, all that changed. I should say, when my very strong-willed, don't-take-no-for-an-answer, nag-the-grown-ups-until-they-break-down-sobbing niece and nephew were born, Green Eggs and Ham read like a completely different book to me. That Sam-I-Am drives this poor... whatever-he-is to complete distraction! I feel for that poor wretch! And when I read this story to the kids, I now have a practically bottomless pool of personal experience to draw upon when I give voice to that chattering Sam-I-Am and that poor whatever-he-is, who is just trying to cling to the last disintegrating threads of his sanity! As a kid I didn't think Green Eggs and Ham was anything special. As an adult, I don't think that there is any other book that speaks with a truer, more authentic voice than Green Eggs and Ham. "
